step,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10
2464,1395.074782,184711.178352,6601103.189631,698743438.922470,89818267482.449799,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006
2465,1395.074782,184711.178352,6601103.189631,698743438.922470,89818267482.449799,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006
2466,1395.074782,184711.178352,6601103.189631,698743438.922470,93498326835.815125,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006
2467,1395.074782,184711.178352,6601103.189631,698743438.922470,84033251088.959229,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006,11622822046.280006
2468,1395.074782,184711.178352,6601103.189631,698743438.922470,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2469,1395.074782,184711.178352,6601103.189631,698743438.922470,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2470,1395.074782,184711.178352,6601103.189631,698743438.922470,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2471,1395.074782,184711.178352,6601103.189631,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2472,1395.074782,184711.178352,6601103.189631,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2473,1395.074782,184711.178352,6601103.189631,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2474,1395.074782,184711.178352,6601103.189631,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2475,1395.074782,184711.178352,6675917.211513,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2476,1395.074782,184711.178352,6675917.211513,725331267.559268,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2477,1395.074782,184711.178352,6675917.211513,1010143608.472518,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2478,1395.074782,184711.178352,6675917.211513,1010143608.472518,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2479,1395.074782,184711.178352,6675917.211513,1010143608.472518,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2480,1395.074782,184711.178352,6675917.211513,1010143608.472518,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2481,1395.074782,184711.178352,6675917.211513,845903621.631827,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2482,1395.074782,184711.178352,6675917.211513,845903621.631827,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2483,1395.074782,207179.847984,6675917.211513,845903621.631827,84033251088.959229,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2484,1498.185903,207179.847984,6675917.211513,845903621.631827,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2485,1498.185903,207179.847984,6675917.211513,1152685932.840231,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2486,1498.185903,207179.847984,6675917.211513,1121987057.138232,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2487,1498.185903,207179.847984,6675917.211513,967678618.914855,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2488,1498.185903,207179.847984,6675917.211513,972188486.122192,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2489,1498.185903,207179.847984,6675917.211513,856556283.445066,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2490,1498.185903,207179.847984,6675917.211513,856556283.445066,64873006663.520515,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498,9817308898.159498
2491,1498.185903,207179.847984,6188107.351716,856556283.445066,64873006663.520515,9209014767.017076,9209014767.017076,9209014767.017076,9209014767.017076,9209014767.017076
2492,1505.168200,217735.749655,6557925.361548,856556283.445066,64873006663.520515,8041541398.735020,8041541398.735020,8041541398.735020,8041541398.735020,8041541398.735020
2493,1505.168200,205660.593902,6557925.361548,856556283.445066,64873006663.520515,8041541398.735020,8041541398.735020,8041541398.735020,8041541398.735020,8041541398.735020
2494,1329.716724,205660.593902,6557925.361548,856556283.445066,64873006663.520515,8778126449.493549,8778126449.493549,8778126449.493549,8778126449.493549,8778126449.493549
2495,1329.716724,205660.593902,6557925.361548,856556283.445066,64873006663.520515,8764630666.969578,8764630666.969578,8764630666.969578,8764630666.969578,8764630666.969578
2496,1329.716724,205660.593902,6557925.361548,856556283.445066,62359594000.285851,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2497,1329.716724,205660.593902,5985108.732196,856556283.445066,68214169617.265472,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2498,1329.716724,205660.593902,5985108.732196,856556283.445066,68214169617.265472,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2499,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2500,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2501,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2502,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2503,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2504,1329.716724,205660.593902,5985108.732196,856556283.445066,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2505,1329.716724,205660.593902,5985108.732196,661254691.012578,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2506,1329.716724,205660.593902,5985108.732196,661254691.012578,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2507,1329.716724,205660.593902,5985108.732196,661254691.012578,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2508,1329.716724,205660.593902,7975622.291083,661254691.012578,69610968659.445145,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365,8368231156.501365
2509,1329.716724,205660.593902,6346718.726693,661254691.012578,69610968659.445145,6503667026.972091,6503667026.972091,6503667026.972091,6503667026.972091,6503667026.972091
2510,1184.853709,205660.593902,6346718.726693,661254691.012578,69610968659.445145,6503667026.972091,6503667026.972091,6503667026.972091,6503667026.972091,6503667026.972091
2511,1184.853709,205660.593902,5956969.259891,661254691.012578,69610968659.445145,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2512,1184.853709,205660.593902,5956969.259891,661254691.012578,69610968659.445145,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2513,1184.853709,205660.593902,5956969.259891,661254691.012578,69610968659.445145,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2514,1184.853709,205660.593902,9906761.694568,661254691.012578,69610968659.445145,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2515,1184.853709,205660.593902,9906761.694568,661254691.012578,69610968659.445145,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2516,1184.853709,205660.593902,9906761.694568,661254691.012578,68050136421.193176,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2517,1184.853709,205660.593902,9906761.694568,635635315.566720,68050136421.193176,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2518,1184.853709,205660.593902,9906761.694568,695311377.918746,68050136421.193176,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2519,1184.853709,205660.593902,12113785.151642,744253198.209144,68050136421.193176,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2520,1184.853709,205660.593902,12113785.151642,744253198.209144,68050136421.193176,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2521,1138.948232,205660.593902,12113785.151642,744253198.209144,95091184054.523773,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2522,1138.948232,205660.593902,12113785.151642,744253198.209144,95091184054.523773,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775,6904949428.302775
2523,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2524,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2525,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2526,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2527,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2528,1138.948232,205660.593902,12113785.151642,744253198.209144,80411972532.514465,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2529,1138.948232,200428.335623,12113785.151642,744253198.209144,77714422357.478287,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2530,1016.982080,200428.335623,13060069.327575,744253198.209144,77714422357.478287,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2531,1016.982080,200428.335623,13060069.327575,744253198.209144,95341975434.286148,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2532,1016.982080,226759.955810,17732938.784383,844631530.772590,95341975434.286148,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2533,1016.982080,235463.577165,17732938.784383,844631530.772590,95341975434.286148,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836,5994477720.376836
2534,1016.982080,235463.577165,17732938.784383,1106234984.549084,95341975434.286148,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2535,1016.982080,235463.577165,17732938.784383,1106234984.549084,95341975434.286148,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2536,1016.982080,235463.577165,17732938.784383,1106234984.549084,99274795773.704681,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2537,1016.982080,235463.577165,17732938.784383,1106234984.549084,82944999079.857697,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2538,1016.982080,235463.577165,16249140.134307,1106234984.549084,110530654194.561676,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2539,1016.982080,235463.577165,16249140.134307,755781906.405035,87956393526.119431,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2540,1016.982080,235463.577165,16249140.134307,755781906.405035,87956393526.119431,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2541,1016.982080,235463.577165,16249140.134307,755781906.405035,82555026464.671021,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
2542,1016.982080,235463.577165,16249140.134307,755781906.405035,82555026464.671021,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747,7250560786.145747
