atr_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
3.10,LowVolume5,0,1.34396806,34.3968,1.681747,11.7672,34,55.8824,true
3.10,LowVolume5,1,1.56388168,56.3882,2.920756,10.7454,43,48.8372,true
3.10,LowVolume5,2,1.43375907,43.3759,2.215235,8.4273,38,52.6316,true
3.10,LowVolume5,3,0.93573779,-6.4262,-0.159457,35.2182,32,43.7500,false
3.10,LowVolume5,4,0.76506481,-23.4935,-1.334622,33.9038,38,50.0000,false
3.10,LowVolume5,5,1.09083761,9.0838,0.979135,12.5235,38,39.4737,true
3.10,LowVolume5,6,0.82490644,-17.5094,-1.949372,19.0824,38,36.8421,false
3.10,OldGuard4,0,1.22330715,22.3307,1.327684,8.9205,29,55.1724,true
3.10,OldGuard4,1,1.22225111,22.2251,1.682068,7.8762,43,46.5116,true
3.10,OldGuard4,2,1.39567776,39.5678,2.155808,10.4753,39,48.7179,true
3.10,OldGuard4,3,1.20588123,20.5881,1.093446,19.6411,31,45.1613,true
3.10,OldGuard4,4,0.74783094,-25.2169,-1.421854,40.4473,41,46.3415,false
3.10,OldGuard4,5,0.95533821,-4.4662,-0.607616,12.3991,34,35.2941,false
3.10,OldGuard4,6,0.91297803,-8.7022,-0.949864,14.2711,42,40.4762,false
3.15,Base5,0,1.46071597,46.0716,1.508010,20.0613,38,57.8947,true
3.15,Base5,1,1.90138182,90.1382,3.888129,7.0142,51,47.0588,true
3.15,Base5,2,1.93817956,93.8180,3.608994,9.7060,47,61.7021,true
3.15,Base5,3,1.07519757,7.5198,0.577863,18.4355,30,56.6667,true
3.15,Base5,4,1.02720806,2.7208,0.286076,29.7018,43,51.1628,true
3.15,Base5,5,1.14269586,14.2696,1.235498,9.7341,43,41.8605,true
3.15,NoDOGE,0,1.28365511,28.3655,1.558356,16.8391,31,61.2903,true
3.15,NoDOGE,1,1.73498014,73.4980,3.461432,7.1421,48,47.9167,true
3.15,NoDOGE,2,1.80998411,80.9984,3.473650,9.8848,41,60.9756,true
3.15,NoDOGE,3,1.03736569,3.7366,0.352677,19.5600,26,53.8462,true
3.15,NoDOGE,4,0.92846326,-7.1537,-0.190191,31.0751,39,48.7179,false
3.15,NoDOGE,5,1.09108241,9.1082,0.945782,7.2153,34,41.1765,true
3.15,Legacy4,0,1.62816593,62.8166,2.823288,5.1149,31,64.5161,true
3.15,Legacy4,1,1.50011638,50.0116,2.867853,6.8835,46,50.0000,true
3.15,Legacy4,2,1.61342954,61.3430,2.772271,9.6378,37,51.3514,true
3.15,Legacy4,3,1.13473595,13.4736,0.895681,15.5164,26,53.8462,true
3.15,Legacy4,4,0.85737863,-14.2621,-0.571978,33.8644,41,53.6585,false
3.15,Legacy4,5,0.94274585,-5.7254,-0.727888,10.6492,31,35.4839,false
3.15,Legacy4,6,0.99143722,-0.8563,-0.043538,10.7574,41,48.7805,false
3.15,Legacy5BNB,0,1.58669634,58.6696,2.684719,9.8543,34,64.7059,true
3.15,Legacy5BNB,1,1.40544157,40.5442,2.312394,7.6656,51,49.0196,true
3.15,Legacy5BNB,2,2.37796690,137.7967,4.041596,10.1888,45,57.7778,true
3.15,Legacy5BNB,3,1.14047702,14.0477,0.843700,15.5164,30,56.6667,true
3.15,Legacy5BNB,4,0.96255282,-3.7447,-0.021291,26.8686,45,55.5556,false
3.15,Legacy5BNB,5,0.91722563,-8.2774,-1.042225,11.5509,35,34.2857,false
3.15,Legacy5BNB,6,0.95829320,-4.1707,-0.390568,10.4859,49,48.9796,false
3.15,OldGuardNoBNB,0,1.54606981,54.6070,2.473756,5.1149,33,63.6364,true
3.15,OldGuardNoBNB,1,1.35878911,35.8789,2.225259,8.2276,49,46.9388,true
3.15,OldGuardNoBNB,2,1.59273751,59.2738,2.687282,9.7455,43,48.8372,true
3.15,OldGuardNoBNB,3,1.28725826,28.7258,1.405733,20.1250,35,51.4286,true
3.15,OldGuardNoBNB,4,0.81894338,-18.1057,-0.697380,39.2930,47,51.0638,false
3.15,OldGuardNoBNB,5,0.93836346,-6.1637,-0.740445,11.6684,38,39.4737,false
3.15,OldGuardNoBNB,6,0.92649300,-7.3507,-0.749506,14.6929,45,44.4444,false
3.15,LargeCaps5,0,1.40705902,40.7059,2.088643,17.6530,35,65.7143,true
3.15,LargeCaps5,1,1.61560950,61.5610,3.007155,7.4954,56,44.6429,true
3.15,LargeCaps5,2,2.76026652,176.0267,5.068026,5.0000,48,64.5833,true
3.15,LargeCaps5,3,1.05934508,5.9345,0.484114,17.4937,29,58.6207,true
3.15,LargeCaps5,4,0.99086968,-0.9130,0.116972,29.2589,42,50.0000,false
3.15,LargeCaps5,5,1.06968336,6.9683,0.745497,8.0382,38,39.4737,true
3.15,Legacy3,0,1.27183036,27.1830,1.655773,7.0566,27,55.5556,true
3.15,Legacy3,1,1.33549579,33.5496,2.402200,6.4055,40,50.0000,true
3.15,Legacy3,2,1.41310807,41.3108,2.321925,7.8144,30,53.3333,true
3.15,Legacy3,3,1.11621682,11.6217,0.816252,13.8208,21,47.6190,true
3.15,Legacy3,4,0.78292868,-21.7071,-1.390590,32.3489,35,48.5714,false
3.15,Legacy3,5,0.96019781,-3.9802,-0.575130,10.8358,27,29.6296,false
3.15,Legacy3,6,0.96193336,-3.8067,-0.470513,9.6532,36,47.2222,false
3.15,LowVolume5,0,1.34396806,34.3968,1.681747,11.7672,34,55.8824,true
3.15,LowVolume5,1,1.56388168,56.3882,2.920756,10.7454,43,48.8372,true
3.15,LowVolume5,2,1.45921623,45.9216,2.331327,8.7506,39,53.8462,true
3.15,LowVolume5,3,0.93573779,-6.4262,-0.159457,35.2182,32,43.7500,false
3.15,LowVolume5,4,0.76506481,-23.4935,-1.334622,33.9038,38,50.0000,false
3.15,LowVolume5,5,1.08607674,8.6077,0.932961,12.9053,38,39.4737,true
3.15,LowVolume5,6,0.82490847,-17.5092,-1.959343,18.1960,37,37.8378,false
3.15,OldGuard4,0,1.22330715,22.3307,1.327684,8.9205,29,55.1724,true
3.15,OldGuard4,1,1.22225111,22.2251,1.682068,7.8762,43,46.5116,true
3.15,OldGuard4,2,1.45374909,45.3749,2.369241,10.6996,39,51.2821,true
3.15,OldGuard4,3,1.20588123,20.5881,1.093446,19.6411,31,45.1613,true
3.15,OldGuard4,4,0.74783094,-25.2169,-1.421854,40.4473,41,46.3415,false
3.15,OldGuard4,5,0.95174324,-4.8257,-0.662050,12.7287,34,35.2941,false
3.15,OldGuard4,6,0.90541925,-9.4581,-1.033869,14.3284,42,40.4762,false
3.20,Base5,0,1.45567351,45.5674,1.495592,20.0613,38,57.8947,true
3.20,Base5,1,1.84226204,84.2262,3.682652,7.0142,51,45.0980,true
3.20,Base5,2,2.01891869,101.8919,3.819480,6.4556,46,63.0435,true
3.20,Base5,3,1.06125789,6.1258,0.494369,18.9196,30,56.6667,true
3.20,Base5,4,1.02976969,2.9770,0.296536,29.5265,43,51.1628,true
3.20,Base5,5,1.13129964,13.1300,1.143731,9.7341,43,39.5349,true
3.20,NoDOGE,0,1.27922387,27.9224,1.536867,16.8391,31,61.2903,true
3.20,NoDOGE,1,1.68103429,68.1034,3.248884,7.1421,48,45.8333,true
3.20,NoDOGE,2,1.81987208,81.9872,3.522950,9.8848,40,62.5000,true
3.20,NoDOGE,3,1.02391650,2.3916,0.267510,20.0374,26,53.8462,true
3.20,NoDOGE,4,0.92846326,-7.1537,-0.190191,31.0751,39,48.7179,false
3.20,NoDOGE,5,1.08987319,8.9873,0.933972,7.2937,34,41.1765,true
3.20,Legacy4,0,1.63078905,63.0789,2.823046,5.1149,31,67.7419,true
3.20,Legacy4,1,1.50011638,50.0116,2.867853,6.8835,46,50.0000,true
3.20,Legacy4,2,1.60861978,60.8620,2.758550,9.9072,36,52.7778,true
3.20,Legacy4,3,1.12800155,12.8002,0.858788,16.0178,26,53.8462,true
3.20,Legacy4,4,0.85737863,-14.2621,-0.571978,33.8644,41,53.6585,false
3.20,Legacy4,5,0.93563114,-6.4369,-0.829274,11.3235,31,35.4839,false
3.20,Legacy4,6,0.97812630,-2.1874,-0.200416,11.6340,40,47.5000,false
3.20,Legacy5BNB,0,1.57620389,57.6204,2.638121,9.8543,34,67.6471,true
3.20,Legacy5BNB,1,1.40544157,40.5442,2.312394,7.6656,51,49.0196,true
3.20,Legacy5BNB,2,2.52348851,152.3489,4.197954,10.4566,44,56.8182,true
3.20,Legacy5BNB,3,1.13370854,13.3709,0.811548,16.0178,30,56.6667,true
3.20,Legacy5BNB,4,0.96255282,-3.7447,-0.021291,26.8686,45,55.5556,false
3.20,Legacy5BNB,5,0.91221889,-8.7781,-1.112541,12.2184,35,34.2857,false
3.20,Legacy5BNB,6,0.94073606,-5.9264,-0.576325,11.3651,49,48.9796,false
3.20,OldGuardNoBNB,0,1.54856066,54.8561,2.475066,5.1149,33,66.6667,true
3.20,OldGuardNoBNB,1,1.35239987,35.2400,2.191514,8.6591,49,46.9388,true
3.20,OldGuardNoBNB,2,1.58798943,58.7989,2.679400,10.0145,42,50.0000,true
3.20,OldGuardNoBNB,3,1.27961867,27.9619,1.375528,20.5990,35,51.4286,true
3.20,OldGuardNoBNB,4,0.81894338,-18.1057,-0.697380,39.2930,47,51.0638,false
3.20,OldGuardNoBNB,5,0.93427678,-6.5723,-0.796818,12.2378,38,39.4737,false
3.20,OldGuardNoBNB,6,0.91405401,-8.5946,-0.882072,16.1166,44,43.1818,false
3.20,LargeCaps5,0,1.40179474,40.1795,2.063768,17.6530,35,65.7143,true
3.20,LargeCaps5,1,1.56537526,56.5375,2.809827,8.6661,56,42.8571,true
3.20,LargeCaps5,2,2.95399150,195.3992,5.251882,5.0000,47,63.8298,true
3.20,LargeCaps5,3,1.05305811,5.3058,0.445982,17.9833,29,58.6207,true
3.20,LargeCaps5,4,0.99086968,-0.9130,0.116972,29.2589,42,50.0000,false
3.20,LargeCaps5,5,1.06849787,6.8498,0.733918,8.1401,38,39.4737,true
3.20,Legacy3,0,1.27387939,27.3879,1.659133,7.0566,27,59.2593,true
3.20,Legacy3,1,1.33549579,33.5496,2.402200,6.4055,40,50.0000,true
3.20,Legacy3,2,1.40889548,40.8895,2.306040,8.0892,29,55.1724,true
3.20,Legacy3,3,1.11621682,11.6217,0.816252,13.8208,21,47.6190,true
3.20,Legacy3,4,0.78292868,-21.7071,-1.390590,32.3489,35,48.5714,false
3.20,Legacy3,5,0.95400868,-4.5991,-0.672688,11.4105,27,29.6296,false
3.20,Legacy3,6,0.94901856,-5.0981,-0.636225,11.3085,35,45.7143,false
3.20,LowVolume5,0,1.33082574,33.0826,1.625621,11.7672,34,58.8235,true
3.20,LowVolume5,1,1.51830348,51.8303,2.720222,11.6510,43,46.5116,true
3.20,LowVolume5,2,1.45486620,45.4866,2.332957,8.7506,38,55.2632,true
3.20,LowVolume5,3,0.92912029,-7.0880,-0.192723,35.6763,32,43.7500,false
3.20,LowVolume5,4,0.76506481,-23.4935,-1.334622,33.9038,38,50.0000,false
3.20,LowVolume5,5,1.07907624,7.9076,0.864361,13.4667,38,39.4737,true
3.20,LowVolume5,6,0.81383335,-18.6167,-2.076457,19.6948,36,36.1111,false
3.20,OldGuard4,0,1.22527801,22.5278,1.332771,8.9205,29,58.6207,true
3.20,OldGuard4,1,1.21650390,21.6504,1.643740,8.1902,43,46.5116,true
3.20,OldGuard4,2,1.44941535,44.9415,2.360319,10.9659,38,52.6316,true
3.20,OldGuard4,3,1.20588123,20.5881,1.093446,19.6411,31,45.1613,true
3.20,OldGuard4,4,0.74783094,-25.2169,-1.421854,40.4473,41,46.3415,false
3.20,OldGuard4,5,0.94560861,-5.4391,-0.753654,13.2912,34,35.2941,false
3.20,OldGuard4,6,0.89326320,-10.6737,-1.167829,15.8980,41,39.0244,false
3.25,Base5,0,1.51057570,51.0576,1.633071,20.0613,37,62.1622,true
3.25,Base5,1,1.83897042,83.8970,3.629414,7.0142,51,45.0980,true
3.25,Base5,2,1.99794340,99.7943,3.755621,6.4556,46,63.0435,true
3.25,Base5,3,1.06125789,6.1258,0.494369,18.9196,30,56.6667,true
3.25,Base5,4,1.05357959,5.3580,0.392281,28.3650,43,51.1628,true
3.25,Base5,5,1.13129964,13.1300,1.143731,9.7341,43,39.5349,true
3.25,NoDOGE,0,1.32747109,32.7471,1.756512,15.1882,30,66.6667,true
3.25,NoDOGE,1,1.67803075,67.8031,3.198084,7.1421,48,45.8333,true
3.25,NoDOGE,2,1.80096475,80.0965,3.454225,9.8848,40,62.5000,true
3.25,NoDOGE,3,1.02391650,2.3916,0.267510,20.0374,26,53.8462,true
3.25,NoDOGE,4,0.92924019,-7.0760,-0.185829,31.0174,39,48.7179,false
3.25,NoDOGE,5,1.08987319,8.9873,0.933972,7.2937,34,41.1765,true
3.25,Legacy4,0,1.65207083,65.2071,2.932097,5.1144,31,67.7419,true
3.25,Legacy4,1,1.50011638,50.0116,2.867853,6.8835,46,50.0000,true
3.25,Legacy4,2,1.57014679,57.0147,2.605607,9.9072,36,52.7778,true
3.25,Legacy4,3,1.13133108,13.1331,0.876532,16.0178,26,53.8462,true
3.25,Legacy4,4,0.87276836,-12.7232,-0.492493,33.4366,40,52.5000,false
3.25,Legacy4,5,0.93747112,-6.2529,-0.802485,11.1491,31,35.4839,false
3.25,Legacy4,6,0.98480448,-1.5196,-0.117207,11.6340,40,47.5000,false
3.25,Legacy5BNB,0,1.57620389,57.6204,2.638121,9.8543,34,67.6471,true
3.25,Legacy5BNB,1,1.40544157,40.5442,2.312394,7.6656,51,49.0196,true
3.25,Legacy5BNB,2,2.59125675,159.1257,4.365309,10.4566,43,58.1395,true
3.25,Legacy5BNB,3,1.13705492,13.7055,0.827121,16.0178,30,56.6667,true
3.25,Legacy5BNB,4,0.97983040,-2.0170,0.059412,28.1702,44,54.5455,false
3.25,Legacy5BNB,5,0.91401283,-8.5987,-1.086664,12.0458,35,34.2857,false
3.25,Legacy5BNB,6,0.94073606,-5.9264,-0.576325,11.3651,49,48.9796,false
3.25,OldGuardNoBNB,0,1.54856066,54.8561,2.475066,5.1149,33,66.6667,true
3.25,OldGuardNoBNB,1,1.35239987,35.2400,2.191514,8.6591,49,46.9388,true
3.25,OldGuardNoBNB,2,1.54970129,54.9701,2.526178,10.0145,42,50.0000,true
3.25,OldGuardNoBNB,3,1.28339573,28.3396,1.389892,20.5990,35,51.4286,true
3.25,OldGuardNoBNB,4,0.83364321,-16.6357,-0.627182,38.2033,46,50.0000,false
3.25,OldGuardNoBNB,5,0.93611409,-6.3886,-0.771364,12.0652,38,39.4737,false
3.25,OldGuardNoBNB,6,0.92029474,-7.9705,-0.801452,15.5439,44,43.1818,false
3.25,LargeCaps5,0,1.45466484,45.4665,2.286940,15.5533,34,70.5882,true
3.25,LargeCaps5,1,1.56257836,56.2578,2.765200,8.6661,56,42.8571,true
3.25,LargeCaps5,2,2.92330140,192.3301,5.190118,5.0000,47,63.8298,true
3.25,LargeCaps5,3,1.05305811,5.3058,0.445982,17.9833,29,58.6207,true
3.25,LargeCaps5,4,0.99169883,-0.8301,0.120997,29.1997,42,50.0000,false
3.25,LargeCaps5,5,1.06849787,6.8498,0.733918,8.1401,38,39.4737,true
3.25,Legacy3,0,1.31299404,31.2994,1.833161,6.5377,27,59.2593,true
3.25,Legacy3,1,1.40766745,40.7667,2.767245,6.4055,39,48.7179,true
3.25,Legacy3,2,1.37519925,37.5199,2.123210,8.0892,29,55.1724,true
3.25,Legacy3,3,1.11951157,11.9512,0.834967,13.8208,21,47.6190,true
3.25,Legacy3,4,0.79698205,-20.3018,-1.297453,31.1346,34,47.0588,false
3.25,Legacy3,5,0.95595905,-4.4041,-0.640445,11.2294,27,29.6296,false
3.25,Legacy3,6,0.94901856,-5.0981,-0.636225,11.3085,35,45.7143,false
3.25,LowVolume5,0,1.42342356,42.3424,1.978166,11.7672,33,63.6364,true
3.25,LowVolume5,1,1.62305893,62.3059,3.036844,11.6510,41,46.3415,true
3.25,LowVolume5,2,1.42007049,42.0070,2.165974,9.3688,38,55.2632,true
3.25,LowVolume5,3,0.93186278,-6.8137,-0.178801,35.4865,32,43.7500,false
3.25,LowVolume5,4,0.77814639,-22.1854,-1.234378,34.9288,37,48.6486,false
3.25,LowVolume5,5,1.08128229,8.1282,0.885305,13.2898,38,39.4737,true
3.25,LowVolume5,6,0.81383335,-18.6167,-2.076457,19.6948,36,36.1111,false
3.25,OldGuard4,0,1.22527801,22.5278,1.332771,8.9205,29,58.6207,true
3.25,OldGuard4,1,1.28224511,28.2245,2.020377,8.1902,42,45.2381,true
3.25,OldGuard4,2,1.41475001,41.4750,2.188421,10.9659,38,52.6316,true
3.25,OldGuard4,3,1.20944063,20.9441,1.108384,19.6411,31,45.1613,true
3.25,OldGuard4,4,0.76125431,-23.8746,-1.345616,39.3783,40,45.0000,false
3.25,OldGuard4,5,0.94746821,-5.2532,-0.724483,13.1207,34,35.2941,false
3.25,OldGuard4,6,0.89326320,-10.6737,-1.167829,15.8980,41,39.0244,false
3.30,Base5,0,1.45876902,45.8769,1.555373,20.0613,37,59.4595,true
3.30,Base5,1,1.82760559,82.7606,3.568278,6.8652,51,47.0588,true
3.30,Base5,2,1.99794340,99.7943,3.755621,6.4556,46,63.0435,true
3.30,Base5,3,1.04863559,4.8636,0.418376,18.9196,30,56.6667,true
3.30,Base5,4,1.06164804,6.1648,0.422511,30.2641,43,51.1628,true
3.30,Base5,5,1.13375707,13.3757,1.193122,9.7341,43,41.8605,true
3.30,NoDOGE,0,1.32747109,32.7471,1.756512,15.1882,30,66.6667,true
3.30,NoDOGE,1,1.65943295,65.9433,3.108598,6.8652,48,47.9167,true
3.30,NoDOGE,2,1.80096475,80.0965,3.454225,9.8848,40,62.5000,true
3.30,NoDOGE,3,1.01173832,1.1738,0.189525,20.0374,26,53.8462,true
3.30,NoDOGE,4,1.00268637,0.2686,0.171303,29.8384,40,50.0000,true
3.30,NoDOGE,5,1.09224064,9.2241,0.990464,7.2937,34,44.1176,true
3.30,Legacy4,0,1.65207083,65.2071,2.932097,5.1144,31,67.7419,true
3.30,Legacy4,1,1.51173281,51.1733,2.915129,6.8882,46,52.1739,true
3.30,Legacy4,2,1.55699697,55.6997,2.554928,10.6617,36,52.7778,true
3.30,Legacy4,3,1.15127774,15.1278,0.985560,16.0178,25,56.0000,true
3.30,Legacy4,4,0.84204385,-15.7956,-0.644184,34.9652,40,50.0000,false
3.30,Legacy4,5,0.94525078,-5.4749,-0.684276,11.1491,31,38.7097,false
3.30,Legacy4,6,0.98480448,-1.5196,-0.117207,11.6340,40,47.5000,false
3.30,Legacy5BNB,0,1.57620389,57.6204,2.638121,9.8543,34,67.6471,true
3.30,Legacy5BNB,1,1.41632487,41.6325,2.358423,7.6689,51,50.9804,true
3.30,Legacy5BNB,2,2.56955524,156.9555,4.322071,11.2065,43,58.1395,true
3.30,Legacy5BNB,3,1.15710250,15.7103,0.921673,16.0178,29,58.6207,true
3.30,Legacy5BNB,4,0.94560501,-5.4395,-0.100002,32.2153,44,52.2727,false
3.30,Legacy5BNB,5,0.92271050,-7.7290,-0.950363,12.0458,35,37.1429,false
3.30,Legacy5BNB,6,0.97520575,-2.4794,-0.213020,11.3651,47,53.1915,false
3.30,OldGuardNoBNB,0,1.54856066,54.8561,2.475066,5.1149,33,66.6667,true
3.30,OldGuardNoBNB,1,1.36287244,36.2872,2.240559,8.6637,49,48.9796,true
3.30,OldGuardNoBNB,2,1.53672270,53.6723,2.475862,10.8318,42,50.0000,true
3.30,OldGuardNoBNB,3,1.30271409,30.2714,1.480063,20.5990,34,52.9412,true
3.30,OldGuardNoBNB,4,0.80429605,-19.5704,-0.765370,39.6224,46,47.8261,false
3.30,OldGuardNoBNB,5,0.94502207,-5.4978,-0.642944,12.0652,38,42.1053,false
3.30,OldGuardNoBNB,6,0.92029474,-7.9705,-0.801452,15.5439,44,43.1818,false
3.30,LargeCaps5,0,1.45466484,45.4665,2.286940,15.5533,34,70.5882,true
3.30,LargeCaps5,1,1.54116451,54.1165,2.669134,8.9328,56,44.6429,true
3.30,LargeCaps5,2,2.92330140,192.3301,5.190118,5.0000,47,63.8298,true
3.30,LargeCaps5,3,1.02643553,2.6436,0.282497,17.9833,29,58.6207,true
3.30,LargeCaps5,4,1.00414000,0.4140,0.177780,29.7997,42,50.0000,true
3.30,LargeCaps5,5,1.07712210,7.7122,0.846141,8.1401,37,43.2432,true
3.30,Legacy3,0,1.31299404,31.2994,1.833161,6.5377,27,59.2593,true
3.30,Legacy3,1,1.41856799,41.8568,2.820568,6.4102,39,51.2821,true
3.30,Legacy3,2,1.36368210,36.3682,2.065587,9.0086,29,55.1724,true
3.30,Legacy3,3,1.13924984,13.9250,0.948266,13.8208,20,50.0000,true
3.30,Legacy3,4,0.80724247,-19.2758,-1.228997,31.4724,34,44.1176,false
3.30,Legacy3,5,0.95595905,-4.4041,-0.640445,11.2294,27,29.6296,false
3.30,Legacy3,6,0.94901856,-5.0981,-0.636225,11.3085,35,45.7143,false
3.30,LowVolume5,0,1.42342356,42.3424,1.978166,11.7672,33,63.6364,true
3.30,LowVolume5,1,1.62289863,62.2899,3.036245,11.6510,41,46.3415,true
3.30,LowVolume5,2,1.40817755,40.8178,2.112942,9.3688,38,55.2632,true
3.30,LowVolume5,3,0.93463953,-6.5360,-0.171438,35.1299,31,45.1613,false
3.30,LowVolume5,4,0.83404296,-16.5957,-0.825396,35.5364,37,48.6486,false
3.30,LowVolume5,5,1.07471251,7.4713,0.821127,13.2898,38,39.4737,true
3.30,LowVolume5,6,0.81383335,-18.6167,-2.076457,19.6948,36,36.1111,false
3.30,OldGuard4,0,1.22527801,22.5278,1.332771,8.9205,29,58.6207,true
3.30,OldGuard4,1,1.29217442,29.2174,2.075009,8.1948,42,47.6190,true
3.30,OldGuard4,2,1.40290162,40.2902,2.134022,11.7115,38,52.6316,true
3.30,OldGuard4,3,1.22764578,22.7646,1.196687,19.6411,30,46.6667,true
3.30,OldGuard4,4,0.77105477,-22.8945,-1.280726,38.0904,40,42.5000,false
3.30,OldGuard4,5,0.94746821,-5.2532,-0.724483,13.1207,34,35.2941,false
3.30,OldGuard4,6,0.89326320,-10.6737,-1.167829,15.8980,41,39.0244,false
3.35,Base5,0,1.49731807,49.7318,1.629249,18.9543,37,59.4595,true
3.35,Base5,1,1.88326075,88.3261,3.701674,6.6810,50,50.0000,true
3.35,Base5,2,2.00137861,100.1379,3.754225,6.4556,45,62.2222,true
3.35,Base5,3,1.03325819,3.3258,0.324040,20.1086,30,56.6667,true
3.35,Base5,4,1.06295693,6.2957,0.427578,30.2641,43,51.1628,true
3.35,Base5,5,1.15895060,15.8951,1.390689,7.7283,42,42.8571,true
3.35,NoDOGE,0,1.26544495,26.5445,1.540190,15.1882,30,63.3333,true
3.35,NoDOGE,1,1.70996683,70.9967,3.249433,6.4138,47,51.0638,true
3.35,NoDOGE,2,1.80406129,80.4061,3.453954,9.8848,39,61.5385,true
3.35,NoDOGE,3,0.99690199,-0.3098,0.093618,21.2100,26,53.8462,false
3.35,NoDOGE,4,1.00392257,0.3923,0.176942,29.8384,40,50.0000,true
3.35,NoDOGE,5,1.09289408,9.2894,0.996779,7.2382,34,44.1176,true
3.35,Legacy4,0,1.65207083,65.2071,2.932097,5.1144,31,67.7419,true
3.35,Legacy4,1,1.47975488,47.9755,2.734211,7.6347,46,52.1739,true
3.35,Legacy4,2,1.55699697,55.6997,2.554928,10.6617,36,52.7778,true
3.35,Legacy4,3,1.09139845,9.1398,0.638398,16.0178,25,52.0000,true
3.35,Legacy4,4,0.84204385,-15.7956,-0.644184,34.9652,40,50.0000,false
3.35,Legacy4,5,0.94525078,-5.4749,-0.684276,11.1491,31,38.7097,false
3.35,Legacy4,6,0.98519956,-1.4800,-0.111280,11.6340,39,48.7179,false
3.35,Legacy5BNB,0,1.57620389,57.6204,2.638121,9.8543,34,67.6471,true
3.35,Legacy5BNB,1,1.38642827,38.6428,2.196451,8.3960,51,50.9804,true
3.35,Legacy5BNB,2,2.54909585,154.9096,4.344849,9.0086,42,61.9048,true
3.35,Legacy5BNB,3,1.09692026,9.6920,0.622535,16.0178,29,55.1724,true
3.35,Legacy5BNB,4,0.94560501,-5.4395,-0.100002,32.2153,44,52.2727,false
3.35,Legacy5BNB,5,0.92271050,-7.7290,-0.950363,12.0458,35,37.1429,false
3.35,Legacy5BNB,6,0.97559698,-2.4403,-0.206979,11.3651,46,54.3478,false
3.35,OldGuardNoBNB,0,1.54856066,54.8561,2.475066,5.1149,33,66.6667,true
3.35,OldGuardNoBNB,1,1.33404338,33.4043,2.066576,9.3960,49,48.9796,true
3.35,OldGuardNoBNB,2,1.53672270,53.6723,2.475862,10.8318,42,50.0000,true
3.35,OldGuardNoBNB,3,1.23182116,23.1821,1.168660,20.5990,34,50.0000,true
3.35,OldGuardNoBNB,4,0.80294810,-19.7052,-0.772560,39.7236,46,47.8261,false
3.35,OldGuardNoBNB,5,0.94780826,-5.2192,-0.605984,11.8059,38,42.1053,false
3.35,OldGuardNoBNB,6,0.92066394,-7.9336,-0.793337,15.5308,43,44.1860,false
3.35,LargeCaps5,0,1.38669557,38.6696,2.082579,15.9054,34,67.6471,true
3.35,LargeCaps5,1,1.54774426,54.7744,2.663507,8.9328,55,45.4545,true
3.35,LargeCaps5,2,2.83797228,183.7972,5.046073,5.0000,46,63.0435,true
3.35,LargeCaps5,3,1.01138367,1.1384,0.188112,18.7121,29,58.6207,true
3.35,LargeCaps5,4,1.00537799,0.5378,0.183446,29.7997,42,50.0000,true
3.35,LargeCaps5,5,1.07712210,7.7122,0.846141,8.1401,37,43.2432,true
3.35,Legacy3,0,1.31299404,31.2994,1.833161,6.5377,27,59.2593,true
3.35,Legacy3,1,1.40890942,40.8909,2.761796,7.1606,39,51.2821,true
3.35,Legacy3,2,1.36368210,36.3682,2.065587,9.0086,29,55.1724,true
3.35,Legacy3,3,1.07999614,7.9996,0.588770,13.8208,20,45.0000,true
3.35,Legacy3,4,0.80724247,-19.2758,-1.228997,31.4724,34,44.1176,false
3.35,Legacy3,5,0.95595905,-4.4041,-0.640445,11.2294,27,29.6296,false
3.35,Legacy3,6,0.95165149,-4.8349,-0.599257,11.0625,34,47.0588,false
3.35,LowVolume5,0,1.43984089,43.9841,2.035951,11.7672,33,63.6364,true
3.35,LowVolume5,1,1.61184884,61.1849,2.991339,11.8818,41,46.3415,true
3.35,LowVolume5,2,1.40817755,40.8178,2.112942,9.3688,38,55.2632,true
3.35,LowVolume5,3,0.84943058,-15.0569,-0.615748,35.1299,31,38.7097,false
3.35,LowVolume5,4,0.82837607,-17.1624,-0.868185,35.5364,36,47.2222,false
3.35,LowVolume5,5,1.07852590,7.8526,0.857827,12.9821,38,39.4737,true
3.35,LowVolume5,6,0.82152284,-17.8477,-1.970346,18.9360,36,36.1111,false
3.35,OldGuard4,0,1.22527801,22.5278,1.332771,8.9205,29,58.6207,true
3.35,OldGuard4,1,1.28337643,28.3376,2.018562,8.9309,42,47.6190,true
3.35,OldGuard4,2,1.40290162,40.2902,2.134022,11.7115,38,52.6316,true
3.35,OldGuard4,3,1.16083802,16.0838,0.888299,19.6411,30,43.3333,true
3.35,OldGuard4,4,0.76976253,-23.0237,-1.289852,38.1942,40,42.5000,false
3.35,OldGuard4,5,0.95026161,-4.9738,-0.681576,12.8646,34,35.2941,false
3.35,OldGuard4,6,0.89574145,-10.4259,-1.137018,15.6647,40,40.0000,false
3.40,Base5,0,1.49731807,49.7318,1.629249,18.9543,37,59.4595,true
3.40,Base5,1,1.85129935,85.1299,3.600825,6.6810,50,50.0000,true
3.40,Base5,2,1.98878842,98.8788,3.724650,6.4556,45,60.0000,true
3.40,Base5,3,1.03325819,3.3258,0.324040,20.1086,30,56.6667,true
