atr_period,lookback,threshold,pass,total,pass_pct,sharpe,ret_pct,dd_pct,trades,win_rate,config_key
0,0,0,pass,total,pass_pct,sha,r,d,trades,win,AP000_LB000_T000
12,63,20,29,45,64.4,0.6,8,2,10,0.5,AP012_LB063_T020
12,63,25,30,45,66.7,0.5,9,2,10,0.5,AP012_LB063_T025
12,63,30,31,45,68.9,0.7,1,2,9,0.5,AP012_LB063_T030
12,63,40,25,45,55.6,0.3,4,3,8,0.5,AP012_LB063_T040
12,126,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB126_T000
12,126,5,27,45,60.0,1.0,1,2,12,0.5,AP012_LB126_T005
12,126,10,27,45,60.0,0.6,1,2,12,0.5,AP012_LB126_T010
12,126,15,24,45,53.3,0.5,1,3,12,0.5,AP012_LB126_T015
12,126,20,27,45,60.0,0.6,9,3,11,0.5,AP012_LB126_T020
12,126,25,27,45,60.0,0.6,7,3,11,0.5,AP012_LB126_T025
12,126,30,27,45,60.0,0.4,7,3,10,0.5,AP012_LB126_T030
12,126,40,28,45,62.2,0.2,3,3,8,0.5,AP012_LB126_T040
12,252,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB252_T000
12,252,5,26,45,57.8,0.6,1,3,12,0.5,AP012_LB252_T005
12,252,10,26,45,57.8,0.5,1,3,12,0.5,AP012_LB252_T010
12,252,15,24,45,53.3,0.4,9,3,12,0.5,AP012_LB252_T015
12,252,20,28,45,62.2,0.5,1,3,10,0.5,AP012_LB252_T020
12,252,25,25,45,55.6,0.6,8,2,10,0.5,AP012_LB252_T025
12,252,30,31,45,68.9,0.5,6,3,9,0.5,AP012_LB252_T030
12,252,40,25,45,55.6,0.5,6,2,8,0.5,AP012_LB252_T040
12,504,0,29,45,64.4,0.8,1,3,14,0.5,AP012_LB504_T000
12,504,5,26,45,57.8,0.8,1,3,13,0.5,AP012_LB504_T005
12,504,10,25,45,55.6,0.6,9,3,13,0.5,AP012_LB504_T010
12,504,15,26,45,57.8,0.8,1,3,13,0.5,AP012_LB504_T015
12,504,20,24,45,53.3,0.6,8,3,13,0.5,AP012_LB504_T020
12,504,25,24,45,53.3,0.4,7,3,12,0.5,AP012_LB504_T025
12,504,30,27,45,60.0,0.8,8,2,12,0.5,AP012_LB504_T030
12,504,40,32,45,71.1,0.9,7,2,11,0.5,AP012_LB504_T040
13,21,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB021_T000
13,21,5,26,45,57.8,0.9,7,3,11,0.5,AP013_LB021_T005
13,21,10,32,45,71.1,0.6,7,3,10,0.5,AP013_LB021_T010
13,21,15,30,45,66.7,0.5,6,2,10,0.5,AP013_LB021_T015
13,21,20,29,45,64.4,0.2,2,3,9,0.5,AP013_LB021_T020
13,21,25,29,45,64.4,0.3,3,3,8,0.5,AP013_LB021_T025
13,21,30,29,45,64.4,0.2,6,2,8,0.5,AP013_LB021_T030
13,21,40,29,45,64.4,0.1,3,2,8,0.5,AP013_LB021_T040
13,42,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB042_T000
13,42,5,33,45,73.3,1.2,1,2,12,0.5,AP013_LB042_T005
13,42,10,28,45,62.2,0.5,7,3,11,0.5,AP013_LB042_T010
13,42,15,29,45,64.4,0.5,7,3,11,0.5,AP013_LB042_T015
13,42,20,27,45,60.0,0.5,6,3,10,0.5,AP013_LB042_T020
13,42,25,27,45,60.0,0.4,5,3,9,0.5,AP013_LB042_T025
13,42,30,28,45,62.2,0.2,3,3,9,0.5,AP013_LB042_T030
13,42,40,30,45,66.7,0.2,4,2,8,0.6,AP013_LB042_T040
13,63,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB063_T000
13,63,5,27,45,60.0,0.8,1,2,12,0.5,AP013_LB063_T005
13,63,10,26,45,57.8,0.7,9,2,11,0.5,AP013_LB063_T010
13,63,15,30,45,66.7,0.7,8,2,11,0.5,AP013_LB063_T015
13,63,20,29,45,64.4,0.6,9,2,10,0.5,AP013_LB063_T020
13,63,25,27,45,60.0,0.5,9,3,10,0.5,AP013_LB063_T025
13,63,30,32,45,71.1,0.6,8,3,9,0.5,AP013_LB063_T030
13,63,40,25,45,55.6,0.4,5,3,8,0.5,AP013_LB063_T040
13,126,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB126_T000
13,126,5,30,45,66.7,0.8,1,3,12,0.5,AP013_LB126_T005
13,126,10,25,45,55.6,0.5,1,3,12,0.5,AP013_LB126_T010
13,126,15,25,45,55.6,0.5,8,3,11,0.5,AP013_LB126_T015
13,126,20,25,45,55.6,0.6,9,3,11,0.5,AP013_LB126_T020
13,126,25,25,45,55.6,0.6,9,3,11,0.5,AP013_LB126_T025
13,126,30,30,45,66.7,0.6,5,3,9,0.5,AP013_LB126_T030
13,126,40,26,45,57.8,0.2,3,3,8,0.4,AP013_LB126_T040
13,252,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB252_T000
13,252,5,29,45,64.4,0.6,1,3,13,0.5,AP013_LB252_T005
13,252,10,25,45,55.6,0.5,1,3,12,0.5,AP013_LB252_T010
13,252,15,24,45,53.3,0.5,1,3,11,0.5,AP013_LB252_T015
13,252,20,23,45,51.1,0.2,9,3,10,0.5,AP013_LB252_T020
13,252,25,29,45,64.4,0.6,7,2,10,0.5,AP013_LB252_T025
13,252,30,30,45,66.7,0.5,6,2,9,0.5,AP013_LB252_T030
13,252,40,23,45,51.1,0.5,5,2,8,0.5,AP013_LB252_T040
13,504,0,29,45,64.4,0.8,1,3,14,0.5,AP013_LB504_T000
13,504,5,29,45,64.4,0.7,1,3,13,0.5,AP013_LB504_T005
13,504,10,25,45,55.6,0.6,9,3,13,0.5,AP013_LB504_T010
13,504,15,25,45,55.6,0.8,9,3,13,0.5,AP013_LB504_T015
13,504,20,25,45,55.6,0.4,8,3,12,0.5,AP013_LB504_T020
13,504,25,25,45,55.6,0.4,8,3,12,0.5,AP013_LB504_T025
13,504,30,27,45,60.0,0.9,9,2,12,0.5,AP013_LB504_T030
13,504,40,29,45,64.4,0.9,7,3,11,0.5,AP013_LB504_T040
14,21,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB021_T000
14,21,5,30,45,66.7,0.9,9,2,11,0.5,AP014_LB021_T005
14,21,10,27,45,60.0,0.3,3,3,10,0.5,AP014_LB021_T010
14,21,15,28,45,62.2,0.2,2,3,9,0.5,AP014_LB021_T015
14,21,20,30,45,66.7,0.3,4,3,9,0.5,AP014_LB021_T020
14,21,25,30,45,66.7,0.2,3,3,8,0.4,AP014_LB021_T025
14,21,30,30,45,66.7,0.1,2,2,8,0.4,AP014_LB021_T030
14,21,40,26,45,57.8,0.0,1,2,8,0.5,AP014_LB021_T040
14,42,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB042_T000
14,42,5,30,45,66.7,0.6,7,3,11,0.5,AP014_LB042_T005
14,42,10,30,45,66.7,0.5,8,3,11,0.5,AP014_LB042_T010
14,42,15,31,45,68.9,0.7,7,3,10,0.5,AP014_LB042_T015
14,42,20,30,45,66.7,0.7,6,2,10,0.5,AP014_LB042_T020
14,42,25,28,45,62.2,0.4,3,3,9,0.5,AP014_LB042_T025
14,42,30,28,45,62.2,0.2,3,3,9,0.5,AP014_LB042_T030
14,42,40,28,45,62.2,0.3,6,2,8,0.5,AP014_LB042_T040
14,63,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB063_T000
14,63,5,29,45,64.4,0.5,1,3,12,0.5,AP014_LB063_T005
14,63,10,33,45,73.3,0.8,9,2,11,0.5,AP014_LB063_T010
14,63,15,32,45,71.1,0.7,9,2,11,0.5,AP014_LB063_T015
14,63,20,28,45,62.2,0.5,8,3,10,0.5,AP014_LB063_T020
14,63,25,31,45,68.9,0.5,7,3,10,0.5,AP014_LB063_T025
14,63,30,35,45,77.8,0.6,8,3,9,0.5,AP014_LB063_T030
14,63,40,24,45,53.3,0.5,6,3,8,0.5,AP014_LB063_T040
14,126,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB126_T000
14,126,5,27,45,60.0,0.7,1,3,12,0.5,AP014_LB126_T005
14,126,10,28,45,62.2,0.5,1,3,12,0.5,AP014_LB126_T010
14,126,15,30,45,66.7,0.6,8,3,11,0.5,AP014_LB126_T015
14,126,20,27,45,60.0,0.6,9,3,11,0.5,AP014_LB126_T020
14,126,25,29,45,64.4,0.6,7,3,10,0.4,AP014_LB126_T025
14,126,30,26,45,57.8,0.2,4,3,9,0.4,AP014_LB126_T030
14,126,40,26,45,57.8,0.3,3,3,8,0.5,AP014_LB126_T040
14,252,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB252_T000
14,252,5,28,45,62.2,0.6,1,3,13,0.5,AP014_LB252_T005
14,252,10,27,45,60.0,0.5,1,3,12,0.5,AP014_LB252_T010
14,252,15,30,45,66.7,0.6,1,3,11,0.5,AP014_LB252_T015
14,252,20,26,45,57.8,0.1,8,3,10,0.5,AP014_LB252_T020
14,252,25,26,45,57.8,0.4,6,3,10,0.5,AP014_LB252_T025
14,252,30,26,45,57.8,0.4,5,2,9,0.5,AP014_LB252_T030
14,252,40,22,45,48.9,0.5,5,2,8,0.4,AP014_LB252_T040
14,504,0,29,45,64.4,0.8,1,3,14,0.5,AP014_LB504_T000
14,504,5,29,45,64.4,0.7,1,3,13,0.5,AP014_LB504_T005
14,504,10,29,45,64.4,0.7,1,3,13,0.5,AP014_LB504_T010
14,504,15,28,45,62.2,0.7,8,3,13,0.5,AP014_LB504_T015
14,504,20,24,45,53.3,0.3,7,3,12,0.4,AP014_LB504_T020
14,504,25,23,45,51.1,0.4,8,3,12,0.5,AP014_LB504_T025
14,504,30,22,45,48.9,0.7,6,2,12,0.5,AP014_LB504_T030
14,504,40,31,45,68.9,0.9,8,2,10,0.5,AP014_LB504_T040
15,21,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB021_T000
15,21,5,35,45,77.8,0.9,6,2,11,0.5,AP015_LB021_T005
15,21,10,29,45,64.4,0.2,2,3,11,0.5,AP015_LB021_T010
15,21,15,26,45,57.8,0.0,4,3,9,0.5,AP015_LB021_T015
15,21,20,25,45,55.6,0.1,4,3,9,0.4,AP015_LB021_T020
15,21,25,23,45,51.1,0.1,2,3,8,0.4,AP015_LB021_T025
15,21,30,22,45,48.9,-0.,1,3,8,0.5,AP015_LB021_T030
15,21,40,24,45,53.3,-0.,4,3,8,0.4,AP015_LB021_T040
15,42,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB042_T000
15,42,5,32,45,71.1,0.7,7,3,12,0.5,AP015_LB042_T005
15,42,10,31,45,68.9,0.7,7,3,11,0.5,AP015_LB042_T010
15,42,15,28,45,62.2,0.3,5,3,10,0.5,AP015_LB042_T015
15,42,20,29,45,64.4,0.5,6,3,10,0.5,AP015_LB042_T020
15,42,25,30,45,66.7,0.5,4,3,9,0.5,AP015_LB042_T025
15,42,30,30,45,66.7,0.3,6,3,9,0.5,AP015_LB042_T030
15,42,40,31,45,68.9,0.4,6,2,8,0.5,AP015_LB042_T040
15,63,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB063_T000
15,63,5,30,45,66.7,0.7,1,3,12,0.5,AP015_LB063_T005
15,63,10,34,45,75.6,0.7,8,2,11,0.5,AP015_LB063_T010
15,63,15,29,45,64.4,0.6,8,2,11,0.5,AP015_LB063_T015
15,63,20,30,45,66.7,0.6,8,3,10,0.5,AP015_LB063_T020
15,63,25,30,45,66.7,0.7,9,3,10,0.5,AP015_LB063_T025
15,63,30,31,45,68.9,0.8,8,3,9,0.5,AP015_LB063_T030
15,63,40,22,45,48.9,0.1,5,3,8,0.5,AP015_LB063_T040
15,126,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB126_T000
15,126,5,28,45,62.2,0.7,1,3,12,0.5,AP015_LB126_T005
15,126,10,29,45,64.4,0.5,9,3,12,0.5,AP015_LB126_T010
15,126,15,31,45,68.9,0.6,9,2,11,0.5,AP015_LB126_T015
15,126,20,29,45,64.4,0.7,1,3,11,0.5,AP015_LB126_T020
15,126,25,28,45,62.2,0.6,5,3,10,0.5,AP015_LB126_T025
15,126,30,26,45,57.8,0.1,3,3,10,0.4,AP015_LB126_T030
15,126,40,23,45,51.1,0.2,3,3,9,0.5,AP015_LB126_T040
15,252,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB252_T000
15,252,5,27,45,60.0,0.6,1,3,13,0.5,AP015_LB252_T005
15,252,10,28,45,62.2,0.5,1,3,12,0.5,AP015_LB252_T010
15,252,15,28,45,62.2,0.5,1,3,11,0.5,AP015_LB252_T015
15,252,20,27,45,60.0,0.2,7,3,10,0.5,AP015_LB252_T020
15,252,25,27,45,60.0,0.5,6,3,10,0.5,AP015_LB252_T025
15,252,30,25,45,55.6,0.3,5,3,9,0.4,AP015_LB252_T030
15,252,40,19,45,42.2,0.2,4,2,8,0.4,AP015_LB252_T040
15,504,0,29,45,64.4,0.8,1,3,14,0.5,AP015_LB504_T000
15,504,5,29,45,64.4,0.7,1,3,13,0.5,AP015_LB504_T005
15,504,10,28,45,62.2,0.6,1,3,13,0.5,AP015_LB504_T010
15,504,15,24,45,53.3,0.5,8,3,13,0.5,AP015_LB504_T015
15,504,20,23,45,51.1,0.4,8,3,12,0.5,AP015_LB504_T020
15,504,25,23,45,51.1,0.4,8,3,12,0.5,AP015_LB504_T025
15,504,30,21,45,46.7,0.6,6,3,12,0.5,AP015_LB504_T030
15,504,40,30,45,66.7,0.5,5,3,11,0.5,AP015_LB504_T040
16,21,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB021_T000
16,21,5,30,45,66.7,0.4,5,3,11,0.5,AP016_LB021_T005
16,21,10,24,45,53.3,0.1,2,3,11,0.5,AP016_LB021_T010
16,21,15,22,45,48.9,-0.,1,3,9,0.4,AP016_LB021_T015
16,21,20,25,45,55.6,0.0,2,3,9,0.4,AP016_LB021_T020
16,21,25,24,45,53.3,-0.,2,3,9,0.4,AP016_LB021_T025
16,21,30,24,45,53.3,-0.,1,3,8,0.4,AP016_LB021_T030
16,21,40,23,45,51.1,-0.,7,2,7,0.4,AP016_LB021_T040
16,42,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB042_T000
16,42,5,30,45,66.7,0.6,7,3,12,0.5,AP016_LB042_T005
16,42,10,31,45,68.9,0.6,6,3,11,0.5,AP016_LB042_T010
16,42,15,28,45,62.2,0.4,6,3,10,0.5,AP016_LB042_T015
16,42,20,28,45,62.2,0.5,6,3,10,0.5,AP016_LB042_T020
16,42,25,29,45,64.4,0.5,5,2,9,0.5,AP016_LB042_T025
16,42,30,29,45,64.4,0.2,5,3,9,0.5,AP016_LB042_T030
16,42,40,28,45,62.2,0.3,4,2,8,0.5,AP016_LB042_T040
16,63,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB063_T000
16,63,5,31,45,68.9,0.6,8,3,12,0.5,AP016_LB063_T005
16,63,10,31,45,68.9,0.7,9,2,11,0.5,AP016_LB063_T010
16,63,15,30,45,66.7,0.8,9,2,10,0.5,AP016_LB063_T015
16,63,20,32,45,71.1,0.5,8,3,10,0.5,AP016_LB063_T020
16,63,25,30,45,66.7,0.6,8,3,10,0.5,AP016_LB063_T025
16,63,30,27,45,60.0,0.4,6,3,9,0.5,AP016_LB063_T030
16,63,40,23,45,51.1,0.3,5,3,8,0.5,AP016_LB063_T040
16,126,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB126_T000
16,126,5,28,45,62.2,0.7,1,2,12,0.5,AP016_LB126_T005
16,126,10,29,45,64.4,0.6,9,2,12,0.5,AP016_LB126_T010
16,126,15,30,45,66.7,0.6,9,2,11,0.5,AP016_LB126_T015
16,126,20,30,45,66.7,0.7,1,3,11,0.5,AP016_LB126_T020
16,126,25,24,45,53.3,0.3,7,3,10,0.4,AP016_LB126_T025
16,126,30,25,45,55.6,0.2,4,3,10,0.4,AP016_LB126_T030
16,126,40,23,45,51.1,0.2,3,3,9,0.4,AP016_LB126_T040
16,252,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB252_T000
16,252,5,27,45,60.0,0.6,1,3,13,0.5,AP016_LB252_T005
16,252,10,30,45,66.7,0.8,1,2,12,0.5,AP016_LB252_T010
16,252,15,31,45,68.9,0.6,1,3,11,0.5,AP016_LB252_T015
16,252,20,27,45,60.0,0.4,8,3,10,0.5,AP016_LB252_T020
16,252,25,27,45,60.0,0.5,6,3,10,0.5,AP016_LB252_T025
16,252,30,25,45,55.6,0.5,5,2,10,0.4,AP016_LB252_T030
16,252,40,20,45,44.4,0.1,5,2,8,0.4,AP016_LB252_T040
16,504,0,29,45,64.4,0.8,1,3,14,0.5,AP016_LB504_T000
16,504,5,29,45,64.4,0.8,1,3,13,0.5,AP016_LB504_T005
16,504,10,29,45,64.4,0.6,9,3,13,0.5,AP016_LB504_T010
16,504,15,25,45,55.6,0.6,8,3,13,0.5,AP016_LB504_T015
16,504,20,23,45,51.1,0.5,8,3,12,0.5,AP016_LB504_T020
16,504,25,23,45,51.1,0.4,8,3,12,0.5,AP016_LB504_T025
16,504,30,24,45,53.3,0.5,7,3,12,0.4,AP016_LB504_T030
16,504,40,27,45,60.0,0.7,6,2,11,0.5,AP016_LB504_T040
17,21,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB021_T000
17,21,5,25,45,55.6,0.3,4,3,12,0.5,AP017_LB021_T005
17,21,10,23,45,51.1,-0.,2,3,10,0.4,AP017_LB021_T010
17,21,15,26,45,57.8,0.0,2,3,10,0.4,AP017_LB021_T015
17,21,20,27,45,60.0,0.3,3,3,9,0.5,AP017_LB021_T020
17,21,25,25,45,55.6,0.3,3,3,8,0.5,AP017_LB021_T025
17,21,30,29,45,64.4,0.4,3,2,8,0.5,AP017_LB021_T030
17,21,40,27,45,60.0,0.2,1,2,7,0.5,AP017_LB021_T040
17,42,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB042_T000
17,42,5,27,45,60.0,0.3,7,3,12,0.5,AP017_LB042_T005
17,42,10,29,45,64.4,0.6,7,3,11,0.5,AP017_LB042_T010
17,42,15,28,45,62.2,0.5,6,3,10,0.5,AP017_LB042_T015
17,42,20,29,45,64.4,0.4,7,3,10,0.5,AP017_LB042_T020
17,42,25,29,45,64.4,0.6,8,2,9,0.5,AP017_LB042_T025
17,42,30,32,45,71.1,0.4,5,2,8,0.5,AP017_LB042_T030
17,42,40,26,45,57.8,0.3,4,2,8,0.5,AP017_LB042_T040
17,63,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB063_T000
17,63,5,30,45,66.7,0.7,9,3,12,0.5,AP017_LB063_T005
17,63,10,32,45,71.1,0.7,9,2,11,0.5,AP017_LB063_T010
17,63,15,30,45,66.7,0.7,8,2,10,0.5,AP017_LB063_T015
17,63,20,32,45,71.1,0.6,9,2,10,0.5,AP017_LB063_T020
17,63,25,31,45,68.9,0.5,7,3,10,0.5,AP017_LB063_T025
17,63,30,25,45,55.6,0.3,6,3,10,0.5,AP017_LB063_T030
17,63,40,26,45,57.8,0.3,4,3,8,0.5,AP017_LB063_T040
17,126,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB126_T000
17,126,5,28,45,62.2,0.8,1,2,12,0.5,AP017_LB126_T005
17,126,10,31,45,68.9,0.7,9,3,12,0.5,AP017_LB126_T010
17,126,15,28,45,62.2,0.7,9,2,11,0.5,AP017_LB126_T015
17,126,20,31,45,68.9,0.7,1,3,10,0.5,AP017_LB126_T020
17,126,25,27,45,60.0,0.4,5,3,10,0.4,AP017_LB126_T025
17,126,30,27,45,60.0,0.4,5,3,9,0.4,AP017_LB126_T030
17,126,40,28,45,62.2,0.7,4,3,9,0.4,AP017_LB126_T040
17,252,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB252_T000
17,252,5,26,45,57.8,0.6,1,3,12,0.5,AP017_LB252_T005
17,252,10,31,45,68.9,0.9,1,2,11,0.5,AP017_LB252_T010
17,252,15,27,45,60.0,0.5,9,3,11,0.5,AP017_LB252_T015
17,252,20,27,45,60.0,0.4,8,3,10,0.5,AP017_LB252_T020
17,252,25,22,45,48.9,0.3,5,3,10,0.4,AP017_LB252_T025
17,252,30,26,45,57.8,0.5,6,2,9,0.5,AP017_LB252_T030
17,252,40,25,45,55.6,0.3,6,2,8,0.4,AP017_LB252_T040
17,504,0,29,45,64.4,0.8,1,3,14,0.5,AP017_LB504_T000
17,504,5,29,45,64.4,0.7,1,3,13,0.5,AP017_LB504_T005
17,504,10,28,45,62.2,0.7,9,3,13,0.5,AP017_LB504_T010
17,504,15,25,45,55.6,0.6,8,3,13,0.5,AP017_LB504_T015
17,504,20,25,45,55.6,0.6,8,3,12,0.5,AP017_LB504_T020
17,504,25,25,45,55.6,0.4,8,3,12,0.5,AP017_LB504_T025
17,504,30,26,45,57.8,0.7,9,3,12,0.5,AP017_LB504_T030
17,504,40,27,45,60.0,0.8,6,2,11,0.5,AP017_LB504_T040
18,21,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB021_T000
18,21,5,26,45,57.8,0.3,5,3,11,0.5,AP018_LB021_T005
18,21,10,21,45,46.7,0.0,2,3,10,0.4,AP018_LB021_T010
18,21,15,27,45,60.0,0.3,4,3,9,0.5,AP018_LB021_T015
18,21,20,29,45,64.4,0.4,4,3,8,0.5,AP018_LB021_T020
18,21,25,27,45,60.0,0.3,3,3,8,0.5,AP018_LB021_T025
18,21,30,22,45,48.9,0.2,2,2,8,0.5,AP018_LB021_T030
18,21,40,25,45,55.6,0.1,1,2,7,0.5,AP018_LB021_T040
18,42,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB042_T000
18,42,5,26,45,57.8,0.3,6,3,12,0.5,AP018_LB042_T005
18,42,10,32,45,71.1,0.8,8,3,11,0.5,AP018_LB042_T010
18,42,15,25,45,55.6,0.2,5,3,10,0.5,AP018_LB042_T015
18,42,20,29,45,64.4,0.6,6,3,10,0.5,AP018_LB042_T020
18,42,25,26,45,57.8,0.4,5,3,9,0.5,AP018_LB042_T025
18,42,30,30,45,66.7,0.3,4,2,8,0.5,AP018_LB042_T030
18,42,40,24,45,53.3,0.2,3,2,7,0.5,AP018_LB042_T040
18,63,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB063_T000
18,63,5,32,45,71.1,0.8,1,3,11,0.5,AP018_LB063_T005
18,63,10,28,45,62.2,0.7,9,2,11,0.5,AP018_LB063_T010
18,63,15,32,45,71.1,0.6,7,3,10,0.5,AP018_LB063_T015
18,63,20,27,45,60.0,0.4,8,2,10,0.5,AP018_LB063_T020
18,63,25,25,45,55.6,0.4,7,3,9,0.4,AP018_LB063_T025
18,63,30,23,45,51.1,0.1,5,3,9,0.4,AP018_LB063_T030
18,63,40,26,45,57.8,0.4,4,3,8,0.5,AP018_LB063_T040
18,126,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB126_T000
18,126,5,29,45,64.4,0.8,1,2,12,0.5,AP018_LB126_T005
18,126,10,24,45,53.3,0.7,9,2,11,0.5,AP018_LB126_T010
18,126,15,32,45,71.1,0.7,9,2,11,0.5,AP018_LB126_T015
18,126,20,28,45,62.2,0.6,1,3,10,0.5,AP018_LB126_T020
18,126,25,27,45,60.0,0.6,9,3,10,0.5,AP018_LB126_T025
18,126,30,25,45,55.6,0.2,4,3,10,0.4,AP018_LB126_T030
18,126,40,27,45,60.0,0.4,3,3,9,0.4,AP018_LB126_T040
18,252,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB252_T000
18,252,5,30,45,66.7,0.7,1,3,12,0.5,AP018_LB252_T005
18,252,10,31,45,68.9,0.8,1,2,11,0.5,AP018_LB252_T010
18,252,15,30,45,66.7,0.6,9,2,11,0.5,AP018_LB252_T015
18,252,20,29,45,64.4,0.5,9,3,10,0.5,AP018_LB252_T020
18,252,25,27,45,60.0,0.5,6,2,10,0.5,AP018_LB252_T025
18,252,30,21,45,46.7,0.4,5,2,9,0.4,AP018_LB252_T030
18,252,40,25,45,55.6,0.4,6,2,8,0.4,AP018_LB252_T040
18,504,0,29,45,64.4,0.8,1,3,14,0.5,AP018_LB504_T000
18,504,5,29,45,64.4,0.8,1,3,13,0.5,AP018_LB504_T005
18,504,10,26,45,57.8,0.8,1,3,13,0.5,AP018_LB504_T010
18,504,15,25,45,55.6,0.6,8,3,13,0.5,AP018_LB504_T015
18,504,20,24,45,53.3,0.5,8,3,12,0.5,AP018_LB504_T020
18,504,25,26,45,57.8,0.5,9,3,12,0.5,AP018_LB504_T025
18,504,30,25,45,55.6,0.6,8,3,12,0.5,AP018_LB504_T030
18,504,40,24,45,53.3,0.7,6,3,11,0.4,AP018_LB504_T040
19,21,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB021_T000
19,21,5,25,45,55.6,0.1,7,3,11,0.5,AP019_LB021_T005
19,21,10,30,45,66.7,0.5,5,3,10,0.5,AP019_LB021_T010
19,21,15,27,45,60.0,0.1,2,3,9,0.5,AP019_LB021_T015
19,21,20,25,45,55.6,0.0,2,3,8,0.4,AP019_LB021_T020
19,21,25,23,45,51.1,0.1,2,3,8,0.5,AP019_LB021_T025
19,21,30,24,45,53.3,0.1,1,3,8,0.5,AP019_LB021_T030
19,21,40,25,45,55.6,0.1,6,2,7,0.5,AP019_LB021_T040
19,42,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB042_T000
19,42,5,31,45,68.9,1.0,1,3,12,0.5,AP019_LB042_T005
19,42,10,31,45,68.9,0.6,8,3,11,0.5,AP019_LB042_T010
19,42,15,28,45,62.2,0.4,5,3,10,0.5,AP019_LB042_T015
19,42,20,26,45,57.8,0.5,4,3,9,0.5,AP019_LB042_T020
19,42,25,25,45,55.6,0.4,4,3,9,0.5,AP019_LB042_T025
19,42,30,29,45,64.4,0.4,4,2,8,0.5,AP019_LB042_T030
19,42,40,19,45,42.2,0.1,3,3,7,0.5,AP019_LB042_T040
19,63,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB063_T000
19,63,5,31,45,68.9,0.8,1,2,11,0.5,AP019_LB063_T005
19,63,10,31,45,68.9,0.7,8,2,11,0.5,AP019_LB063_T010
19,63,15,30,45,66.7,0.5,7,3,10,0.5,AP019_LB063_T015
19,63,20,24,45,53.3,0.4,7,3,10,0.5,AP019_LB063_T020
19,63,25,24,45,53.3,0.3,6,3,9,0.5,AP019_LB063_T025
19,63,30,22,45,48.9,0.1,5,3,9,0.5,AP019_LB063_T030
19,63,40,21,45,46.7,0.5,4,3,8,0.5,AP019_LB063_T040
19,126,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB126_T000
19,126,5,29,45,64.4,1.0,1,2,12,0.5,AP019_LB126_T005
19,126,10,29,45,64.4,0.7,1,2,11,0.5,AP019_LB126_T010
19,126,15,29,45,64.4,0.7,9,2,11,0.5,AP019_LB126_T015
19,126,20,29,45,64.4,0.6,1,3,10,0.5,AP019_LB126_T020
19,126,25,28,45,62.2,0.4,7,3,10,0.4,AP019_LB126_T025
19,126,30,24,45,53.3,0.4,6,3,9,0.5,AP019_LB126_T030
19,126,40,25,45,55.6,0.3,3,3,8,0.4,AP019_LB126_T040
19,252,0,29,45,64.4,0.8,1,3,14,0.5,AP019_LB252_T000
19,252,5,30,45,66.7,0.8,1,2,12,0.5,AP019_LB252_T005
19,252,10,30,45,66.7,0.6,1,2,11,0.5,AP019_LB252_T010
19,252,15,31,45,68.9,0.6,9,3,11,0.5,AP019_LB252_T015
19,252,20,30,45,66.7,0.5,9,3,11,0.5,AP019_LB252_T020
19,252,25,29,45,64.4,0.7,8,2,10,0.5,AP019_LB252_T025
19,252,30,25,45,55.6,0.5,6,2,9,0.4,AP019_LB252_T030
19,252,40,24,45,53.3,0.3,6,2,8,0.4,AP019_LB252_T040
