cp,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
44,NoDOGE,0,198.90,5.4695,57.31,17,58.82,true,2.988954
45,NoDOGE,0,230.15,5.7603,57.31,17,58.82,true,3.301516
46,NoDOGE,0,230.15,5.7603,57.31,17,58.82,true,3.301516
47,NoDOGE,0,179.30,5.2373,57.31,18,50.00,true,2.793024
48,NoDOGE,0,179.30,5.2373,57.31,18,50.00,true,2.793024
49,NoDOGE,0,179.30,5.2373,57.31,18,50.00,true,2.793024
50,NoDOGE,0,179.30,5.2373,57.31,18,50.00,true,2.793024
51,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
52,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
53,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
54,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
55,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
56,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
57,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
58,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
59,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
60,NoDOGE,0,153.12,4.7910,57.31,19,47.37,true,2.531201
1,NoDOGE,1,13.06,4.4119,10.27,10,60.00,true,1.130613
2,NoDOGE,1,-28.52,-5.1805,28.52,10,40.00,false,0.714790
3,NoDOGE,1,-24.56,-3.9658,25.38,10,40.00,false,0.754444
4,NoDOGE,1,-25.55,-4.0971,26.37,10,40.00,false,0.744523
5,NoDOGE,1,-24.81,-3.8743,26.37,10,40.00,false,0.751915
6,NoDOGE,1,-23.42,-3.5944,25.47,10,40.00,false,0.765793
7,NoDOGE,1,-23.28,-3.5705,25.34,10,40.00,false,0.767190
8,NoDOGE,1,-24.89,-4.0088,26.15,10,40.00,false,0.751072
9,NoDOGE,1,-29.07,-4.6973,29.07,10,40.00,false,0.709321
10,NoDOGE,1,-29.15,-4.6846,29.15,10,40.00,false,0.708545
11,NoDOGE,1,-0.11,0.8369,19.40,9,55.56,false,0.998887
12,NoDOGE,1,-1.43,0.5835,19.40,9,55.56,false,0.985747
13,NoDOGE,1,-5.03,-0.1266,19.40,9,55.56,false,0.949691
14,NoDOGE,1,-5.03,-0.1266,19.40,9,55.56,false,0.949691
15,NoDOGE,1,-12.26,-1.2977,19.40,10,50.00,false,0.877446
16,NoDOGE,1,0.64,0.6519,12.93,10,60.00,true,1.006355
17,NoDOGE,1,0.64,0.6519,12.93,10,60.00,true,1.006355
18,NoDOGE,1,-10.77,-1.0224,19.40,10,50.00,false,0.892347
19,NoDOGE,1,-10.77,-1.0224,19.40,10,50.00,false,0.892347
20,NoDOGE,1,-10.77,-1.0224,19.40,10,50.00,false,0.892347
21,NoDOGE,1,0.64,0.6519,12.93,10,60.00,true,1.006355
22,NoDOGE,1,0.64,0.6519,12.93,10,60.00,true,1.006355
23,NoDOGE,1,7.89,1.9629,19.40,10,60.00,true,1.078904
24,NoDOGE,1,7.89,1.9629,19.40,10,60.00,true,1.078904
25,NoDOGE,1,7.89,1.9629,19.40,10,60.00,true,1.078904
26,NoDOGE,1,7.89,1.9629,19.40,10,60.00,true,1.078904
27,NoDOGE,1,-7.15,-0.3278,19.92,10,50.00,false,0.928469
28,NoDOGE,1,-11.70,-1.2026,19.92,10,50.00,false,0.882996
29,NoDOGE,1,-1.10,0.5772,19.92,10,60.00,false,0.989045
30,NoDOGE,1,-1.10,0.5772,19.92,10,60.00,false,0.989045
31,NoDOGE,1,-1.10,0.5772,19.92,10,60.00,false,0.989045
32,NoDOGE,1,-1.10,0.5772,19.92,10,60.00,false,0.989045
33,NoDOGE,1,-1.10,0.5772,19.92,10,60.00,false,0.989045
34,NoDOGE,1,-18.53,-2.3823,19.92,10,50.00,false,0.814713
35,NoDOGE,1,-18.53,-2.3823,19.92,10,50.00,false,0.814713
36,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
37,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
38,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
39,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
40,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
41,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
42,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
43,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
44,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
45,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
46,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
47,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
48,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
49,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
50,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
51,NoDOGE,1,-14.33,-1.4955,19.92,10,50.00,false,0.856670
52,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
53,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
54,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
55,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
56,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
57,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
58,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
59,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
60,NoDOGE,1,-13.33,-1.3439,19.66,10,50.00,false,0.866689
1,NoDOGE,2,203.33,7.9111,16.46,14,64.29,true,3.033302
2,NoDOGE,2,164.30,7.9062,14.26,13,61.54,true,2.642973
3,NoDOGE,2,180.28,8.4134,16.39,13,69.23,true,2.802756
4,NoDOGE,2,197.13,8.9589,14.98,13,69.23,true,2.971322
5,NoDOGE,2,168.84,8.0413,19.37,13,61.54,true,2.688372
6,NoDOGE,2,139.38,6.1588,19.37,14,64.29,true,2.393766
7,NoDOGE,2,148.23,6.3571,16.54,14,64.29,true,2.482281
8,NoDOGE,2,-12.03,0.0197,41.74,15,53.33,false,0.879665
9,NoDOGE,2,-17.64,-0.3424,41.74,15,46.67,false,0.823612
10,NoDOGE,2,-13.07,-0.0551,41.74,15,46.67,false,0.869346
11,NoDOGE,2,-12.69,-0.0422,41.74,15,46.67,false,0.873119
12,NoDOGE,2,-12.69,-0.0422,41.74,15,46.67,false,0.873119
13,NoDOGE,2,-4.99,0.3901,41.74,15,53.33,false,0.950105
14,NoDOGE,2,-22.97,-0.4894,48.61,15,46.67,false,0.770271
15,NoDOGE,2,-21.52,-0.4122,48.61,15,46.67,false,0.784778
16,NoDOGE,2,147.50,4.2992,16.54,14,57.14,true,2.474961
17,NoDOGE,2,-21.52,-0.4122,48.61,15,46.67,false,0.784778
18,NoDOGE,2,-18.46,-0.2356,48.61,15,46.67,false,0.815375
19,NoDOGE,2,-18.46,-0.2356,48.61,15,46.67,false,0.815375
20,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
21,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
22,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
23,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
24,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
25,NoDOGE,2,157.15,4.4750,16.54,14,57.14,true,2.571454
26,NoDOGE,2,183.17,3.8777,16.54,14,57.14,true,2.831692
27,NoDOGE,2,104.73,3.4553,16.54,15,60.00,true,2.047325
28,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
29,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
30,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
31,NoDOGE,2,104.73,3.4553,16.54,15,60.00,true,2.047325
32,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
33,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
34,NoDOGE,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
35,NoDOGE,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
36,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
37,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
38,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
39,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
40,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
41,NoDOGE,2,-4.23,0.4319,39.63,15,46.67,false,0.957740
42,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
43,NoDOGE,2,-4.02,0.4565,39.63,15,46.67,false,0.959771
44,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
45,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
46,NoDOGE,2,45.81,3.3009,16.54,14,57.14,true,1.458080
47,NoDOGE,2,45.81,3.3009,16.54,14,57.14,true,1.458080
48,NoDOGE,2,14.39,1.7234,26.22,14,50.00,true,1.143889
49,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
50,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
51,NoDOGE,2,14.39,1.7234,26.22,14,50.00,true,1.143889
52,NoDOGE,2,45.81,3.3009,16.54,14,57.14,true,1.458080
53,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
54,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
55,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
56,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
57,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
58,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
59,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
60,NoDOGE,2,-6.40,0.3365,39.63,15,46.67,false,0.935973
1,NoDOGE,3,222.24,12.2306,16.72,15,66.67,true,3.222369
2,NoDOGE,3,115.85,7.3123,27.65,15,60.00,true,2.158544
3,NoDOGE,3,90.59,6.2307,36.12,15,60.00,true,1.905873
4,NoDOGE,3,101.87,6.6183,36.36,15,60.00,true,2.018709
5,NoDOGE,3,119.74,7.5386,26.35,15,60.00,true,2.197429
6,NoDOGE,3,151.70,8.8808,23.98,15,60.00,true,2.517027
7,NoDOGE,3,167.33,9.3268,32.04,14,71.43,true,2.673349
8,NoDOGE,3,171.56,9.2960,30.47,14,64.29,true,2.715613
9,NoDOGE,3,177.99,9.6335,28.71,14,64.29,true,2.779851
10,NoDOGE,3,177.99,9.6335,28.71,14,64.29,true,2.779851
11,NoDOGE,3,200.62,10.4284,27.49,14,64.29,true,3.006204
12,NoDOGE,3,195.36,10.2058,27.49,14,64.29,true,2.953589
13,NoDOGE,3,195.36,10.2058,27.49,14,64.29,true,2.953589
14,NoDOGE,3,92.12,5.7171,27.49,15,53.33,true,1.921164
15,NoDOGE,3,92.12,5.7171,27.49,15,53.33,true,1.921164
16,NoDOGE,3,46.09,3.8117,44.70,16,50.00,true,1.460868
17,NoDOGE,3,37.77,3.5230,44.70,16,50.00,true,1.377681
18,NoDOGE,3,48.13,3.9425,44.70,16,50.00,true,1.481335
19,NoDOGE,3,58.03,4.3492,49.70,16,50.00,true,1.580300
20,NoDOGE,3,64.13,4.6009,49.70,16,50.00,true,1.641307
21,NoDOGE,3,80.46,5.0781,49.70,16,50.00,true,1.804601
22,NoDOGE,3,126.68,6.5312,36.78,16,50.00,true,2.266799
23,NoDOGE,3,126.81,6.5622,36.78,16,50.00,true,2.268115
24,NoDOGE,3,126.81,6.5622,36.78,16,50.00,true,2.268115
25,NoDOGE,3,50.39,4.0448,36.78,17,47.06,true,1.503921
26,NoDOGE,3,50.39,4.0448,36.78,17,47.06,true,1.503921
27,NoDOGE,3,10.88,2.2846,45.33,18,44.44,true,1.108836
28,NoDOGE,3,12.86,2.3776,44.36,18,44.44,true,1.128588
29,NoDOGE,3,54.21,4.2165,44.36,18,50.00,true,1.542140
30,NoDOGE,3,56.99,4.3414,43.35,18,50.00,true,1.569942
31,NoDOGE,3,18.86,2.6594,43.35,18,44.44,true,1.188553
32,NoDOGE,3,65.58,4.6989,42.25,18,50.00,true,1.655800
33,NoDOGE,3,65.58,4.6989,42.25,18,50.00,true,1.655800
34,NoDOGE,3,117.42,7.0725,24.16,18,61.11,true,2.174220
35,NoDOGE,3,117.42,7.0725,24.16,18,61.11,true,2.174220
36,NoDOGE,3,134.79,7.5196,20.97,18,61.11,true,2.347912
37,NoDOGE,3,137.97,7.6339,20.97,18,61.11,true,2.379669
38,NoDOGE,3,137.97,7.6339,20.97,18,61.11,true,2.379669
39,NoDOGE,3,137.97,7.6339,20.97,18,61.11,true,2.379669
40,NoDOGE,3,137.97,7.6339,20.97,18,61.11,true,2.379669
41,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
42,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
43,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
44,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
45,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
46,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
47,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
48,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
49,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
50,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
51,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
52,NoDOGE,3,142.80,7.8196,20.97,19,57.89,true,2.427957
53,NoDOGE,3,134.70,7.5282,20.97,19,57.89,true,2.347026
54,NoDOGE,3,134.70,7.5282,20.97,19,57.89,true,2.347026
55,NoDOGE,3,134.70,7.5282,20.97,19,57.89,true,2.347026
56,NoDOGE,3,152.62,8.2798,20.97,19,57.89,true,2.526244
57,NoDOGE,3,152.62,8.2798,20.97,19,57.89,true,2.526244
58,NoDOGE,3,152.62,8.2798,20.97,19,57.89,true,2.526244
59,NoDOGE,3,152.62,8.2798,20.97,19,57.89,true,2.526244
60,NoDOGE,3,152.62,8.2798,20.97,19,57.89,true,2.526244
1,NoDOGE,4,71.04,5.8606,12.74,14,64.29,true,1.710432
2,NoDOGE,4,35.95,4.2594,14.16,14,57.14,true,1.359483
3,NoDOGE,4,41.82,4.6980,15.01,14,64.29,true,1.418180
4,NoDOGE,4,50.89,5.5269,14.39,14,71.43,true,1.508875
5,NoDOGE,4,76.97,8.5709,12.78,13,69.23,true,1.769694
6,NoDOGE,4,74.13,8.6937,16.05,12,75.00,true,1.741278
7,NoDOGE,4,90.72,8.7521,15.01,12,75.00,true,1.907232
8,NoDOGE,4,90.72,8.7521,15.01,12,75.00,true,1.907232
9,NoDOGE,4,58.99,5.9183,15.01,13,69.23,true,1.589899
10,NoDOGE,4,63.76,5.3951,14.04,13,69.23,true,1.637560
11,NoDOGE,4,63.76,5.3951,14.04,13,69.23,true,1.637560
12,NoDOGE,4,54.96,4.9180,14.04,13,69.23,true,1.549596
13,NoDOGE,4,63.76,5.3951,14.04,13,69.23,true,1.637560
14,NoDOGE,4,54.96,4.9180,14.04,13,69.23,true,1.549596
15,NoDOGE,4,79.29,6.4220,14.04,13,69.23,true,1.792886
16,NoDOGE,4,108.35,8.6022,15.00,12,75.00,true,2.083538
17,NoDOGE,4,84.51,7.7036,15.00,12,75.00,true,1.845056
18,NoDOGE,4,84.51,7.7036,15.00,12,75.00,true,1.845056
19,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
20,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
21,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
22,NoDOGE,4,85.46,7.7971,14.56,12,75.00,true,1.854580
23,NoDOGE,4,66.63,6.5675,15.03,12,75.00,true,1.666268
24,NoDOGE,4,66.63,6.5675,15.03,12,75.00,true,1.666268
25,NoDOGE,4,66.63,6.5675,15.03,12,75.00,true,1.666268
26,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
27,NoDOGE,4,39.91,4.4335,28.63,12,66.67,true,1.399139
28,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
29,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
30,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
31,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
32,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
33,NoDOGE,4,31.92,5.2931,28.63,12,58.33,true,1.319168
34,NoDOGE,4,31.92,5.2931,28.63,12,58.33,true,1.319168
35,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
36,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
37,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
38,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
39,NoDOGE,4,35.54,4.1353,28.63,12,66.67,true,1.355426
40,NoDOGE,4,39.91,4.4335,28.63,12,66.67,true,1.399139
41,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
42,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
43,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
44,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
45,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
46,NoDOGE,4,44.50,4.8021,26.29,12,66.67,true,1.445017
47,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
48,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
49,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
50,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
51,NoDOGE,4,90.46,8.0169,15.00,12,75.00,true,1.904560
52,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
53,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
54,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
55,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
56,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
57,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
58,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
59,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
60,NoDOGE,4,58.77,5.4508,14.04,13,69.23,true,1.587672
1,NoDOGE,5,-4.24,0.8210,38.61,12,41.67,false,0.957633
2,NoDOGE,5,-11.02,0.0624,38.55,12,41.67,false,0.889833
3,NoDOGE,5,-5.93,0.6822,35.84,12,50.00,false,0.940703
4,NoDOGE,5,-22.23,-2.0718,42.59,13,38.46,false,0.777749
5,NoDOGE,5,-20.39,-1.8581,41.23,13,38.46,false,0.796132
6,NoDOGE,5,-20.39,-1.8581,41.23,13,38.46,false,0.796132
7,NoDOGE,5,-16.07,-1.2904,38.04,13,38.46,false,0.839332
8,NoDOGE,5,-24.60,-2.3914,44.34,13,38.46,false,0.754035
9,NoDOGE,5,-2.78,0.5343,28.23,12,50.00,false,0.972226
10,NoDOGE,5,-24.31,-2.3560,44.13,13,38.46,false,0.756878
11,NoDOGE,5,-24.40,-2.3697,44.19,13,38.46,false,0.756029
12,NoDOGE,5,-24.40,-2.3697,44.19,13,38.46,false,0.756029
13,NoDOGE,5,-22.66,-2.0809,42.91,13,38.46,false,0.773414
14,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
15,NoDOGE,5,-24.36,-2.3415,44.16,13,38.46,false,0.756402
16,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
17,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
18,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
19,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
20,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
21,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
22,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
23,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
24,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
25,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
26,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
27,NoDOGE,5,-22.45,-2.0582,42.76,13,38.46,false,0.775460
28,NoDOGE,5,10.16,2.1075,22.89,12,50.00,true,1.101590
29,NoDOGE,5,10.16,2.1075,22.89,12,50.00,true,1.101590
30,NoDOGE,5,0.43,1.1226,29.70,13,46.15,true,1.004303
31,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
32,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
33,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
34,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
35,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
36,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
37,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
38,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
39,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
40,NoDOGE,5,-6.11,0.5414,34.28,13,46.15,false,0.938932
41,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
42,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
43,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
44,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
45,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
46,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
47,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
48,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
49,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
50,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
51,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
52,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
53,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
54,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
55,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
56,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
57,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
58,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
59,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
60,NoDOGE,5,-4.49,0.6902,33.14,13,46.15,false,0.955144
1,Legacy4,0,85.79,6.3374,21.16,17,47.06,true,1.857876
2,Legacy4,0,102.67,7.2435,20.65,16,56.25,true,2.026681
3,Legacy4,0,123.30,8.2845,19.95,15,60.00,true,2.233013
4,Legacy4,0,136.85,8.4599,19.95,16,62.50,true,2.368524
5,Legacy4,0,125.56,7.9342,19.95,16,56.25,true,2.255562
6,Legacy4,0,124.02,7.2957,19.95,16,62.50,true,2.240246
7,Legacy4,0,109.38,7.7420,19.95,16,62.50,true,2.093767
8,Legacy4,0,130.86,8.2320,19.62,15,66.67,true,2.308616
9,Legacy4,0,118.91,7.8172,18.87,15,66.67,true,2.189097
10,Legacy4,0,135.47,8.3376,20.99,15,66.67,true,2.354709
11,Legacy4,0,135.47,8.3376,20.99,15,66.67,true,2.354709
12,Legacy4,0,145.28,8.7271,20.99,15,66.67,true,2.452759
13,Legacy4,0,123.35,7.0923,27.02,16,68.75,true,2.233511
14,Legacy4,0,14.98,2.2914,25.20,17,47.06,true,1.149772
15,Legacy4,0,14.98,2.2914,25.20,17,47.06,true,1.149772
16,Legacy4,0,61.51,4.0713,28.09,18,61.11,true,1.615135
17,Legacy4,0,63.64,4.1822,27.14,18,61.11,true,1.636397
18,Legacy4,0,50.23,3.6146,27.32,18,61.11,true,1.502308
19,Legacy4,0,72.65,4.8459,26.47,17,64.71,true,1.726526
20,Legacy4,0,44.63,3.3901,26.47,18,66.67,true,1.446303
21,Legacy4,0,44.63,3.3901,26.47,18,66.67,true,1.446303
22,Legacy4,0,44.63,3.3901,26.47,18,66.67,true,1.446303
23,Legacy4,0,44.63,3.3901,26.47,18,66.67,true,1.446303
24,Legacy4,0,44.98,3.3704,26.29,18,66.67,true,1.449784
25,Legacy4,0,44.98,3.3704,26.29,18,66.67,true,1.449784
26,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
27,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
28,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
29,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
30,Legacy4,0,5.41,1.1249,26.29,20,60.00,true,1.054053
31,Legacy4,0,5.41,1.1249,26.29,20,60.00,true,1.054053
32,Legacy4,0,21.19,2.1335,26.29,19,63.16,true,1.211904
33,Legacy4,0,21.19,2.1335,26.29,19,63.16,true,1.211904
34,Legacy4,0,28.58,2.6119,19.66,19,57.89,true,1.285822
35,Legacy4,0,28.58,2.6119,19.66,19,57.89,true,1.285822
36,Legacy4,0,28.58,2.6119,19.66,19,57.89,true,1.285822
37,Legacy4,0,25.30,2.4286,19.66,19,57.89,true,1.253012
38,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
39,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
40,Legacy4,0,18.10,1.9592,26.29,19,63.16,true,1.180981
41,Legacy4,0,25.30,2.4286,19.66,19,57.89,true,1.253012
42,Legacy4,0,25.30,2.4286,19.66,19,57.89,true,1.253012
43,Legacy4,0,25.30,2.4286,19.66,19,57.89,true,1.253012
44,Legacy4,0,34.93,3.0917,23.16,19,57.89,true,1.349285
45,Legacy4,0,49.26,3.8041,19.66,19,57.89,true,1.492568
46,Legacy4,0,33.22,2.8807,19.66,20,55.00,true,1.332152
47,Legacy4,0,22.12,2.3918,19.54,20,50.00,true,1.221160
48,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
49,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
50,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
51,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
52,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
53,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
54,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
55,Legacy4,0,14.92,1.9381,26.29,20,55.00,true,1.149240
