em,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
1.91,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.91,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.91,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.91,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.91,Legacy3,3,240.2853,36.1280,0.00,5,100.00,true
1.91,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.91,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.91,LowVolume5,0,-58.1697,-9.7583,67.77,10,10.00,false
1.91,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.91,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.91,LowVolume5,3,709.9265,34.8211,0.00,6,100.00,true
1.91,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.91,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.91,OldGuard4,0,-8.5450,-0.0464,37.40,7,28.57,false
1.91,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.91,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.91,OldGuard4,3,240.2853,36.1280,0.00,5,100.00,true
1.91,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.91,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.92,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.92,Base5,1,262.9191,14.2291,16.09,4,50.00,true
1.92,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.92,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.92,Base5,4,-16.1481,0.0000,16.15,1,0.00,false
1.92,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.92,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.92,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.92,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.92,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.92,NoDOGE,4,-16.1481,0.0000,16.15,1,0.00,false
1.92,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.92,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.92,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.92,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.92,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.92,Legacy4,4,-26.5176,-289.0109,26.52,2,0.00,false
1.92,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.92,Legacy5BNB,0,-13.4834,-2.6934,27.45,7,42.86,false
1.92,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.92,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.92,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.92,Legacy5BNB,4,-16.1481,0.0000,16.15,1,0.00,false
1.92,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.92,OldGuardNoBNB,0,-25.3516,-5.6807,37.40,7,28.57,false
1.92,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.92,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.92,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.92,OldGuardNoBNB,4,-26.5176,-289.0109,26.52,2,0.00,false
1.92,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.92,LargeCaps5,0,88.3026,11.9910,10.03,4,75.00,true
1.92,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.92,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.92,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.92,LargeCaps5,4,-16.1481,0.0000,16.15,1,0.00,false
1.92,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.92,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.92,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.92,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.92,Legacy3,3,240.2853,36.1280,0.00,5,100.00,true
1.92,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.92,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.92,LowVolume5,0,-58.1697,-9.7583,67.77,10,10.00,false
1.92,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.92,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.92,LowVolume5,3,709.9265,34.8211,0.00,6,100.00,true
1.92,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.92,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.92,OldGuard4,0,-8.5450,-0.0464,37.40,7,28.57,false
1.92,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.92,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.92,OldGuard4,3,240.2853,36.1280,0.00,5,100.00,true
1.92,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.92,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.93,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.93,Base5,1,262.9191,14.2291,16.09,4,50.00,true
1.93,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.93,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.93,Base5,4,-16.1481,0.0000,16.15,1,0.00,false
1.93,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.93,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.93,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.93,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.93,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.93,NoDOGE,4,-16.1481,0.0000,16.15,1,0.00,false
1.93,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.93,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.93,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.93,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.93,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.93,Legacy4,4,-26.5176,-289.0109,26.52,2,0.00,false
1.93,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.93,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.93,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.93,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.93,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.93,Legacy5BNB,4,-16.1481,0.0000,16.15,1,0.00,false
1.93,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.93,OldGuardNoBNB,0,-3.2887,-0.5098,18.90,6,33.33,false
1.93,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.93,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.93,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.93,OldGuardNoBNB,4,-26.5176,-289.0109,26.52,2,0.00,false
1.93,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.93,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.93,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.93,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.93,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.93,LargeCaps5,4,-16.1481,0.0000,16.15,1,0.00,false
1.93,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.93,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.93,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.93,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.93,Legacy3,3,148.3685,31.1670,0.00,4,100.00,true
1.93,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.93,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.93,LowVolume5,0,-45.8065,-7.6409,58.25,9,11.11,false
1.93,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.93,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.93,LowVolume5,3,491.1517,33.0310,0.00,5,100.00,true
1.93,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.93,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.93,OldGuard4,0,18.4852,5.2577,18.90,6,33.33,true
1.93,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.93,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.93,OldGuard4,3,148.3685,31.1670,0.00,4,100.00,true
1.93,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.93,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.94,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.94,Base5,1,262.9191,14.2291,16.09,4,50.00,true
1.94,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.94,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.94,Base5,4,-16.1481,0.0000,16.15,1,0.00,false
1.94,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.94,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.94,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.94,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.94,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.94,NoDOGE,4,-16.1481,0.0000,16.15,1,0.00,false
1.94,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.94,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.94,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.94,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.94,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.94,Legacy4,4,-26.5176,-289.0109,26.52,2,0.00,false
1.94,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.94,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.94,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.94,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.94,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.94,Legacy5BNB,4,-16.1481,0.0000,16.15,1,0.00,false
1.94,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.94,OldGuardNoBNB,0,-3.2887,-0.5098,18.90,6,33.33,false
1.94,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.94,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.94,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.94,OldGuardNoBNB,4,-26.5176,-289.0109,26.52,2,0.00,false
1.94,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.94,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.94,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.94,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.94,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.94,LargeCaps5,4,-16.1481,0.0000,16.15,1,0.00,false
1.94,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.94,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.94,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.94,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.94,Legacy3,3,148.3685,31.1670,0.00,4,100.00,true
1.94,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.94,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.94,LowVolume5,0,-45.8065,-7.6409,58.25,9,11.11,false
1.94,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.94,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.94,LowVolume5,3,491.1517,33.0310,0.00,5,100.00,true
1.94,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.94,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.94,OldGuard4,0,18.4852,5.2577,18.90,6,33.33,true
1.94,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.94,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.94,OldGuard4,3,148.3685,31.1670,0.00,4,100.00,true
1.94,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.94,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.95,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.95,Base5,1,262.9191,14.2291,16.09,4,50.00,true
1.95,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.95,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.95,Base5,4,0.0000,0.0000,0.00,0,0.00,false
1.95,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.95,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.95,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.95,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.95,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.95,NoDOGE,4,0.0000,0.0000,0.00,0,0.00,false
1.95,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.95,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.95,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.95,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.95,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.95,Legacy4,4,-12.3664,0.0000,12.37,1,0.00,false
1.95,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.95,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.95,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.95,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.95,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.95,Legacy5BNB,4,0.0000,0.0000,0.00,0,0.00,false
1.95,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.95,OldGuardNoBNB,0,-3.2887,-0.5098,18.90,6,33.33,false
1.95,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.95,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.95,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.95,OldGuardNoBNB,4,-12.3664,0.0000,12.37,1,0.00,false
1.95,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.95,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.95,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.95,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.95,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.95,LargeCaps5,4,0.0000,0.0000,0.00,0,0.00,false
1.95,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.95,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.95,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.95,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.95,Legacy3,3,148.3685,31.1670,0.00,4,100.00,true
1.95,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.95,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.95,LowVolume5,0,-45.8065,-7.6409,58.25,9,11.11,false
1.95,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.95,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.95,LowVolume5,3,491.1517,33.0310,0.00,5,100.00,true
1.95,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.95,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.95,OldGuard4,0,18.4852,5.2577,18.90,6,33.33,true
1.95,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.95,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.95,OldGuard4,3,148.3685,31.1670,0.00,4,100.00,true
1.95,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.95,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.96,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.96,Base5,1,262.9191,14.2291,16.09,4,50.00,true
1.96,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.96,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.96,Base5,4,0.0000,0.0000,0.00,0,0.00,false
1.96,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.96,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.96,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.96,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.96,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.96,NoDOGE,4,0.0000,0.0000,0.00,0,0.00,false
1.96,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.96,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.96,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.96,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.96,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.96,Legacy4,4,-12.3664,0.0000,12.37,1,0.00,false
1.96,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.96,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.96,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.96,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.96,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.96,Legacy5BNB,4,0.0000,0.0000,0.00,0,0.00,false
1.96,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.96,OldGuardNoBNB,0,-3.2887,-0.5098,18.90,6,33.33,false
1.96,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.96,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.96,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.96,OldGuardNoBNB,4,-12.3664,0.0000,12.37,1,0.00,false
1.96,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.96,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.96,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.96,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.96,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.96,LargeCaps5,4,0.0000,0.0000,0.00,0,0.00,false
1.96,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.96,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.96,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.96,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.96,Legacy3,3,148.3685,31.1670,0.00,4,100.00,true
1.96,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.96,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.96,LowVolume5,0,-45.8065,-7.6409,58.25,9,11.11,false
1.96,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.96,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.96,LowVolume5,3,491.1517,33.0310,0.00,5,100.00,true
1.96,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.96,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.96,OldGuard4,0,18.4852,5.2577,18.90,6,33.33,true
1.96,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.96,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.96,OldGuard4,3,148.3685,31.1670,0.00,4,100.00,true
1.96,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.96,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.97,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.97,Base5,1,187.4582,13.3263,16.09,4,50.00,true
1.97,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.97,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.97,Base5,4,0.0000,0.0000,0.00,0,0.00,false
1.97,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.97,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.97,NoDOGE,1,-12.1222,-334.5951,12.12,2,0.00,false
1.97,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.97,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.97,NoDOGE,4,0.0000,0.0000,0.00,0,0.00,false
1.97,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.97,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.97,Legacy4,1,-19.3185,-103.6541,19.32,3,0.00,false
1.97,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.97,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.97,Legacy4,4,-12.3664,0.0000,12.37,1,0.00,false
1.97,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.97,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.97,Legacy5BNB,1,-19.3185,-103.6541,19.32,3,0.00,false
1.97,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.97,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.97,Legacy5BNB,4,0.0000,0.0000,0.00,0,0.00,false
1.97,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.97,OldGuardNoBNB,0,-19.6445,-4.7424,32.61,6,33.33,false
1.97,OldGuardNoBNB,1,-58.5449,-22.2673,58.54,5,0.00,false
1.97,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.97,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.97,OldGuardNoBNB,4,-12.3664,0.0000,12.37,1,0.00,false
1.97,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.97,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.97,LargeCaps5,1,-12.1222,-334.5951,12.12,2,0.00,false
1.97,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.97,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.97,LargeCaps5,4,0.0000,0.0000,0.00,0,0.00,false
1.97,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.97,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.97,Legacy3,1,-8.2188,-8.3826,8.22,3,33.33,false
1.97,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
1.97,Legacy3,3,148.3685,31.1670,0.00,4,100.00,true
1.97,Legacy3,4,-28.3372,-70.9645,28.34,2,0.00,false
1.97,Legacy3,5,-30.8223,-19.3529,30.82,2,0.00,false
1.97,LowVolume5,0,-45.8065,-7.6409,58.25,9,11.11,false
1.97,LowVolume5,1,-54.5725,-16.8982,54.57,5,20.00,false
1.97,LowVolume5,2,44.2633,4.5647,16.38,9,66.67,true
1.97,LowVolume5,3,256.8369,22.1584,0.00,5,100.00,true
1.97,LowVolume5,4,-16.6087,-11.6861,21.10,3,33.33,false
1.97,LowVolume5,5,-42.4739,-20.1774,42.47,3,0.00,false
1.97,OldGuard4,0,-1.5530,1.2204,32.61,6,33.33,false
1.97,OldGuard4,1,-55.3400,-25.2999,55.34,4,0.00,false
1.97,OldGuard4,2,51.0018,15.1866,5.28,7,85.71,true
1.97,OldGuard4,3,148.3685,31.1670,0.00,4,100.00,true
1.97,OldGuard4,4,-21.0952,-49.6924,21.10,2,0.00,false
1.97,OldGuard4,5,-42.4739,-20.1774,42.47,3,0.00,false
1.98,Base5,0,109.3028,17.9234,0.00,3,100.00,true
1.98,Base5,1,203.6371,19.5198,16.09,3,66.67,true
1.98,Base5,2,78.6529,14.3100,10.85,8,87.50,true
1.98,Base5,3,-0.0412,1.7820,28.12,6,66.67,false
1.98,Base5,4,0.0000,0.0000,0.00,0,0.00,false
1.98,Base5,5,-16.8599,-10.4057,21.67,2,50.00,false
1.98,NoDOGE,0,109.3028,17.9234,0.00,3,100.00,true
1.98,NoDOGE,1,-4.6880,-8.7138,7.18,2,50.00,false
1.98,NoDOGE,2,42.9365,11.4549,10.85,7,85.71,true
1.98,NoDOGE,3,18.1595,4.0385,28.12,7,71.43,true
1.98,NoDOGE,4,0.0000,0.0000,0.00,0,0.00,false
1.98,NoDOGE,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.98,Legacy4,0,-3.8348,-0.1475,22.05,6,50.00,false
1.98,Legacy4,1,-12.4931,-15.8636,12.49,3,33.33,false
1.98,Legacy4,2,97.8222,14.5249,10.85,6,83.33,true
1.98,Legacy4,3,-2.3594,1.5704,28.12,5,60.00,false
1.98,Legacy4,4,-12.3664,0.0000,12.37,1,0.00,false
1.98,Legacy4,5,-2.0899,-2.1603,7.75,2,50.00,false
1.98,Legacy5BNB,0,-3.8348,-0.1475,22.05,6,50.00,false
1.98,Legacy5BNB,1,-12.4931,-15.8636,12.49,3,33.33,false
1.98,Legacy5BNB,2,97.8222,14.5249,10.85,6,83.33,true
1.98,Legacy5BNB,3,-26.4239,-1.5453,43.85,5,60.00,false
1.98,Legacy5BNB,4,0.0000,0.0000,0.00,0,0.00,false
1.98,Legacy5BNB,5,-26.1946,-8.6648,26.19,3,33.33,false
1.98,OldGuardNoBNB,0,-19.6445,-4.7424,32.61,6,33.33,false
1.98,OldGuardNoBNB,1,-55.0379,-17.2761,55.04,5,20.00,false
1.98,OldGuardNoBNB,2,97.8222,14.5249,10.85,6,83.33,true
1.98,OldGuardNoBNB,3,-2.3594,1.5704,28.12,5,60.00,false
1.98,OldGuardNoBNB,4,-12.3664,0.0000,12.37,1,0.00,false
1.98,OldGuardNoBNB,5,-18.5808,-12.7603,23.29,3,33.33,false
1.98,LargeCaps5,0,109.3028,17.9234,0.00,3,100.00,true
1.98,LargeCaps5,1,-4.6880,-8.7138,7.18,2,50.00,false
1.98,LargeCaps5,2,42.9365,11.4549,10.85,7,85.71,true
1.98,LargeCaps5,3,-24.6771,-1.0961,43.85,6,66.67,false
1.98,LargeCaps5,4,0.0000,0.0000,0.00,0,0.00,false
1.98,LargeCaps5,5,6.1403,112707245509630832.0000,0.00,1,100.00,false
1.98,Legacy3,0,-11.4268,-0.4345,31.76,8,37.50,false
1.98,Legacy3,1,-11.5873,-10.6753,11.59,3,33.33,false
1.98,Legacy3,2,50.6807,17.2239,5.28,6,83.33,true
