universe,window,atr_mult,vol_lb,vol_mult,vol_label,ret_pct,sharpe,max_dd,trades,win_rate,pass
LowVolume5,W0,0.00,20,1.00,SMA20_1.00,-28.02,-2.1825,29.58,17,23.5,false
LowVolume5,W0,0.00,20,1.25,SMA20_1.25,-13.17,-1.1433,15.05,13,30.8,false
LowVolume5,W0,0.00,10,1.00,SMA10_1.00,-36.03,-3.0316,37.42,14,14.3,false
LowVolume5,W0,0.10,0,0.00,none,-39.89,-2.6395,41.19,18,22.2,false
LowVolume5,W0,0.10,20,1.00,SMA20_1.00,-26.66,-2.0566,28.24,15,26.7,false
LowVolume5,W0,0.10,20,1.25,SMA20_1.25,-12.23,-1.0531,14.13,12,33.3,false
LowVolume5,W0,0.10,10,1.00,SMA10_1.00,-35.34,-2.9602,36.74,13,15.4,false
LowVolume5,W0,0.20,0,0.00,none,-35.36,-2.5274,36.76,17,23.5,false
LowVolume5,W0,0.20,20,1.00,SMA20_1.00,-26.66,-2.0566,28.24,15,26.7,false
LowVolume5,W0,0.20,20,1.25,SMA20_1.25,-12.23,-1.0531,14.13,12,33.3,false
LowVolume5,W0,0.20,10,1.00,SMA10_1.00,-30.47,-3.0163,31.97,12,16.7,false
LowVolume5,W0,0.30,0,0.00,none,-24.99,-1.9786,26.61,13,23.1,false
LowVolume5,W0,0.30,20,1.00,SMA20_1.00,-23.08,-1.8173,24.74,12,25.0,false
LowVolume5,W0,0.30,20,1.25,SMA20_1.25,-12.57,-1.0953,14.46,10,30.0,false
LowVolume5,W0,0.30,10,1.00,SMA10_1.00,-30.73,-3.0717,32.23,10,10.0,false
LowVolume5,W0,0.50,0,0.00,none,-15.83,-1.3050,17.65,8,25.0,false
LowVolume5,W0,0.50,20,1.00,SMA20_1.00,-15.83,-1.3050,17.65,8,25.0,false
LowVolume5,W0,0.50,20,1.25,SMA20_1.25,-4.33,-0.3848,9.83,6,33.3,false
LowVolume5,W0,0.50,10,1.00,SMA10_1.00,-22.14,-2.3476,23.83,7,14.3,false
LowVolume5,W0,0.75,0,0.00,none,-9.14,-0.7444,12.27,6,33.3,false
LowVolume5,W0,0.75,20,1.00,SMA20_1.00,-9.14,-0.7444,12.27,6,33.3,false
LowVolume5,W0,0.75,20,1.25,SMA20_1.25,3.27,0.4327,6.28,4,50.0,true
LowVolume5,W0,0.75,10,1.00,SMA10_1.00,-15.96,-1.7820,17.78,5,20.0,false
LowVolume5,W0,1.00,0,0.00,none,1.09,0.1822,8.52,4,50.0,true
LowVolume5,W0,1.00,20,1.00,SMA20_1.00,1.09,0.1822,8.52,4,50.0,true
LowVolume5,W0,1.00,20,1.25,SMA20_1.25,10.19,1.4468,0.28,3,66.7,true
LowVolume5,W0,1.00,10,1.00,SMA10_1.00,-6.49,-0.8947,8.52,3,33.3,false
LowVolume5,W0,1.50,0,0.00,none,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,1.50,20,1.00,SMA20_1.00,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,1.50,20,1.25,SMA20_1.25,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,1.50,10,1.00,SMA10_1.00,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,2.00,0,0.00,none,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,2.00,20,1.00,SMA20_1.00,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,2.00,20,1.25,SMA20_1.25,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,2.00,10,1.00,SMA10_1.00,2.21,1.2107,0.00,1,100.0,false
LowVolume5,W0,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W0,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W0,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W0,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,0.00,0,0.00,none,93.42,2.2243,23.46,27,59.3,true
LowVolume5,W1,0.00,20,1.00,SMA20_1.00,86.21,2.3280,23.58,18,61.1,true
LowVolume5,W1,0.00,20,1.25,SMA20_1.25,36.42,1.6768,12.39,7,71.4,true
LowVolume5,W1,0.00,10,1.00,SMA10_1.00,70.09,2.0780,15.32,13,61.5,true
LowVolume5,W1,0.10,0,0.00,none,63.59,1.8385,20.40,23,60.9,true
LowVolume5,W1,0.10,20,1.00,SMA20_1.00,56.23,1.8978,20.52,15,60.0,true
LowVolume5,W1,0.10,20,1.25,SMA20_1.25,21.44,1.2321,12.39,6,66.7,true
LowVolume5,W1,0.10,10,1.00,SMA10_1.00,37.22,1.4385,15.32,11,54.5,true
LowVolume5,W1,0.20,0,0.00,none,31.26,1.2085,20.40,19,52.6,true
LowVolume5,W1,0.20,20,1.00,SMA20_1.00,30.67,1.3825,20.52,13,53.8,true
LowVolume5,W1,0.20,20,1.25,SMA20_1.25,19.05,1.1218,12.39,5,60.0,true
LowVolume5,W1,0.20,10,1.00,SMA10_1.00,14.76,0.8145,15.32,9,44.4,true
LowVolume5,W1,0.30,0,0.00,none,17.89,0.8564,14.94,15,46.7,true
LowVolume5,W1,0.30,20,1.00,SMA20_1.00,23.47,1.2593,13.88,10,50.0,true
LowVolume5,W1,0.30,20,1.25,SMA20_1.25,28.98,1.6829,5.08,4,75.0,true
LowVolume5,W1,0.30,10,1.00,SMA10_1.00,12.54,0.7971,9.73,7,42.9,true
LowVolume5,W1,0.50,0,0.00,none,18.12,0.8826,14.94,11,45.5,true
LowVolume5,W1,0.50,20,1.00,SMA20_1.00,23.90,1.3353,9.27,7,57.1,true
LowVolume5,W1,0.50,20,1.25,SMA20_1.25,35.89,2.0710,0.00,3,100.0,true
LowVolume5,W1,0.50,10,1.00,SMA10_1.00,18.57,1.1215,9.73,6,50.0,true
LowVolume5,W1,0.75,0,0.00,none,8.33,0.5881,9.88,8,37.5,true
LowVolume5,W1,0.75,20,1.00,SMA20_1.00,14.71,0.9500,9.27,6,50.0,true
LowVolume5,W1,0.75,20,1.25,SMA20_1.25,25.81,1.7154,0.00,2,100.0,false
LowVolume5,W1,0.75,10,1.00,SMA10_1.00,9.77,0.7043,9.73,5,40.0,true
LowVolume5,W1,1.00,0,0.00,none,6.29,0.6237,5.40,2,50.0,false
LowVolume5,W1,1.00,20,1.00,SMA20_1.00,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,1.00,20,1.25,SMA20_1.25,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,1.00,10,1.00,SMA10_1.00,6.29,0.6237,5.40,2,50.0,false
LowVolume5,W1,1.50,0,0.00,none,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,1.50,20,1.00,SMA20_1.00,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,1.50,20,1.25,SMA20_1.25,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,1.50,10,1.00,SMA10_1.00,12.36,1.2107,0.00,1,100.0,false
LowVolume5,W1,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W1,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,0.00,0,0.00,none,-69.15,-4.8272,69.15,20,0.0,false
LowVolume5,W2,0.00,20,1.00,SMA20_1.00,-61.56,-4.4285,61.56,17,0.0,false
LowVolume5,W2,0.00,20,1.25,SMA20_1.25,-49.47,-3.6202,49.47,12,0.0,false
LowVolume5,W2,0.00,10,1.00,SMA10_1.00,-49.01,-3.7333,49.01,13,0.0,false
LowVolume5,W2,0.10,0,0.00,none,-65.31,-4.4422,65.31,17,0.0,false
LowVolume5,W2,0.10,20,1.00,SMA20_1.00,-58.81,-4.1709,58.81,15,0.0,false
LowVolume5,W2,0.10,20,1.25,SMA20_1.25,-45.84,-3.3231,45.84,10,0.0,false
LowVolume5,W2,0.10,10,1.00,SMA10_1.00,-45.35,-3.4300,45.35,11,0.0,false
LowVolume5,W2,0.20,0,0.00,none,-59.08,-3.8840,59.08,13,0.0,false
LowVolume5,W2,0.20,20,1.00,SMA20_1.00,-53.41,-3.7208,53.41,12,0.0,false
LowVolume5,W2,0.20,20,1.25,SMA20_1.25,-45.84,-3.3231,45.84,10,0.0,false
LowVolume5,W2,0.20,10,1.00,SMA10_1.00,-43.74,-3.2881,43.74,10,0.0,false
LowVolume5,W2,0.30,0,0.00,none,-48.99,-3.4246,48.99,10,0.0,false
LowVolume5,W2,0.30,20,1.00,SMA20_1.00,-48.99,-3.4246,48.99,10,0.0,false
LowVolume5,W2,0.30,20,1.25,SMA20_1.25,-40.71,-2.9935,40.71,8,0.0,false
LowVolume5,W2,0.30,10,1.00,SMA10_1.00,-38.41,-2.9489,38.41,8,0.0,false
LowVolume5,W2,0.50,0,0.00,none,-36.77,-2.7168,36.77,6,0.0,false
LowVolume5,W2,0.50,20,1.00,SMA20_1.00,-36.77,-2.7168,36.77,6,0.0,false
LowVolume5,W2,0.50,20,1.25,SMA20_1.25,-36.77,-2.7168,36.77,6,0.0,false
LowVolume5,W2,0.50,10,1.00,SMA10_1.00,-31.02,-2.4235,31.02,5,0.0,false
LowVolume5,W2,0.75,0,0.00,none,-21.59,-2.0692,21.59,3,0.0,false
LowVolume5,W2,0.75,20,1.00,SMA20_1.00,-21.59,-2.0692,21.59,3,0.0,false
LowVolume5,W2,0.75,20,1.25,SMA20_1.25,-21.59,-2.0692,21.59,3,0.0,false
LowVolume5,W2,0.75,10,1.00,SMA10_1.00,-14.46,-1.6722,14.46,2,0.0,false
LowVolume5,W2,1.00,0,0.00,none,-9.21,-1.2107,9.21,1,0.0,false
LowVolume5,W2,1.00,20,1.00,SMA20_1.00,-9.21,-1.2107,9.21,1,0.0,false
LowVolume5,W2,1.00,20,1.25,SMA20_1.25,-9.21,-1.2107,9.21,1,0.0,false
LowVolume5,W2,1.00,10,1.00,SMA10_1.00,-9.21,-1.2107,9.21,1,0.0,false
LowVolume5,W2,1.50,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,1.50,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,1.50,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,1.50,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W2,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W3,0.00,0,0.00,none,395.27,2.2913,29.14,31,61.3,true
LowVolume5,W3,0.00,20,1.00,SMA20_1.00,48.27,1.3507,17.47,16,56.2,true
LowVolume5,W3,0.00,20,1.25,SMA20_1.25,19.56,0.8868,17.29,10,60.0,true
LowVolume5,W3,0.00,10,1.00,SMA10_1.00,29.49,0.9898,17.29,13,53.8,true
LowVolume5,W3,0.10,0,0.00,none,119.61,1.7655,19.02,20,60.0,true
LowVolume5,W3,0.10,20,1.00,SMA20_1.00,51.11,1.4239,17.29,14,57.1,true
LowVolume5,W3,0.10,20,1.25,SMA20_1.25,21.84,0.9887,17.29,8,62.5,true
LowVolume5,W3,0.10,10,1.00,SMA10_1.00,31.96,1.0576,17.29,11,54.5,true
LowVolume5,W3,0.20,0,0.00,none,81.97,1.4554,19.02,16,56.2,true
LowVolume5,W3,0.20,20,1.00,SMA20_1.00,41.80,1.2848,17.29,11,54.5,true
LowVolume5,W3,0.20,20,1.25,SMA20_1.25,11.63,0.6450,17.29,7,57.1,true
LowVolume5,W3,0.20,10,1.00,SMA10_1.00,20.90,0.8073,21.06,10,50.0,true
LowVolume5,W3,0.30,0,0.00,none,16.06,0.6699,22.32,13,53.8,true
LowVolume5,W3,0.30,20,1.00,SMA20_1.00,48.56,1.4319,17.29,10,60.0,true
LowVolume5,W3,0.30,20,1.25,SMA20_1.25,11.63,0.6450,17.29,7,57.1,true
LowVolume5,W3,0.30,10,1.00,SMA10_1.00,26.66,0.9515,17.29,9,55.6,true
LowVolume5,W3,0.50,0,0.00,none,48.22,1.4357,12.58,10,60.0,true
LowVolume5,W3,0.50,20,1.00,SMA20_1.00,92.61,2.4550,4.69,8,75.0,true
LowVolume5,W3,0.50,20,1.25,SMA20_1.25,34.97,1.7708,8.36,6,66.7,true
LowVolume5,W3,0.50,10,1.00,SMA10_1.00,53.14,1.6467,11.97,8,62.5,true
LowVolume5,W3,0.75,0,0.00,none,12.67,0.6911,11.97,6,50.0,true
LowVolume5,W3,0.75,20,1.00,SMA20_1.00,28.00,1.3793,4.69,5,60.0,true
LowVolume5,W3,0.75,20,1.25,SMA20_1.25,6.37,0.6627,8.36,4,50.0,true
LowVolume5,W3,0.75,10,1.00,SMA10_1.00,12.67,0.6911,11.97,6,50.0,true
LowVolume5,W3,1.00,0,0.00,none,12.67,0.6911,11.97,6,50.0,true
LowVolume5,W3,1.00,20,1.00,SMA20_1.00,28.00,1.3793,4.69,5,60.0,true
LowVolume5,W3,1.00,20,1.25,SMA20_1.25,6.37,0.6627,8.36,4,50.0,true
LowVolume5,W3,1.00,10,1.00,SMA10_1.00,12.67,0.6911,11.97,6,50.0,true
LowVolume5,W3,1.50,0,0.00,none,1.33,0.2492,4.69,2,50.0,false
LowVolume5,W3,1.50,20,1.00,SMA20_1.00,1.33,0.2492,4.69,2,50.0,false
LowVolume5,W3,1.50,20,1.25,SMA20_1.25,1.33,0.2492,4.69,2,50.0,false
LowVolume5,W3,1.50,10,1.00,SMA10_1.00,1.33,0.2492,4.69,2,50.0,false
LowVolume5,W3,2.00,0,0.00,none,-4.69,-1.2107,4.69,1,0.0,false
LowVolume5,W3,2.00,20,1.00,SMA20_1.00,-4.69,-1.2107,4.69,1,0.0,false
LowVolume5,W3,2.00,20,1.25,SMA20_1.25,-4.69,-1.2107,4.69,1,0.0,false
LowVolume5,W3,2.00,10,1.00,SMA10_1.00,-4.69,-1.2107,4.69,1,0.0,false
LowVolume5,W3,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W3,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W3,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W3,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W4,0.00,0,0.00,none,-3.47,0.1027,17.50,15,46.7,true
LowVolume5,W4,0.00,20,1.00,SMA20_1.00,-12.40,-0.2444,19.91,8,37.5,false
LowVolume5,W4,0.00,20,1.25,SMA20_1.25,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.00,10,1.00,SMA10_1.00,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.10,0,0.00,none,-7.93,-0.0517,17.50,14,42.9,false
LowVolume5,W4,0.10,20,1.00,SMA20_1.00,-12.40,-0.2444,19.91,8,37.5,false
LowVolume5,W4,0.10,20,1.25,SMA20_1.25,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.10,10,1.00,SMA10_1.00,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.20,0,0.00,none,-13.35,-0.2601,20.78,11,36.4,false
LowVolume5,W4,0.20,20,1.00,SMA20_1.00,-16.77,-0.4261,23.91,7,28.6,false
LowVolume5,W4,0.20,20,1.25,SMA20_1.25,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.20,10,1.00,SMA10_1.00,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.30,0,0.00,none,-13.35,-0.2601,20.78,11,36.4,false
LowVolume5,W4,0.30,20,1.00,SMA20_1.00,-16.77,-0.4261,23.91,7,28.6,false
LowVolume5,W4,0.30,20,1.25,SMA20_1.25,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.30,10,1.00,SMA10_1.00,-11.63,-0.2309,23.91,6,33.3,false
LowVolume5,W4,0.50,0,0.00,none,-6.51,-0.0529,19.49,6,33.3,false
LowVolume5,W4,0.50,20,1.00,SMA20_1.00,-1.52,0.1297,15.74,5,40.0,true
LowVolume5,W4,0.50,20,1.25,SMA20_1.25,-1.52,0.1297,15.74,5,40.0,true
LowVolume5,W4,0.50,10,1.00,SMA10_1.00,-1.52,0.1297,15.74,5,40.0,true
LowVolume5,W4,0.75,0,0.00,none,0.26,0.1938,15.74,3,33.3,true
LowVolume5,W4,0.75,20,1.00,SMA20_1.00,0.26,0.1938,15.74,3,33.3,true
LowVolume5,W4,0.75,20,1.25,SMA20_1.25,0.26,0.1938,15.74,3,33.3,true
LowVolume5,W4,0.75,10,1.00,SMA10_1.00,0.26,0.1938,15.74,3,33.3,true
LowVolume5,W4,1.00,0,0.00,none,-21.95,-1.6122,21.95,2,0.0,false
LowVolume5,W4,1.00,20,1.00,SMA20_1.00,-21.95,-1.6122,21.95,2,0.0,false
LowVolume5,W4,1.00,20,1.25,SMA20_1.25,-21.95,-1.6122,21.95,2,0.0,false
LowVolume5,W4,1.00,10,1.00,SMA10_1.00,-21.95,-1.6122,21.95,2,0.0,false
LowVolume5,W4,1.50,0,0.00,none,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,1.50,20,1.00,SMA20_1.00,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,1.50,20,1.25,SMA20_1.25,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,1.50,10,1.00,SMA10_1.00,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,2.00,0,0.00,none,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,2.00,20,1.00,SMA20_1.00,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,2.00,20,1.25,SMA20_1.25,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,2.00,10,1.00,SMA10_1.00,-15.74,-1.2107,15.74,1,0.0,false
LowVolume5,W4,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W4,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W4,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W4,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,0.00,0,0.00,none,-75.02,-4.9562,75.42,29,13.8,false
LowVolume5,W5,0.00,20,1.00,SMA20_1.00,-67.66,-4.3571,68.17,19,10.5,false
LowVolume5,W5,0.00,20,1.25,SMA20_1.25,-62.18,-3.9250,62.78,15,13.3,false
LowVolume5,W5,0.00,10,1.00,SMA10_1.00,-63.49,-3.9489,64.07,17,17.6,false
LowVolume5,W5,0.10,0,0.00,none,-72.06,-4.7673,72.50,25,12.0,false
LowVolume5,W5,0.10,20,1.00,SMA20_1.00,-62.70,-3.9829,63.29,16,12.5,false
LowVolume5,W5,0.10,20,1.25,SMA20_1.25,-59.29,-3.7297,59.94,14,14.3,false
LowVolume5,W5,0.10,10,1.00,SMA10_1.00,-59.29,-3.7297,59.94,14,14.3,false
LowVolume5,W5,0.20,0,0.00,none,-66.95,-4.3085,67.47,21,14.3,false
LowVolume5,W5,0.20,20,1.00,SMA20_1.00,-55.88,-3.4701,56.58,13,15.4,false
LowVolume5,W5,0.20,20,1.25,SMA20_1.25,-55.23,-3.4087,55.94,12,16.7,false
LowVolume5,W5,0.20,10,1.00,SMA10_1.00,-55.23,-3.4087,55.94,12,16.7,false
LowVolume5,W5,0.30,0,0.00,none,-58.44,-3.9665,59.10,17,11.8,false
LowVolume5,W5,0.30,20,1.00,SMA20_1.00,-49.95,-3.2525,50.74,12,16.7,false
LowVolume5,W5,0.30,20,1.25,SMA20_1.25,-49.22,-3.1850,50.03,11,18.2,false
LowVolume5,W5,0.30,10,1.00,SMA10_1.00,-49.22,-3.1850,50.03,11,18.2,false
LowVolume5,W5,0.50,0,0.00,none,-49.94,-3.3132,50.74,13,15.4,false
LowVolume5,W5,0.50,20,1.00,SMA20_1.00,-43.94,-2.8453,44.83,10,20.0,false
LowVolume5,W5,0.50,20,1.25,SMA20_1.25,-43.12,-2.7745,44.03,9,22.2,false
LowVolume5,W5,0.50,10,1.00,SMA10_1.00,-43.12,-2.7745,44.03,9,22.2,false
LowVolume5,W5,0.75,0,0.00,none,-26.33,-1.8987,27.50,6,33.3,false
LowVolume5,W5,0.75,20,1.00,SMA20_1.00,-23.78,-1.7044,24.99,5,40.0,false
LowVolume5,W5,0.75,20,1.25,SMA20_1.25,-23.78,-1.7044,24.99,5,40.0,false
LowVolume5,W5,0.75,10,1.00,SMA10_1.00,-23.78,-1.7044,24.99,5,40.0,false
LowVolume5,W5,1.00,0,0.00,none,-24.99,-1.8209,24.99,4,25.0,false
LowVolume5,W5,1.00,20,1.00,SMA20_1.00,-24.99,-1.8209,24.99,4,25.0,false
LowVolume5,W5,1.00,20,1.25,SMA20_1.25,-24.99,-1.8209,24.99,4,25.0,false
LowVolume5,W5,1.00,10,1.00,SMA10_1.00,-24.99,-1.8209,24.99,4,25.0,false
LowVolume5,W5,1.50,0,0.00,none,-9.93,-0.8849,12.65,2,50.0,false
LowVolume5,W5,1.50,20,1.00,SMA20_1.00,-9.93,-0.8849,12.65,2,50.0,false
LowVolume5,W5,1.50,20,1.25,SMA20_1.25,-9.93,-0.8849,12.65,2,50.0,false
LowVolume5,W5,1.50,10,1.00,SMA10_1.00,-9.93,-0.8849,12.65,2,50.0,false
LowVolume5,W5,2.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,2.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,2.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,2.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W5,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W6,0.00,0,0.00,none,-69.61,-5.4841,70.89,29,6.9,false
LowVolume5,W6,0.00,20,1.00,SMA20_1.00,-65.70,-5.0767,67.15,26,7.7,false
LowVolume5,W6,0.00,20,1.25,SMA20_1.25,-60.12,-4.5269,61.81,21,9.5,false
LowVolume5,W6,0.00,10,1.00,SMA10_1.00,-62.51,-4.7752,64.09,23,8.7,false
LowVolume5,W6,0.10,0,0.00,none,-63.18,-4.8055,64.73,22,9.1,false
LowVolume5,W6,0.10,20,1.00,SMA20_1.00,-61.27,-4.6422,62.91,21,9.5,false
LowVolume5,W6,0.10,20,1.25,SMA20_1.25,-54.98,-4.0674,56.88,17,11.8,false
LowVolume5,W6,0.10,10,1.00,SMA10_1.00,-57.68,-4.3265,59.46,19,10.5,false
LowVolume5,W6,0.20,0,0.00,none,-61.71,-4.6616,63.33,21,9.5,false
LowVolume5,W6,0.20,20,1.00,SMA20_1.00,-59.73,-4.4956,61.43,20,10.0,false
LowVolume5,W6,0.20,20,1.25,SMA20_1.25,-54.98,-4.0674,56.88,17,11.8,false
LowVolume5,W6,0.20,10,1.00,SMA10_1.00,-57.68,-4.3265,59.46,19,10.5,false
LowVolume5,W6,0.30,0,0.00,none,-60.01,-4.5068,61.70,20,10.0,false
LowVolume5,W6,0.30,20,1.00,SMA20_1.00,-57.94,-4.3373,59.72,19,10.5,false
LowVolume5,W6,0.30,20,1.25,SMA20_1.25,-52.98,-3.9010,54.97,16,12.5,false
LowVolume5,W6,0.30,10,1.00,SMA10_1.00,-55.79,-4.1646,57.66,18,11.1,false
LowVolume5,W6,0.50,0,0.00,none,-46.56,-3.5974,48.09,13,7.7,false
LowVolume5,W6,0.50,20,1.00,SMA20_1.00,-43.81,-3.3964,45.41,12,8.3,false
LowVolume5,W6,0.50,20,1.25,SMA20_1.25,-41.74,-3.2256,43.40,11,9.1,false
LowVolume5,W6,0.50,10,1.00,SMA10_1.00,-43.81,-3.3964,45.41,12,8.3,false
LowVolume5,W6,0.75,0,0.00,none,-25.19,-2.3645,27.33,7,14.3,false
LowVolume5,W6,0.75,20,1.00,SMA20_1.00,-25.19,-2.3645,27.33,7,14.3,false
LowVolume5,W6,0.75,20,1.25,SMA20_1.25,-25.19,-2.3645,27.33,7,14.3,false
LowVolume5,W6,0.75,10,1.00,SMA10_1.00,-25.19,-2.3645,27.33,7,14.3,false
LowVolume5,W6,1.00,0,0.00,none,-16.42,-2.1787,16.42,4,0.0,false
LowVolume5,W6,1.00,20,1.00,SMA20_1.00,-16.42,-2.1787,16.42,4,0.0,false
LowVolume5,W6,1.00,20,1.25,SMA20_1.25,-16.42,-2.1787,16.42,4,0.0,false
LowVolume5,W6,1.00,10,1.00,SMA10_1.00,-16.42,-2.1787,16.42,4,0.0,false
LowVolume5,W6,1.50,0,0.00,none,-11.03,-1.7116,11.03,2,0.0,false
LowVolume5,W6,1.50,20,1.00,SMA20_1.00,-11.03,-1.7116,11.03,2,0.0,false
LowVolume5,W6,1.50,20,1.25,SMA20_1.25,-11.03,-1.7116,11.03,2,0.0,false
LowVolume5,W6,1.50,10,1.00,SMA10_1.00,-11.03,-1.7116,11.03,2,0.0,false
LowVolume5,W6,2.00,0,0.00,none,-5.29,-1.2107,5.29,1,0.0,false
LowVolume5,W6,2.00,20,1.00,SMA20_1.00,-5.29,-1.2107,5.29,1,0.0,false
LowVolume5,W6,2.00,20,1.25,SMA20_1.25,-5.29,-1.2107,5.29,1,0.0,false
LowVolume5,W6,2.00,10,1.00,SMA10_1.00,-5.29,-1.2107,5.29,1,0.0,false
LowVolume5,W6,4.00,0,0.00,none,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W6,4.00,20,1.00,SMA20_1.00,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W6,4.00,20,1.25,SMA20_1.25,0.00,0.0000,0.00,0,0.0,false
LowVolume5,W6,4.00,10,1.00,SMA10_1.00,0.00,0.0000,0.00,0,0.0,false
OldGuard4,W0,0.00,0,0.00,none,29.14,1.0427,23.81,27,44.4,true
OldGuard4,W0,0.00,20,1.00,SMA20_1.00,44.74,1.5084,16.22,18,50.0,true
OldGuard4,W0,0.00,20,1.25,SMA20_1.25,32.10,1.2823,15.54,14,50.0,true
