chand_period,chand_mult,universe,window,step,equity
10,1,Legacy3,2,140,2.064972
10,1,Legacy3,2,150,2.064972
10,1,Legacy3,2,160,2.064972
10,1,Legacy3,2,170,2.046569
10,1,Legacy3,3,0,1.000000
10,1,Legacy3,3,10,1.090166
10,1,Legacy3,3,20,1.194694
10,1,Legacy3,3,30,1.260129
10,1,Legacy3,3,40,2.079038
10,1,Legacy3,3,50,2.079038
10,1,Legacy3,3,60,1.934240
10,1,Legacy3,3,70,2.048609
10,1,Legacy3,3,80,2.048609
10,1,Legacy3,3,90,2.048609
10,1,Legacy3,3,100,2.048609
10,1,Legacy3,3,110,2.026132
10,1,Legacy3,3,120,2.316032
10,1,Legacy3,3,130,2.972510
10,1,Legacy3,3,140,2.972510
10,1,Legacy3,3,150,2.600572
10,1,Legacy3,3,160,2.600572
10,1,Legacy3,3,170,2.600572
10,1,Legacy3,4,0,1.000000
10,1,Legacy3,4,10,1.000000
10,1,Legacy3,4,20,0.957028
10,1,Legacy3,4,30,0.854118
10,1,Legacy3,4,40,0.796736
10,1,Legacy3,4,50,0.612478
10,1,Legacy3,4,60,0.561587
10,1,Legacy3,4,70,0.561587
10,1,Legacy3,4,80,0.582913
10,1,Legacy3,4,90,0.582913
10,1,Legacy3,4,100,0.630133
10,1,Legacy3,4,110,0.630133
10,1,Legacy3,4,120,0.630133
10,1,Legacy3,4,130,0.638098
10,1,Legacy3,4,140,0.638098
10,1,Legacy3,4,150,0.638098
10,1,Legacy3,4,160,0.638098
10,1,Legacy3,4,170,0.638098
10,1,Legacy3,4,180,0.638098
10,1,Legacy3,4,190,0.638098
10,1,Legacy3,4,200,0.638098
10,1,Legacy3,4,210,0.638098
10,1,Legacy3,5,0,1.000000
10,1,Legacy3,5,10,0.978656
10,1,Legacy3,5,20,0.958563
10,1,Legacy3,5,30,0.972151
10,1,Legacy3,5,40,0.972151
10,1,Legacy3,5,50,0.972151
10,1,Legacy3,5,60,0.972151
10,1,Legacy3,5,70,0.918623
10,1,Legacy3,5,80,0.918623
10,1,Legacy3,5,90,0.876391
10,1,Legacy3,5,100,0.876391
10,1,Legacy3,5,110,0.887233
10,1,Legacy3,5,120,0.887233
10,1,Legacy3,5,130,0.887233
10,1,Legacy3,5,140,0.887233
10,1,Legacy3,5,150,0.887233
10,1,Legacy3,5,160,0.887233
10,1,Legacy3,5,170,0.887233
10,1,Legacy3,5,180,0.898657
10,1,Legacy3,5,190,0.950513
10,1,Legacy3,5,200,0.950513
10,1,LowVolume5,0,0,1.000000
10,1,LowVolume5,0,10,0.912352
10,1,LowVolume5,0,20,0.912352
10,1,LowVolume5,0,30,0.870169
10,1,LowVolume5,0,40,0.880341
10,1,LowVolume5,0,50,0.875052
10,1,LowVolume5,0,60,1.040389
10,1,LowVolume5,0,70,0.942114
10,1,LowVolume5,0,80,1.069306
10,1,LowVolume5,0,90,0.979102
10,1,LowVolume5,0,100,0.979102
10,1,LowVolume5,0,110,0.946137
10,1,LowVolume5,0,120,0.946137
10,1,LowVolume5,0,130,1.049771
10,1,LowVolume5,0,140,0.876765
10,1,LowVolume5,0,150,0.876765
10,1,LowVolume5,0,160,0.963887
10,1,LowVolume5,1,0,1.000000
10,1,LowVolume5,1,10,0.994359
10,1,LowVolume5,1,20,0.937376
10,1,LowVolume5,1,30,0.878490
10,1,LowVolume5,1,40,0.878490
10,1,LowVolume5,1,50,0.878490
10,1,LowVolume5,1,60,0.878490
10,1,LowVolume5,1,70,1.077290
10,1,LowVolume5,1,80,1.264347
10,1,LowVolume5,1,90,1.548325
10,1,LowVolume5,1,100,1.548325
10,1,LowVolume5,1,110,1.459518
10,1,LowVolume5,1,120,1.459518
10,1,LowVolume5,1,130,1.459518
10,1,LowVolume5,1,140,1.709612
10,1,LowVolume5,1,150,1.687180
10,1,LowVolume5,1,160,1.558002
10,1,LowVolume5,2,0,1.000000
10,1,LowVolume5,2,10,0.863038
10,1,LowVolume5,2,20,0.882145
10,1,LowVolume5,2,30,1.428114
10,1,LowVolume5,2,40,1.283228
10,1,LowVolume5,2,50,1.220119
10,1,LowVolume5,2,60,1.220119
10,1,LowVolume5,2,70,1.220119
10,1,LowVolume5,2,80,1.208714
10,1,LowVolume5,2,90,1.090016
10,1,LowVolume5,2,100,1.985081
10,1,LowVolume5,2,110,1.985081
10,1,LowVolume5,2,120,2.411035
10,1,LowVolume5,2,130,2.411035
10,1,LowVolume5,2,140,2.411035
10,1,LowVolume5,2,150,2.907475
10,1,LowVolume5,3,0,1.000000
10,1,LowVolume5,3,10,2.249995
10,1,LowVolume5,3,20,2.012962
10,1,LowVolume5,3,30,3.321108
10,1,LowVolume5,3,40,3.321108
10,1,LowVolume5,3,50,3.321108
10,1,LowVolume5,3,60,3.321108
10,1,LowVolume5,3,70,3.878921
10,1,LowVolume5,3,80,3.878921
10,1,LowVolume5,3,90,3.878921
10,1,LowVolume5,3,100,3.878921
10,1,LowVolume5,3,110,4.502645
10,1,LowVolume5,3,120,5.175353
10,1,LowVolume5,3,130,6.129703
10,1,LowVolume5,3,140,6.129703
10,1,LowVolume5,3,150,5.996587
10,1,LowVolume5,4,0,1.000000
10,1,LowVolume5,4,10,1.000000
10,1,LowVolume5,4,20,0.957028
10,1,LowVolume5,4,30,0.854118
10,1,LowVolume5,4,40,0.738597
10,1,LowVolume5,4,50,0.677227
10,1,LowVolume5,4,60,0.677227
10,1,LowVolume5,4,70,0.677227
10,1,LowVolume5,4,80,0.735126
10,1,LowVolume5,4,90,0.663724
10,1,LowVolume5,4,100,0.663724
10,1,LowVolume5,4,110,0.663724
10,1,LowVolume5,4,120,0.663724
10,1,LowVolume5,4,130,0.672113
10,1,LowVolume5,4,140,0.649523
10,1,LowVolume5,4,150,0.649523
10,1,LowVolume5,4,160,0.649523
10,1,LowVolume5,4,170,0.649523
10,1,LowVolume5,4,180,0.649523
10,1,LowVolume5,4,190,0.649523
10,1,LowVolume5,5,0,1.000000
10,1,LowVolume5,5,10,0.978656
10,1,LowVolume5,5,20,0.958563
10,1,LowVolume5,5,30,0.973340
10,1,LowVolume5,5,40,0.884872
10,1,LowVolume5,5,50,0.869066
10,1,LowVolume5,5,60,0.797359
10,1,LowVolume5,5,70,0.760702
10,1,LowVolume5,5,80,0.760702
10,1,LowVolume5,5,90,0.770113
10,1,LowVolume5,5,100,0.770113
10,1,LowVolume5,5,110,0.770113
10,1,LowVolume5,5,120,0.770113
10,1,LowVolume5,5,130,0.770113
10,1,LowVolume5,5,140,0.770113
10,1,LowVolume5,5,150,0.770113
10,1,LowVolume5,5,160,0.784472
10,1,LowVolume5,5,170,0.859325
10,1,OldGuard4,0,0,1.000000
10,1,OldGuard4,0,10,0.922028
10,1,OldGuard4,0,20,0.922028
10,1,OldGuard4,0,30,0.923289
10,1,OldGuard4,0,40,0.900781
10,1,OldGuard4,0,50,0.886128
10,1,OldGuard4,0,60,0.659044
10,1,OldGuard4,0,70,0.663010
10,1,OldGuard4,0,80,0.734188
10,1,OldGuard4,0,90,0.734188
10,1,OldGuard4,0,100,0.825195
10,1,OldGuard4,0,110,0.825195
10,1,OldGuard4,0,120,0.825195
10,1,OldGuard4,0,130,1.124636
10,1,OldGuard4,0,140,1.124636
10,1,OldGuard4,0,150,1.340273
10,1,OldGuard4,0,160,1.407117
10,1,OldGuard4,1,0,1.000000
10,1,OldGuard4,1,10,1.140313
10,1,OldGuard4,1,20,1.149633
10,1,OldGuard4,1,30,1.040604
10,1,OldGuard4,1,40,0.893990
10,1,OldGuard4,1,50,0.893990
10,1,OldGuard4,1,60,0.893990
10,1,OldGuard4,1,70,0.870312
10,1,OldGuard4,1,80,1.149715
10,1,OldGuard4,1,90,1.404154
10,1,OldGuard4,1,100,1.404154
10,1,OldGuard4,1,110,1.404154
10,1,OldGuard4,1,120,1.404154
10,1,OldGuard4,1,130,1.404154
10,1,OldGuard4,1,140,1.333060
10,1,OldGuard4,1,150,1.603899
10,1,OldGuard4,1,160,1.657900
10,1,OldGuard4,2,0,1.000000
10,1,OldGuard4,2,10,0.940939
10,1,OldGuard4,2,20,0.896383
10,1,OldGuard4,2,30,0.967072
10,1,OldGuard4,2,40,0.967072
10,1,OldGuard4,2,50,1.189994
10,1,OldGuard4,2,60,1.188247
10,1,OldGuard4,2,70,1.108718
10,1,OldGuard4,2,80,1.108718
10,1,OldGuard4,2,90,1.108718
10,1,OldGuard4,2,100,1.098355
10,1,OldGuard4,2,110,1.184296
10,1,OldGuard4,2,120,2.239293
10,1,OldGuard4,2,130,2.239293
10,1,OldGuard4,2,140,2.239293
10,1,OldGuard4,2,150,2.239293
10,1,OldGuard4,2,160,2.239293
10,1,OldGuard4,2,170,2.239293
10,1,OldGuard4,3,0,1.000000
10,1,OldGuard4,3,10,1.090166
10,1,OldGuard4,3,20,1.194694
10,1,OldGuard4,3,30,1.260129
10,1,OldGuard4,3,40,2.079038
10,1,OldGuard4,3,50,2.079038
10,1,OldGuard4,3,60,1.934240
10,1,OldGuard4,3,70,2.048609
10,1,OldGuard4,3,80,2.048609
10,1,OldGuard4,3,90,2.048609
10,1,OldGuard4,3,100,2.048609
10,1,OldGuard4,3,110,2.026132
10,1,OldGuard4,3,120,2.316032
10,1,OldGuard4,3,130,2.972510
10,1,OldGuard4,3,140,2.972510
10,1,OldGuard4,3,150,2.600572
10,1,OldGuard4,3,160,2.600572
10,1,OldGuard4,3,170,2.600572
10,1,OldGuard4,4,0,1.000000
10,1,OldGuard4,4,10,1.000000
10,1,OldGuard4,4,20,0.957028
10,1,OldGuard4,4,30,0.854118
10,1,OldGuard4,4,40,0.745816
10,1,OldGuard4,4,50,0.683846
10,1,OldGuard4,4,60,0.683846
10,1,OldGuard4,4,70,0.683846
10,1,OldGuard4,4,80,0.709814
10,1,OldGuard4,4,90,0.767315
10,1,OldGuard4,4,100,0.767315
10,1,OldGuard4,4,110,0.767315
10,1,OldGuard4,4,120,0.771529
10,1,OldGuard4,4,130,0.777014
10,1,OldGuard4,4,140,0.777014
10,1,OldGuard4,4,150,0.777014
10,1,OldGuard4,4,160,0.777014
10,1,OldGuard4,4,170,0.753300
10,1,OldGuard4,4,180,0.753300
10,1,OldGuard4,4,190,0.753300
10,1,OldGuard4,4,200,0.753300
10,1,OldGuard4,5,0,1.000000
10,1,OldGuard4,5,10,0.978656
10,1,OldGuard4,5,20,0.958563
10,1,OldGuard4,5,30,0.984103
10,1,OldGuard4,5,40,0.984103
10,1,OldGuard4,5,50,0.984103
10,1,OldGuard4,5,60,1.224937
10,1,OldGuard4,5,70,1.224937
10,1,OldGuard4,5,80,1.127417
10,1,OldGuard4,5,90,1.127417
10,1,OldGuard4,5,100,1.141364
10,1,OldGuard4,5,110,1.141364
10,1,OldGuard4,5,120,1.141364
10,1,OldGuard4,5,130,1.141364
10,1,OldGuard4,5,140,1.141364
10,1,OldGuard4,5,150,1.141364
10,1,OldGuard4,5,160,1.177185
10,1,OldGuard4,5,170,1.121568
10,1,OldGuard4,5,180,1.222770
10,1.5,Base5,0,0,1.000000
10,1.5,Base5,0,10,0.759777
10,1.5,Base5,0,20,0.759777
10,1.5,Base5,0,30,0.759777
10,1.5,Base5,0,40,0.759777
10,1.5,Base5,0,50,0.759777
10,1.5,Base5,0,60,0.460481
10,1.5,Base5,0,70,0.784464
10,1.5,Base5,0,80,0.745831
10,1.5,Base5,0,90,0.722482
10,1.5,Base5,0,100,0.940483
10,1.5,Base5,0,110,0.940483
10,1.5,Base5,0,120,0.940483
10,1.5,Base5,1,0,1.000000
10,1.5,Base5,1,10,1.216453
10,1.5,Base5,1,20,1.216453
10,1.5,Base5,1,30,1.216453
10,1.5,Base5,1,40,1.134923
10,1.5,Base5,1,50,1.030219
10,1.5,Base5,1,60,1.534992
10,1.5,Base5,1,70,1.619744
10,1.5,Base5,1,80,1.437007
10,1.5,Base5,1,90,1.437007
10,1.5,Base5,1,100,2.389255
10,1.5,Base5,1,110,2.439701
10,1.5,Base5,1,120,2.439701
10,1.5,Base5,1,130,2.439701
10,1.5,Base5,1,140,2.498875
10,1.5,Base5,1,150,2.783735
10,1.5,Base5,2,0,1.000000
10,1.5,Base5,2,10,0.807603
10,1.5,Base5,2,20,0.881477
10,1.5,Base5,2,30,0.804145
10,1.5,Base5,2,40,0.737200
10,1.5,Base5,2,50,0.655289
10,1.5,Base5,2,60,0.655289
10,1.5,Base5,2,70,0.907282
10,1.5,Base5,2,80,0.907282
10,1.5,Base5,2,90,0.830989
10,1.5,Base5,2,100,0.830989
10,1.5,Base5,2,110,0.830989
10,1.5,Base5,3,0,1.000000
10,1.5,Base5,3,10,4.478160
10,1.5,Base5,3,20,3.206819
10,1.5,Base5,3,30,2.602424
10,1.5,Base5,3,40,2.602424
10,1.5,Base5,3,50,2.602424
10,1.5,Base5,3,60,3.029171
10,1.5,Base5,3,70,4.645654
10,1.5,Base5,3,80,4.024275
10,1.5,Base5,3,90,4.024275
10,1.5,Base5,4,0,1.000000
10,1.5,Base5,4,10,1.000000
10,1.5,Base5,4,20,1.018515
10,1.5,Base5,4,30,1.137405
10,1.5,Base5,4,40,1.019873
10,1.5,Base5,4,50,1.019873
10,1.5,Base5,4,60,1.076958
10,1.5,Base5,4,70,1.013644
10,1.5,Base5,4,80,1.013644
10,1.5,Base5,4,90,1.013644
10,1.5,Base5,4,100,1.013644
10,1.5,Base5,4,110,1.013644
10,1.5,Base5,4,120,1.092062
10,1.5,Base5,4,130,1.092062
10,1.5,Base5,4,140,1.092062
10,1.5,Base5,4,150,0.990260
10,1.5,Base5,5,0,1.000000
10,1.5,Base5,5,10,1.041801
10,1.5,Base5,5,20,1.307513
10,1.5,Base5,5,30,1.221137
10,1.5,Base5,5,40,1.221137
10,1.5,Base5,5,50,1.381300
10,1.5,Base5,5,60,1.319729
10,1.5,Base5,5,70,1.500265
10,1.5,Base5,5,80,1.500265
10,1.5,Base5,5,90,1.351404
10,1.5,Base5,5,100,1.784537
10,1.5,Base5,5,110,1.519538
10,1.5,Base5,5,120,1.519538
10,1.5,NoDOGE,0,0,1.000000
10,1.5,NoDOGE,0,10,0.759777
10,1.5,NoDOGE,0,20,0.759777
10,1.5,NoDOGE,0,30,0.759777
10,1.5,NoDOGE,0,40,0.759777
10,1.5,NoDOGE,0,50,0.759777
10,1.5,NoDOGE,0,60,0.460481
10,1.5,NoDOGE,0,70,0.784464
10,1.5,NoDOGE,0,80,0.745831
10,1.5,NoDOGE,0,90,0.722482
10,1.5,NoDOGE,0,100,0.940483
10,1.5,NoDOGE,0,110,0.940483
10,1.5,NoDOGE,0,120,0.940483
10,1.5,NoDOGE,1,0,1.000000
10,1.5,NoDOGE,1,10,1.216453
10,1.5,NoDOGE,1,20,1.216453
10,1.5,NoDOGE,1,30,1.216453
10,1.5,NoDOGE,1,40,1.216453
10,1.5,NoDOGE,1,50,1.104227
10,1.5,NoDOGE,1,60,1.104227
10,1.5,NoDOGE,1,70,1.104227
10,1.5,NoDOGE,1,80,1.218944
10,1.5,NoDOGE,1,90,1.218944
10,1.5,NoDOGE,1,100,1.164514
10,1.5,NoDOGE,1,110,1.176073
10,1.5,NoDOGE,1,120,1.176073
10,1.5,NoDOGE,1,130,1.176073
10,1.5,NoDOGE,1,140,1.176073
10,1.5,NoDOGE,1,150,1.176073
10,1.5,NoDOGE,2,0,1.000000
10,1.5,NoDOGE,2,10,0.881410
10,1.5,NoDOGE,2,20,0.881410
10,1.5,NoDOGE,2,30,0.881410
10,1.5,NoDOGE,2,40,0.975054
10,1.5,NoDOGE,2,50,1.072247
10,1.5,NoDOGE,2,60,0.933838
10,1.5,NoDOGE,2,70,1.438111
10,1.5,NoDOGE,2,80,1.556327
10,1.5,NoDOGE,2,90,1.556327
10,1.5,NoDOGE,2,100,1.556327
10,1.5,NoDOGE,2,110,1.556327
10,1.5,NoDOGE,2,120,1.556327
10,1.5,NoDOGE,3,0,1.000000
10,1.5,NoDOGE,3,10,4.478160
10,1.5,NoDOGE,3,20,3.206819
10,1.5,NoDOGE,3,30,2.602424
10,1.5,NoDOGE,3,40,2.602424
10,1.5,NoDOGE,3,50,2.602424
10,1.5,NoDOGE,3,60,3.029171
10,1.5,NoDOGE,3,70,4.645654
10,1.5,NoDOGE,3,80,4.963151
10,1.5,NoDOGE,3,90,4.963151
10,1.5,NoDOGE,4,0,1.000000
10,1.5,NoDOGE,4,10,1.000000
10,1.5,NoDOGE,4,20,1.018515
10,1.5,NoDOGE,4,30,1.137405
10,1.5,NoDOGE,4,40,1.019873
10,1.5,NoDOGE,4,50,1.019873
10,1.5,NoDOGE,4,60,1.076958
10,1.5,NoDOGE,4,70,1.057796
10,1.5,NoDOGE,4,80,1.057796
10,1.5,NoDOGE,4,90,1.057796
10,1.5,NoDOGE,4,100,1.057796
10,1.5,NoDOGE,4,110,1.139630
10,1.5,NoDOGE,4,120,1.139630
10,1.5,NoDOGE,4,130,1.139630
10,1.5,NoDOGE,4,140,1.139630
10,1.5,NoDOGE,4,150,1.139630
10,1.5,NoDOGE,4,160,1.157495
10,1.5,NoDOGE,5,0,1.000000
10,1.5,NoDOGE,5,10,1.041801
10,1.5,NoDOGE,5,20,1.307513
10,1.5,NoDOGE,5,30,1.221137
10,1.5,NoDOGE,5,40,1.221137
10,1.5,NoDOGE,5,50,1.381300
10,1.5,NoDOGE,5,60,1.588392
10,1.5,NoDOGE,5,70,1.805679
10,1.5,NoDOGE,5,80,1.805679
10,1.5,NoDOGE,5,90,1.805679
10,1.5,NoDOGE,5,100,1.626514
10,1.5,NoDOGE,5,110,1.626514
10,1.5,NoDOGE,5,120,1.498206
10,1.5,NoDOGE,5,130,1.498206
10,1.5,Legacy4,0,0,1.000000
10,1.5,Legacy4,0,10,1.296484
10,1.5,Legacy4,0,20,1.296484
10,1.5,Legacy4,0,30,1.298256
10,1.5,Legacy4,0,40,1.582529
10,1.5,Legacy4,0,50,1.181045
10,1.5,Legacy4,0,60,1.128171
10,1.5,Legacy4,0,70,1.213752
10,1.5,Legacy4,0,80,1.213752
10,1.5,Legacy4,0,90,1.213752
10,1.5,Legacy4,0,100,1.805183
10,1.5,Legacy4,0,110,1.715336
10,1.5,Legacy4,0,120,2.158059
10,1.5,Legacy4,1,0,1.000000
10,1.5,Legacy4,1,10,1.190485
10,1.5,Legacy4,1,20,1.175699
10,1.5,Legacy4,1,30,1.175699
10,1.5,Legacy4,1,40,1.044518
10,1.5,Legacy4,1,50,1.044518
10,1.5,Legacy4,1,60,1.044518
10,1.5,Legacy4,1,70,1.310058
10,1.5,Legacy4,1,80,1.338693
10,1.5,Legacy4,1,90,1.338693
10,1.5,Legacy4,1,100,1.338693
10,1.5,Legacy4,1,110,1.338693
10,1.5,Legacy4,1,120,1.338693
10,1.5,Legacy4,1,130,1.222944
10,1.5,Legacy4,1,140,1.489963
10,1.5,Legacy4,2,0,1.000000
10,1.5,Legacy4,2,10,1.000000
10,1.5,Legacy4,2,20,1.000000
10,1.5,Legacy4,2,30,1.000000
10,1.5,Legacy4,2,40,0.856197
10,1.5,Legacy4,2,50,0.886110
10,1.5,Legacy4,2,60,0.838288
10,1.5,Legacy4,2,70,0.838288
10,1.5,Legacy4,2,80,0.838288
10,1.5,Legacy4,2,90,0.659509
10,1.5,Legacy4,2,100,0.764087
10,1.5,Legacy4,2,110,0.764087
10,1.5,Legacy4,2,120,0.764087
10,1.5,Legacy4,2,130,0.764087
10,1.5,Legacy4,2,140,0.764087
10,1.5,Legacy4,3,0,1.000000
10,1.5,Legacy4,3,10,1.031054
10,1.5,Legacy4,3,20,0.945519
10,1.5,Legacy4,3,30,1.014189
10,1.5,Legacy4,3,40,0.825221
10,1.5,Legacy4,3,50,0.825221
10,1.5,Legacy4,3,60,0.881289
10,1.5,Legacy4,3,70,0.881289
10,1.5,Legacy4,3,80,0.881289
10,1.5,Legacy4,3,90,0.957250
10,1.5,Legacy4,3,100,1.010160
10,1.5,Legacy4,3,110,1.010160
10,1.5,Legacy4,3,120,0.883763
10,1.5,Legacy4,3,130,0.883763
10,1.5,Legacy4,3,140,0.883763
10,1.5,Legacy4,4,0,1.000000
10,1.5,Legacy4,4,10,1.000000
10,1.5,Legacy4,4,20,0.983555
10,1.5,Legacy4,4,30,0.962605
10,1.5,Legacy4,4,40,0.807069
10,1.5,Legacy4,4,50,0.691298
10,1.5,Legacy4,4,60,0.729992
10,1.5,Legacy4,4,70,0.729992
10,1.5,Legacy4,4,80,0.669535
10,1.5,Legacy4,4,90,0.669535
10,1.5,Legacy4,4,100,0.706060
10,1.5,Legacy4,4,110,0.706060
10,1.5,Legacy4,4,120,0.706060
10,1.5,Legacy4,4,130,0.706060
10,1.5,Legacy4,4,140,0.706060
10,1.5,Legacy4,4,150,0.706060
10,1.5,Legacy4,4,160,0.706060
10,1.5,Legacy4,4,170,0.706060
10,1.5,Legacy4,4,180,0.706060
10,1.5,Legacy4,5,0,1.000000
10,1.5,Legacy4,5,10,1.000000
10,1.5,Legacy4,5,20,0.914186
10,1.5,Legacy4,5,30,0.914186
10,1.5,Legacy4,5,40,0.914186
10,1.5,Legacy4,5,50,0.800397
10,1.5,Legacy4,5,60,0.925919
10,1.5,Legacy4,5,70,0.883352
10,1.5,Legacy4,5,80,1.058695
10,1.5,Legacy4,5,90,1.058695
10,1.5,Legacy4,5,100,1.058695
10,1.5,Legacy4,5,110,1.058695
10,1.5,Legacy4,5,120,1.058695
10,1.5,Legacy4,5,130,1.117196
10,1.5,Legacy4,5,140,1.059824
10,1.5,Legacy5BNB,0,0,1.000000
10,1.5,Legacy5BNB,0,10,1.296484
10,1.5,Legacy5BNB,0,20,1.296484
10,1.5,Legacy5BNB,0,30,1.298256
10,1.5,Legacy5BNB,0,40,1.582529
10,1.5,Legacy5BNB,0,50,1.181045
10,1.5,Legacy5BNB,0,60,1.128171
10,1.5,Legacy5BNB,0,70,0.957293
10,1.5,Legacy5BNB,0,80,1.059632
10,1.5,Legacy5BNB,0,90,1.091447
10,1.5,Legacy5BNB,0,100,1.091447
10,1.5,Legacy5BNB,0,110,1.465553
10,1.5,Legacy5BNB,1,0,1.000000
10,1.5,Legacy5BNB,1,10,1.216453
10,1.5,Legacy5BNB,1,20,1.216453
10,1.5,Legacy5BNB,1,30,1.216453
10,1.5,Legacy5BNB,1,40,1.216453
10,1.5,Legacy5BNB,1,50,1.153166
10,1.5,Legacy5BNB,1,60,1.153166
10,1.5,Legacy5BNB,1,70,1.153166
10,1.5,Legacy5BNB,1,80,1.227958
10,1.5,Legacy5BNB,1,90,1.468984
10,1.5,Legacy5BNB,1,100,1.456199
10,1.5,Legacy5BNB,1,110,1.456199
10,1.5,Legacy5BNB,1,120,1.456199
10,1.5,Legacy5BNB,1,130,1.456199
10,1.5,Legacy5BNB,1,140,1.456199
10,1.5,Legacy5BNB,1,150,2.022705
10,1.5,Legacy5BNB,2,0,1.000000
10,1.5,Legacy5BNB,2,10,1.000000
10,1.5,Legacy5BNB,2,20,1.000000
10,1.5,Legacy5BNB,2,30,1.000000
10,1.5,Legacy5BNB,2,40,0.933419
10,1.5,Legacy5BNB,2,50,0.927326
10,1.5,Legacy5BNB,2,60,0.927326
10,1.5,Legacy5BNB,2,70,0.877279
10,1.5,Legacy5BNB,2,80,0.877279
10,1.5,Legacy5BNB,2,90,0.643688
10,1.5,Legacy5BNB,2,100,0.745757
10,1.5,Legacy5BNB,2,110,0.745757
10,1.5,Legacy5BNB,2,120,0.745757
10,1.5,Legacy5BNB,2,130,0.745757
10,1.5,Legacy5BNB,2,140,0.745757
10,1.5,Legacy5BNB,3,0,1.000000
10,1.5,Legacy5BNB,3,10,1.031054
10,1.5,Legacy5BNB,3,20,0.945519
10,1.5,Legacy5BNB,3,30,1.014189
10,1.5,Legacy5BNB,3,40,0.825221
10,1.5,Legacy5BNB,3,50,0.825221
10,1.5,Legacy5BNB,3,60,0.881289
10,1.5,Legacy5BNB,3,70,0.881289
10,1.5,Legacy5BNB,3,80,0.881289
10,1.5,Legacy5BNB,3,90,1.534085
10,1.5,Legacy5BNB,3,100,1.534085
10,1.5,Legacy5BNB,3,110,1.521166
10,1.5,Legacy5BNB,3,120,1.521166
10,1.5,Legacy5BNB,3,130,1.521166
10,1.5,Legacy5BNB,3,140,1.521166
10,1.5,Legacy5BNB,3,150,1.521166
10,1.5,Legacy5BNB,4,0,1.000000
10,1.5,Legacy5BNB,4,10,1.000000
10,1.5,Legacy5BNB,4,20,0.983555
10,1.5,Legacy5BNB,4,30,0.964112
10,1.5,Legacy5BNB,4,40,0.825814
10,1.5,Legacy5BNB,4,50,0.825814
10,1.5,Legacy5BNB,4,60,0.805239
10,1.5,Legacy5BNB,4,70,0.805239
10,1.5,Legacy5BNB,4,80,0.805239
10,1.5,Legacy5BNB,4,90,0.805239
10,1.5,Legacy5BNB,4,100,0.805239
10,1.5,Legacy5BNB,4,110,0.805239
10,1.5,Legacy5BNB,4,120,0.805239
10,1.5,Legacy5BNB,4,130,0.805239
10,1.5,Legacy5BNB,4,140,0.726700
10,1.5,Legacy5BNB,4,150,0.726700
10,1.5,Legacy5BNB,4,160,0.726700
10,1.5,Legacy5BNB,4,170,0.726700
10,1.5,Legacy5BNB,5,0,1.000000
10,1.5,Legacy5BNB,5,10,1.028648
10,1.5,Legacy5BNB,5,20,1.028648
10,1.5,Legacy5BNB,5,30,0.861780
10,1.5,Legacy5BNB,5,40,0.861780
10,1.5,Legacy5BNB,5,50,0.861780
10,1.5,Legacy5BNB,5,60,0.803330
10,1.5,Legacy5BNB,5,70,0.908694
10,1.5,Legacy5BNB,5,80,0.866919
10,1.5,Legacy5BNB,5,90,1.039000
10,1.5,Legacy5BNB,5,100,1.039000
10,1.5,Legacy5BNB,5,110,1.039000
10,1.5,Legacy5BNB,5,120,0.952027
10,1.5,Legacy5BNB,5,130,0.952027
10,1.5,Legacy5BNB,5,140,0.810357
10,1.5,OldGuardNoBNB,0,0,1.000000
10,1.5,OldGuardNoBNB,0,10,1.000000
10,1.5,OldGuardNoBNB,0,20,1.015102
10,1.5,OldGuardNoBNB,0,30,1.015102
10,1.5,OldGuardNoBNB,0,40,1.016489
10,1.5,OldGuardNoBNB,0,50,1.155912
10,1.5,OldGuardNoBNB,0,60,0.882341
10,1.5,OldGuardNoBNB,0,70,0.720298
10,1.5,OldGuardNoBNB,0,80,0.843888
10,1.5,OldGuardNoBNB,0,90,1.115251
10,1.5,OldGuardNoBNB,0,100,1.245344
10,1.5,OldGuardNoBNB,0,110,1.199544
10,1.5,OldGuardNoBNB,0,120,1.509142
10,1.5,OldGuardNoBNB,1,0,1.000000
10,1.5,OldGuardNoBNB,1,10,1.322257
10,1.5,OldGuardNoBNB,1,20,0.974515
10,1.5,OldGuardNoBNB,1,30,0.974515
10,1.5,OldGuardNoBNB,1,40,0.974515
10,1.5,OldGuardNoBNB,1,50,0.923815
10,1.5,OldGuardNoBNB,1,60,0.923815
10,1.5,OldGuardNoBNB,1,70,0.923815
10,1.5,OldGuardNoBNB,1,80,0.983732
10,1.5,OldGuardNoBNB,1,90,0.983732
10,1.5,OldGuardNoBNB,1,100,1.062040
10,1.5,OldGuardNoBNB,1,110,0.866569
10,1.5,OldGuardNoBNB,1,120,0.866569
10,1.5,OldGuardNoBNB,1,130,0.866569
10,1.5,OldGuardNoBNB,1,140,0.866569
10,1.5,OldGuardNoBNB,1,150,0.809539
10,1.5,OldGuardNoBNB,1,160,0.997871
10,1.5,OldGuardNoBNB,2,0,1.000000
10,1.5,OldGuardNoBNB,2,10,1.000000
10,1.5,OldGuardNoBNB,2,20,1.000000
10,1.5,OldGuardNoBNB,2,30,1.000000
10,1.5,OldGuardNoBNB,2,40,0.856197
10,1.5,OldGuardNoBNB,2,50,0.886110
10,1.5,OldGuardNoBNB,2,60,0.838288
