ap,universe,window,equity,sharpe,dd,trades
4,OldGuard4,1,1.334828,6.0116,17.51,12
5,OldGuard4,1,1.432894,6.4102,17.51,12
6,OldGuard4,1,1.432894,6.4102,17.51,12
7,OldGuard4,1,1.198340,3.9674,19.04,12
8,OldGuard4,1,1.334828,6.0116,17.51,12
9,OldGuard4,1,1.432894,6.4102,17.51,12
10,OldGuard4,1,1.432894,6.4102,17.51,12
11,OldGuard4,1,1.432894,6.4102,17.51,12
12,OldGuard4,1,1.432894,6.4102,17.51,12
13,OldGuard4,1,1.432894,6.4102,17.51,12
14,OldGuard4,1,1.432894,6.4102,17.51,12
15,OldGuard4,1,1.225476,4.0303,19.04,12
16,OldGuard4,1,1.225476,4.0303,19.04,12
17,OldGuard4,1,1.225476,4.0303,19.04,12
18,OldGuard4,1,1.367450,5.2680,19.65,12
19,OldGuard4,1,1.185873,3.3858,19.59,11
20,OldGuard4,1,1.168074,3.9580,20.81,10
21,OldGuard4,1,1.168074,3.9580,20.81,10
22,OldGuard4,1,1.168074,3.9580,20.81,10
23,OldGuard4,1,1.163883,3.6565,20.81,10
24,OldGuard4,1,1.168074,3.9580,20.81,10
25,OldGuard4,1,1.295446,5.1025,20.81,11
26,OldGuard4,1,1.225133,3.9862,25.15,11
27,OldGuard4,1,1.229544,4.1830,25.15,11
28,OldGuard4,1,1.229544,4.1830,25.15,11
29,OldGuard4,1,1.229544,4.1830,25.15,11
30,OldGuard4,1,1.367024,6.4986,16.74,11
31,OldGuard4,1,1.367024,6.4986,16.74,11
32,OldGuard4,1,1.367024,6.4986,16.74,11
33,OldGuard4,1,1.300110,5.5086,20.81,11
34,OldGuard4,1,1.103822,2.5742,30.78,11
35,OldGuard4,1,1.351163,5.8462,19.04,12
36,OldGuard4,1,1.351163,5.8462,19.04,12
37,OldGuard4,1,1.507698,6.9304,19.65,12
38,OldGuard4,1,1.507698,6.9304,19.65,12
39,OldGuard4,1,1.097844,3.0899,17.51,10
40,OldGuard4,1,0.982186,0.1955,17.51,10
41,OldGuard4,1,0.993233,0.5099,17.51,9
42,OldGuard4,1,0.882932,-2.8899,20.65,10
43,OldGuard4,1,0.882932,-2.8899,20.65,10
44,OldGuard4,1,1.079084,2.4474,23.99,10
45,OldGuard4,1,1.078802,2.5374,17.51,10
46,OldGuard4,1,1.215606,5.7332,12.49,9
47,OldGuard4,1,1.186041,5.1444,12.49,9
48,OldGuard4,1,0.935373,-0.2457,25.15,9
49,OldGuard4,1,1.129017,3.4931,17.39,10
50,OldGuard4,1,1.093996,2.8636,17.51,10
51,OldGuard4,1,0.971321,0.1843,22.28,9
52,OldGuard4,1,0.860660,-3.5892,22.28,9
53,OldGuard4,1,1.081224,2.7096,17.51,9
54,OldGuard4,1,1.074705,2.5794,17.51,9
55,OldGuard4,1,0.880653,-3.9943,18.11,8
56,OldGuard4,1,0.908077,-2.5885,20.87,9
57,OldGuard4,1,0.939705,-1.3344,18.11,9
58,OldGuard4,1,1.025379,1.5017,25.15,10
59,OldGuard4,1,1.140031,3.7301,16.74,10
60,OldGuard4,1,1.025379,1.5017,25.15,10
61,OldGuard4,1,1.025379,1.5017,25.15,10
62,OldGuard4,1,1.025379,1.5017,25.15,10
63,OldGuard4,1,1.199266,4.5046,17.51,11
64,OldGuard4,1,1.280147,6.3311,12.49,10
65,OldGuard4,1,1.199266,4.5046,17.51,11
66,OldGuard4,1,1.110988,3.2331,17.51,11
67,OldGuard4,1,1.005125,0.8127,17.51,10
68,OldGuard4,1,1.005125,0.8127,17.51,10
69,OldGuard4,1,1.005125,0.8127,17.51,10
70,OldGuard4,1,1.110988,3.2331,17.51,11
71,OldGuard4,1,1.095557,2.8956,17.51,11
72,OldGuard4,1,0.991165,0.4234,17.51,10
73,OldGuard4,1,0.991165,0.4234,17.51,10
74,OldGuard4,1,0.913279,-1.4317,23.99,10
75,OldGuard4,1,1.261648,6.6905,12.49,10
76,OldGuard4,1,0.859387,-2.3677,25.15,9
77,OldGuard4,1,1.089692,3.2719,12.49,9
78,OldGuard4,1,0.767163,-5.0640,28.96,9
79,OldGuard4,1,0.826631,-3.6845,23.45,10
80,OldGuard4,1,0.901671,-2.2854,16.50,9
1,OldGuard4,2,5.298749,9.8839,35.43,14
2,OldGuard4,2,5.298749,9.8839,35.43,14
3,OldGuard4,2,5.298749,9.8839,35.43,14
4,OldGuard4,2,3.670575,8.6630,35.43,13
5,OldGuard4,2,5.298749,9.8839,35.43,14
6,OldGuard4,2,5.298749,9.8839,35.43,14
7,OldGuard4,2,5.096636,10.5317,35.43,13
8,OldGuard4,2,5.298749,9.8839,35.43,14
9,OldGuard4,2,5.298749,9.8839,35.43,14
10,OldGuard4,2,5.298749,9.8839,35.43,14
11,OldGuard4,2,5.298749,9.8839,35.43,14
12,OldGuard4,2,3.817782,8.8604,35.43,13
13,OldGuard4,2,5.511253,10.0725,35.43,14
14,OldGuard4,2,6.067481,11.6671,35.43,12
15,OldGuard4,2,7.568389,12.6849,35.43,12
16,OldGuard4,2,5.511253,10.0725,35.43,14
17,OldGuard4,2,6.416338,11.5154,35.43,13
18,OldGuard4,2,3.670575,8.6630,35.43,13
19,OldGuard4,2,3.670575,8.6630,35.43,13
20,OldGuard4,2,5.301034,10.7450,35.43,13
21,OldGuard4,2,5.096636,10.5317,35.43,13
22,OldGuard4,2,5.096636,10.5317,35.43,13
23,OldGuard4,2,6.673662,11.7292,35.43,13
24,OldGuard4,2,7.638569,12.7395,35.43,12
25,OldGuard4,2,7.638569,12.7395,35.43,12
26,OldGuard4,2,6.250138,10.8605,35.43,13
27,OldGuard4,2,6.250138,10.8605,35.43,13
28,OldGuard4,2,4.559217,9.2328,35.43,13
29,OldGuard4,2,4.559217,9.2328,35.43,13
30,OldGuard4,2,4.559217,9.2328,35.43,13
31,OldGuard4,2,5.298749,9.8839,35.43,14
32,OldGuard4,2,3.410016,8.2665,35.43,13
33,OldGuard4,2,4.022283,9.2455,35.43,12
34,OldGuard4,2,4.901357,10.8592,35.43,12
35,OldGuard4,2,4.590306,9.9739,35.43,12
36,OldGuard4,2,5.558473,11.8305,35.43,11
37,OldGuard4,2,5.558473,11.8305,35.43,11
38,OldGuard4,2,4.206147,9.5030,35.43,12
39,OldGuard4,2,2.934089,7.6010,35.43,12
40,OldGuard4,2,4.385312,9.7460,35.43,12
41,OldGuard4,2,4.385312,9.7460,35.43,12
42,OldGuard4,2,6.250138,10.8605,35.43,13
43,OldGuard4,2,4.559217,9.2328,35.43,13
44,OldGuard4,2,4.559217,9.2328,35.43,13
45,OldGuard4,2,4.559217,9.2328,35.43,13
46,OldGuard4,2,6.250138,10.8605,35.43,13
47,OldGuard4,2,3.383610,7.9282,35.43,13
48,OldGuard4,2,4.638522,9.5375,35.43,13
49,OldGuard4,2,3.383610,7.9282,35.43,13
50,OldGuard4,2,3.383610,7.9282,35.43,13
51,OldGuard4,2,4.374622,9.0859,35.43,13
52,OldGuard4,2,4.374622,9.0859,35.43,13
53,OldGuard4,2,3.348438,8.2547,35.43,12
54,OldGuard4,2,3.536515,8.5471,35.43,12
55,OldGuard4,2,3.536515,8.5471,35.43,12
56,OldGuard4,2,3.604293,8.6566,35.43,12
57,OldGuard4,2,4.559217,9.2328,35.43,13
58,OldGuard4,2,4.559217,9.2328,35.43,13
59,OldGuard4,2,4.559217,9.2328,35.43,13
60,OldGuard4,2,3.348438,8.2547,35.43,12
61,OldGuard4,2,3.348438,8.2547,35.43,12
62,OldGuard4,2,3.348438,8.2547,35.43,12
63,OldGuard4,2,4.559217,9.2328,35.43,13
64,OldGuard4,2,4.559217,9.2328,35.43,13
65,OldGuard4,2,4.559217,9.2328,35.43,13
66,OldGuard4,2,4.559217,9.2328,35.43,13
67,OldGuard4,2,4.559217,9.2328,35.43,13
68,OldGuard4,2,4.467328,9.1294,35.43,13
69,OldGuard4,2,4.467328,9.1294,35.43,13
70,OldGuard4,2,4.467328,9.1294,35.43,13
71,OldGuard4,2,4.467328,9.1294,35.43,13
72,OldGuard4,2,4.988239,10.2061,35.43,12
73,OldGuard4,2,4.988239,10.2061,35.43,12
74,OldGuard4,2,4.988239,10.2061,35.43,12
75,OldGuard4,2,4.988239,10.2061,35.43,12
76,OldGuard4,2,4.718251,9.4046,35.43,13
77,OldGuard4,2,4.250571,9.3277,35.43,12
78,OldGuard4,2,4.940210,10.5311,35.43,12
79,OldGuard4,2,5.739432,9.8579,35.43,12
80,OldGuard4,2,3.315415,7.8265,35.43,13
1,OldGuard4,3,1.791476,6.6498,29.44,11
2,OldGuard4,3,1.613714,5.7043,36.44,11
3,OldGuard4,3,1.791476,6.6498,29.44,11
4,OldGuard4,3,1.672440,6.1193,29.44,11
5,OldGuard4,3,1.613714,5.7043,36.44,11
6,OldGuard4,3,1.613714,5.7043,36.44,11
7,OldGuard4,3,1.613714,5.7043,36.44,11
8,OldGuard4,3,1.613714,5.7043,36.44,11
9,OldGuard4,3,1.613714,5.7043,36.44,11
10,OldGuard4,3,1.789959,6.9965,36.88,10
11,OldGuard4,3,1.789959,6.9965,36.88,10
12,OldGuard4,3,1.602461,5.6437,36.88,11
13,OldGuard4,3,1.602461,5.6437,36.88,11
14,OldGuard4,3,1.538358,5.2980,36.88,11
15,OldGuard4,3,1.687103,6.0984,30.78,11
16,OldGuard4,3,1.399554,4.5516,38.49,11
17,OldGuard4,3,1.687103,6.0984,30.78,11
18,OldGuard4,3,1.687103,6.0984,30.78,11
19,OldGuard4,3,1.399554,4.5516,38.49,11
20,OldGuard4,3,1.694131,6.5710,25.55,10
21,OldGuard4,3,1.554646,5.7513,25.55,10
22,OldGuard4,3,1.554646,5.7513,25.55,10
23,OldGuard4,3,1.554646,5.7513,25.55,10
24,OldGuard4,3,1.445325,4.8375,30.78,11
25,OldGuard4,3,1.640633,5.9401,30.78,11
26,OldGuard4,3,1.457873,4.8900,38.49,11
27,OldGuard4,3,1.457873,4.8900,38.49,11
28,OldGuard4,3,1.764725,6.9916,25.55,10
29,OldGuard4,3,1.712767,7.1396,25.55,9
30,OldGuard4,3,1.712767,7.1396,25.55,9
31,OldGuard4,3,1.712767,7.1396,25.55,9
32,OldGuard4,3,1.481795,5.6615,25.55,9
33,OldGuard4,3,1.481795,5.6615,25.55,9
34,OldGuard4,3,1.566615,6.2387,25.55,9
35,OldGuard4,3,1.566615,6.2387,25.55,9
36,OldGuard4,3,1.495985,5.1099,36.88,11
37,OldGuard4,3,1.640633,5.9401,30.78,11
38,OldGuard4,3,1.640633,5.9401,30.78,11
39,OldGuard4,3,1.457873,4.8900,38.49,11
40,OldGuard4,3,1.457873,4.8900,38.49,11
41,OldGuard4,3,1.712767,7.1396,25.55,9
42,OldGuard4,3,1.712767,7.1396,25.55,9
43,OldGuard4,3,1.564863,5.8275,29.44,10
44,OldGuard4,3,1.570012,5.8564,29.44,10
45,OldGuard4,3,1.564863,5.8275,29.44,10
46,OldGuard4,3,1.564863,5.8275,29.44,10
47,OldGuard4,3,1.475991,5.2820,29.44,10
48,OldGuard4,3,1.440011,5.0319,29.44,10
49,OldGuard4,3,1.672440,6.1193,29.44,11
50,OldGuard4,3,1.484690,5.3566,29.44,10
51,OldGuard4,3,1.466144,6.4861,14.53,10
52,OldGuard4,3,1.623198,6.1851,29.44,10
53,OldGuard4,3,1.587906,7.9783,17.69,9
54,OldGuard4,3,1.705476,6.6641,29.44,10
55,OldGuard4,3,1.623198,6.1851,29.44,10
56,OldGuard4,3,1.491447,5.3633,32.75,10
57,OldGuard4,3,1.404305,4.8270,29.44,10
58,OldGuard4,3,1.404305,4.8270,29.44,10
59,OldGuard4,3,1.489953,5.7078,29.44,9
60,OldGuard4,3,1.489953,5.7078,29.44,9
61,OldGuard4,3,0.785086,1.4288,62.69,10
62,OldGuard4,3,0.785086,1.4288,62.69,10
63,OldGuard4,3,0.785086,1.4288,62.69,10
64,OldGuard4,3,1.484690,5.3566,29.44,10
65,OldGuard4,3,1.516607,7.3536,14.53,10
66,OldGuard4,3,1.489953,5.7078,29.44,9
67,OldGuard4,3,1.542854,8.0822,14.53,9
68,OldGuard4,3,1.557699,9.0252,14.53,8
69,OldGuard4,3,1.466171,8.5163,14.53,7
70,OldGuard4,3,1.466171,8.5163,14.53,7
71,OldGuard4,3,1.597270,9.4707,14.53,8
72,OldGuard4,3,1.435315,6.1165,29.44,7
73,OldGuard4,3,1.435315,6.1165,29.44,7
74,OldGuard4,3,1.435315,6.1165,29.44,7
75,OldGuard4,3,1.430245,5.6458,29.44,8
76,OldGuard4,3,1.435315,6.1165,29.44,7
77,OldGuard4,3,1.287557,4.5146,29.44,8
78,OldGuard4,3,1.430245,5.6458,29.44,8
79,OldGuard4,3,1.600000,6.4069,29.44,9
80,OldGuard4,3,1.679147,7.4053,29.44,8
1,OldGuard4,4,0.916314,0.3056,35.81,9
2,OldGuard4,4,0.916314,0.3056,35.81,9
3,OldGuard4,4,0.856866,-0.5765,39.98,9
4,OldGuard4,4,0.900149,0.0753,36.95,9
5,OldGuard4,4,0.900149,0.0753,36.95,9
6,OldGuard4,4,0.900149,0.0753,36.95,9
7,OldGuard4,4,0.900149,0.0753,36.95,9
8,OldGuard4,4,0.874923,-0.3037,38.71,9
9,OldGuard4,4,0.872253,-0.3427,38.90,9
10,OldGuard4,4,0.916314,0.3056,35.81,9
11,OldGuard4,4,0.919119,0.3443,35.62,9
12,OldGuard4,4,0.868568,-0.3704,39.16,9
13,OldGuard4,4,0.916314,0.3056,35.81,9
14,OldGuard4,4,0.886872,-0.1008,37.88,9
15,OldGuard4,4,0.886872,-0.1008,37.88,9
16,OldGuard4,4,0.886872,-0.1008,37.88,9
17,OldGuard4,4,0.886872,-0.1008,37.88,9
18,OldGuard4,4,0.868568,-0.3704,39.16,9
19,OldGuard4,4,0.868568,-0.3704,39.16,9
20,OldGuard4,4,0.877619,-0.2547,38.52,9
21,OldGuard4,4,0.799874,-1.3162,43.97,9
22,OldGuard4,4,0.799874,-1.3162,43.97,9
23,OldGuard4,4,0.911724,0.2569,36.13,8
24,OldGuard4,4,0.911724,0.2569,36.13,8
25,OldGuard4,4,0.765264,-1.7040,46.39,8
26,OldGuard4,4,0.957458,0.9433,32.93,7
27,OldGuard4,4,0.902212,0.0955,36.80,8
28,OldGuard4,4,0.902212,0.0955,36.80,8
29,OldGuard4,4,0.892907,-0.0287,37.45,8
30,OldGuard4,4,0.892907,-0.0287,37.45,8
31,OldGuard4,4,0.911724,0.2569,36.13,8
32,OldGuard4,4,0.895521,-0.0854,36.13,8
33,OldGuard4,4,0.794270,-3.0957,36.13,8
34,OldGuard4,4,0.706801,-7.5342,36.13,8
35,OldGuard4,4,0.886872,-0.1008,37.88,9
36,OldGuard4,4,0.819970,-1.0064,42.56,9
37,OldGuard4,4,0.911724,0.2569,36.13,8
38,OldGuard4,4,0.911724,0.2569,36.13,8
39,OldGuard4,4,0.892907,-0.0287,37.45,8
40,OldGuard4,4,0.911724,0.2569,36.13,8
41,OldGuard4,4,0.892907,-0.0287,37.45,8
42,OldGuard4,4,0.892907,-0.0287,37.45,8
43,OldGuard4,4,0.811415,-1.1633,43.16,9
44,OldGuard4,4,0.803046,-1.2744,43.75,9
45,OldGuard4,4,0.892907,-0.0287,37.45,8
46,OldGuard4,4,0.892907,-0.0287,37.45,8
47,OldGuard4,4,0.902212,0.0955,36.80,8
48,OldGuard4,4,0.902212,0.0955,36.80,8
49,OldGuard4,4,0.902212,0.0955,36.80,8
50,OldGuard4,4,0.902212,0.0955,36.80,8
51,OldGuard4,4,0.865798,-0.3708,39.35,8
52,OldGuard4,4,0.833512,-0.7996,41.61,9
53,OldGuard4,4,1.004297,1.4723,29.65,8
54,OldGuard4,4,0.928537,0.4431,34.96,8
55,OldGuard4,4,1.032440,1.9867,27.68,7
56,OldGuard4,4,1.032440,1.9867,27.68,7
57,OldGuard4,4,0.915330,0.2678,35.88,8
58,OldGuard4,4,1.032440,1.9867,27.68,7
59,OldGuard4,4,0.928537,0.4431,34.96,8
60,OldGuard4,4,1.004297,1.4723,29.65,8
61,OldGuard4,4,1.004297,1.4723,29.65,8
62,OldGuard4,4,0.928537,0.4431,34.96,8
63,OldGuard4,4,1.032440,1.9867,27.68,7
64,OldGuard4,4,0.915330,0.2678,35.88,8
65,OldGuard4,4,0.915330,0.2678,35.88,8
66,OldGuard4,4,0.899448,0.0595,36.99,8
67,OldGuard4,4,1.079541,2.6274,30.34,7
68,OldGuard4,4,1.235365,5.2499,20.29,6
69,OldGuard4,4,1.235365,5.2499,20.29,6
70,OldGuard4,4,1.032440,1.9867,27.68,7
71,OldGuard4,4,1.032440,1.9867,27.68,7
72,OldGuard4,4,1.032440,1.9867,27.68,7
73,OldGuard4,4,0.868883,-0.0026,39.14,7
74,OldGuard4,4,1.223340,5.0659,20.29,6
75,OldGuard4,4,1.044374,2.0153,32.61,8
76,OldGuard4,4,1.044374,2.0153,32.61,8
77,OldGuard4,4,1.245386,4.9742,20.29,7
78,OldGuard4,4,1.245386,4.9742,20.29,7
79,OldGuard4,4,1.040860,1.9674,32.61,8
80,OldGuard4,4,1.067243,2.3003,30.90,8
1,OldGuard4,5,1.540772,6.1505,18.62,12
2,OldGuard4,5,1.540772,6.1505,18.62,12
3,OldGuard4,5,1.484186,6.0413,18.62,12
4,OldGuard4,5,1.385419,5.7048,18.62,12
5,OldGuard4,5,1.385419,5.7048,18.62,12
6,OldGuard4,5,1.385419,5.7048,18.62,12
7,OldGuard4,5,1.350061,5.2874,18.62,12
8,OldGuard4,5,1.411759,5.0401,23.48,12
9,OldGuard4,5,1.448733,5.3536,23.48,12
10,OldGuard4,5,1.448733,5.3536,23.48,12
11,OldGuard4,5,1.123060,2.5930,32.97,11
12,OldGuard4,5,1.431007,4.9042,35.79,12
13,OldGuard4,5,1.431007,4.9042,35.79,12
14,OldGuard4,5,1.441016,4.8337,35.79,12
15,OldGuard4,5,1.717355,6.6673,23.48,12
16,OldGuard4,5,1.706627,6.6320,23.48,12
17,OldGuard4,5,1.709380,6.6799,23.48,12
18,OldGuard4,5,1.709380,6.6799,23.48,12
19,OldGuard4,5,1.655188,6.5059,24.78,12
20,OldGuard4,5,1.070513,2.2250,42.78,11
21,OldGuard4,5,1.301489,4.7422,28.35,9
22,OldGuard4,5,1.574279,6.3336,23.30,11
23,OldGuard4,5,1.745192,7.1683,18.62,12
24,OldGuard4,5,1.501450,5.8180,18.62,12
25,OldGuard4,5,1.251486,3.8153,27.48,11
26,OldGuard4,5,1.683481,7.4422,18.62,11
27,OldGuard4,5,1.389212,5.1715,19.23,11
28,OldGuard4,5,1.113292,2.7160,44.82,10
29,OldGuard4,5,1.352561,4.3813,29.95,12
30,OldGuard4,5,1.476140,5.1159,33.27,12
31,OldGuard4,5,1.262997,3.8758,32.97,11
32,OldGuard4,5,1.547264,6.2499,24.78,11
33,OldGuard4,5,1.171233,3.5517,24.78,11
34,OldGuard4,5,0.675237,-3.6479,49.42,11
35,OldGuard4,5,1.021612,1.6202,39.70,11
36,OldGuard4,5,0.802459,-2.0161,39.70,10
37,OldGuard4,5,1.324990,4.8433,24.05,12
38,OldGuard4,5,1.324990,4.8433,24.05,12
39,OldGuard4,5,0.813977,-1.6340,42.78,10
40,OldGuard4,5,0.867013,-1.5176,32.97,10
41,OldGuard4,5,1.166715,3.4610,23.87,11
42,OldGuard4,5,1.195014,4.6699,13.95,9
43,OldGuard4,5,1.266204,4.5693,21.23,11
44,OldGuard4,5,0.973636,0.6552,29.80,10
45,OldGuard4,5,1.064544,2.1772,19.80,9
46,OldGuard4,5,0.867037,-1.4317,34.68,9
47,OldGuard4,5,0.794100,-2.3411,40.17,10
48,OldGuard4,5,0.615509,-6.2606,49.00,10
49,OldGuard4,5,1.336876,4.7872,28.34,10
50,OldGuard4,5,1.919552,9.6774,10.49,10
51,OldGuard4,5,1.444732,5.2891,27.80,11
52,OldGuard4,5,1.521760,5.7918,28.34,11
53,OldGuard4,5,1.656233,7.1021,24.74,10
54,OldGuard4,5,1.157382,3.3244,32.93,9
55,OldGuard4,5,0.985752,1.4422,40.80,10
56,OldGuard4,5,1.142097,2.8656,36.27,11
57,OldGuard4,5,1.212225,3.3297,35.79,12
58,OldGuard4,5,1.216571,3.7234,24.55,10
59,OldGuard4,5,1.296753,4.5818,19.57,10
60,OldGuard4,5,0.962021,0.9725,32.23,8
61,OldGuard4,5,1.471204,6.9858,11.07,8
62,OldGuard4,5,1.471710,6.1140,12.74,10
63,OldGuard4,5,1.689247,10.4393,6.77,7
64,OldGuard4,5,1.746923,9.2836,9.50,9
65,OldGuard4,5,1.335770,6.2418,10.89,7
66,OldGuard4,5,1.607493,8.3549,10.49,8
67,OldGuard4,5,1.611357,7.7677,11.83,9
68,OldGuard4,5,1.451298,7.2709,17.20,7
69,OldGuard4,5,1.224713,4.2087,30.13,8
70,OldGuard4,5,1.463822,7.4309,16.49,7
71,OldGuard4,5,1.380784,6.9216,21.23,6
72,OldGuard4,5,1.385973,5.6503,20.93,9
73,OldGuard4,5,1.166874,3.3451,28.92,9
74,OldGuard4,5,1.354095,6.0728,20.75,7
75,OldGuard4,5,1.500364,7.1494,21.60,8
76,OldGuard4,5,1.089145,2.6019,37.15,9
77,OldGuard4,5,1.089145,2.6019,37.15,9
78,OldGuard4,5,1.558530,9.0704,9.50,7
79,OldGuard4,5,1.951693,11.5565,6.35,8
80,OldGuard4,5,1.965811,11.7149,10.49,8
1,OldGuard4,6,0.868823,-0.6421,37.79,13
2,OldGuard4,6,0.868823,-0.6421,37.79,13
3,OldGuard4,6,0.868823,-0.6421,37.79,13
4,OldGuard4,6,0.868823,-0.6421,37.79,13
5,OldGuard4,6,0.885945,-0.4137,36.57,12
6,OldGuard4,6,1.054039,1.8611,37.79,12
7,OldGuard4,6,0.868823,-0.6421,37.79,13
8,OldGuard4,6,0.868823,-0.6421,37.79,13
9,OldGuard4,6,0.986127,1.0665,37.79,13
10,OldGuard4,6,0.868823,-0.6421,37.79,13
11,OldGuard4,6,0.868823,-0.6421,37.79,13
12,OldGuard4,6,0.868823,-0.6421,37.79,13
13,OldGuard4,6,0.868823,-0.6421,37.79,13
14,OldGuard4,6,0.874349,-0.5832,37.40,13
15,OldGuard4,6,0.868823,-0.6421,37.79,13
16,OldGuard4,6,0.868823,-0.6421,37.79,13
17,OldGuard4,6,0.868823,-0.6421,37.79,13
18,OldGuard4,6,1.120961,2.7529,19.74,12
19,OldGuard4,6,1.054039,1.8611,37.79,12
20,OldGuard4,6,1.120961,2.7529,19.74,12
21,OldGuard4,6,1.120961,2.7529,19.74,12
22,OldGuard4,6,1.120961,2.7529,19.74,12
23,OldGuard4,6,1.543538,7.4833,19.74,11
24,OldGuard4,6,1.543538,7.4833,19.74,11
25,OldGuard4,6,1.348752,6.2391,19.74,11
26,OldGuard4,6,1.248514,4.9606,19.74,11
27,OldGuard4,6,1.248514,4.9606,19.74,11
28,OldGuard4,6,1.359928,5.9422,19.74,11
29,OldGuard4,6,1.272307,4.4528,19.74,12
30,OldGuard4,6,1.272307,4.4528,19.74,12
31,OldGuard4,6,1.543538,7.4833,19.74,11
32,OldGuard4,6,1.248514,4.9606,19.74,11
33,OldGuard4,6,1.248514,4.9606,19.74,11
34,OldGuard4,6,1.248514,4.9606,19.74,11
35,OldGuard4,6,1.551416,9.3242,8.44,10
36,OldGuard4,6,1.278800,5.3925,16.34,11
37,OldGuard4,6,1.424314,8.6797,8.44,10
38,OldGuard4,6,1.538666,10.1662,8.44,10
39,OldGuard4,6,1.164715,3.8871,24.27,10
40,OldGuard4,6,0.978810,0.5843,28.58,11
41,OldGuard4,6,1.353602,8.2417,11.99,9
42,OldGuard4,6,1.452382,9.8492,7.92,9
43,OldGuard4,6,1.466907,7.1558,21.97,10
44,OldGuard4,6,1.466907,7.1558,21.97,10
45,OldGuard4,6,0.919644,-0.1180,40.21,11
46,OldGuard4,6,0.838592,-1.1556,36.57,11
47,OldGuard4,6,0.986756,0.9726,36.57,11
48,OldGuard4,6,0.874906,-1.2193,36.16,11
49,OldGuard4,6,0.810248,-2.6709,40.21,11
50,OldGuard4,6,0.986756,0.9726,36.57,11
51,OldGuard4,6,0.986756,0.9726,36.57,11
52,OldGuard4,6,1.219926,3.7855,36.57,11
