step,vl_2,vl_7,vl_8,vl_9
1749,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1750,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1751,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1752,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1753,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1754,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1755,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1756,30321.87147199,22411.52231799,37734.94915856,61110.63879941
1757,30321.87147199,22411.52231799,37734.94915856,54353.06624548
1758,30321.87147199,22411.52231799,37734.94915856,54353.06624548
1759,30321.87147199,22411.52231799,37734.94915856,54353.06624548
1760,30321.87147199,22411.52231799,37734.94915856,39738.26039143
1761,30321.87147199,22411.52231799,37734.94915856,39738.26039143
1762,32170.75727846,22411.52231799,37734.94915856,39738.26039143
1763,32170.75727846,22411.52231799,37734.94915856,39738.26039143
1764,27706.04154205,22411.52231799,37734.94915856,39738.26039143
1765,27706.04154205,22411.52231799,37734.94915856,39738.26039143
1766,27706.04154205,22411.52231799,37734.94915856,39738.26039143
1767,27706.04154205,22411.52231799,37734.94915856,39738.26039143
1768,27706.04154205,22411.52231799,37734.94915856,39738.26039143
1769,27706.04154205,22411.52231799,37523.11029338,39738.26039143
1770,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1771,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1772,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1773,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1774,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1775,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1776,27706.04154205,22285.70708409,37523.11029338,39738.26039143
1777,25498.96295220,22285.70708409,37523.11029338,39738.26039143
1778,25498.96295220,22285.70708409,37523.11029338,39738.26039143
1779,25498.96295220,22285.70708409,37523.11029338,39738.26039143
1780,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1781,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1782,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1783,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1784,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1785,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1786,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1787,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1788,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1789,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1790,25335.28948045,22285.70708409,37523.11029338,39738.26039143
1791,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1792,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1793,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1794,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1795,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1796,25335.28948045,22285.70708409,37523.11029338,39515.17520983
1797,23225.75444837,22285.70708409,37523.11029338,39515.17520983
1798,23225.75444837,22285.70708409,37523.11029338,39515.17520983
1799,23225.75444837,22285.70708409,37523.11029338,39515.17520983
1800,23225.75444837,22285.70708409,37523.11029338,39515.17520983
1801,23225.75444837,22285.70708409,35871.72891244,39515.17520983
1802,23225.75444837,21304.91947208,35871.72891244,39515.17520983
1803,31648.99611210,21304.91947208,35871.72891244,39515.17520983
1804,30806.10511286,21304.91947208,35871.72891244,39515.17520983
1805,28360.42050761,21304.91947208,35871.72891244,39515.17520983
1806,28360.42050761,21304.91947208,35871.72891244,39515.17520983
1807,28360.42050761,21304.91947208,35871.72891244,39515.17520983
1808,28360.42050761,21304.91947208,35871.72891244,39515.17520983
1809,28360.42050761,21304.91947208,35871.72891244,39515.17520983
1810,28492.59427681,21304.91947208,35871.72891244,39515.17520983
1811,22837.96211879,21304.91947208,35871.72891244,39515.17520983
1812,22837.96211879,21304.91947208,35871.72891244,39515.17520983
1813,22837.96211879,21304.91947208,35871.72891244,39515.17520983
1814,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1815,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1816,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1817,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1818,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1819,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1820,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1821,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1822,19326.35697169,21304.91947208,35871.72891244,39515.17520983
1823,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1824,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1825,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1826,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1827,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1828,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1829,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1830,19326.35697169,21304.91947208,35871.72891244,37776.12362014
1831,17588.67266004,21304.91947208,35871.72891244,37776.12362014
1832,17588.67266004,21304.91947208,35871.72891244,37776.12362014
1833,17588.67266004,21304.91947208,35871.72891244,37776.12362014
1834,17588.67266004,21304.91947208,35871.72891244,37776.12362014
1835,17588.67266004,21304.91947208,38059.01905055,37776.12362014
1836,17588.67266004,22603.99374777,38059.01905055,37776.12362014
1837,17588.67266004,22603.99374777,32777.11972203,37776.12362014
1838,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1839,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1840,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1841,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1842,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1843,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1844,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1845,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1846,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1847,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1848,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1849,17588.67266004,19466.97071415,32777.11972203,37776.12362014
1850,16483.58088037,19466.97071415,30166.07624020,37776.12362014
1851,16483.58088037,17916.22106241,30166.07624020,37776.12362014
1852,16483.58088037,17916.22106241,30166.07624020,37776.12362014
1853,16483.58088037,17916.22106241,29972.44536837,37776.12362014
1854,16483.58088037,17801.21991090,29972.44536837,37776.12362014
1855,16483.58088037,17801.21991090,29972.44536837,37776.12362014
1856,16483.58088037,17801.21991090,29972.44536837,37776.12362014
1857,18031.12736860,17801.21991090,29972.44536837,40079.53483436
1858,16309.70905995,17801.21991090,29972.44536837,40079.53483436
1859,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1860,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1861,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1862,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1863,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1864,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1865,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1866,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1867,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1868,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1869,13366.36570437,17801.21991090,29972.44536837,34517.22468001
1870,13366.36570437,17801.21991090,27476.79898744,34517.22468001
1871,13366.36570437,16319.00684817,27476.79898744,34517.22468001
1872,15169.10367724,16319.00684817,27476.79898744,31767.56347501
1873,15169.10367724,16319.00684817,27476.79898744,31767.56347501
1874,15169.10367724,16319.00684817,27476.79898744,31767.56347501
1875,15169.10367724,16319.00684817,27476.79898744,31563.65293117
1876,15169.10367724,16319.00684817,37441.75915834,31563.65293117
1877,15169.10367724,22237.39105825,36444.59256012,31563.65293117
1878,21021.01310868,21645.15436603,33551.27064739,31563.65293117
1879,17209.49984843,19926.75404838,33551.27064739,31563.65293117
1880,17209.49984843,19926.75404838,33551.27064739,31563.65293117
1881,17209.49984843,19926.75404838,33551.27064739,31563.65293117
1882,17209.49984843,19926.75404838,33551.27064739,31563.65293117
1883,17209.49984843,19926.75404838,33707.63637904,31563.65293117
1884,17209.49984843,20019.62270630,27018.02844837,31563.65293117
1885,17209.49984843,16046.53407679,27018.02844837,31563.65293117
1886,17209.49984843,16046.53407679,27018.02844837,31563.65293117
1887,17209.49984843,16046.53407679,22863.68896438,31563.65293117
1888,17209.49984843,13579.19082768,22863.68896438,31563.65293117
1889,17209.49984843,13579.19082768,22863.68896438,31563.65293117
1890,17209.49984843,13579.19082768,22863.68896438,31563.65293117
1891,16632.17923477,13579.19082768,22863.68896438,31563.65293117
1892,16632.17923477,13579.19082768,22863.68896438,28935.51514533
1893,20404.76884362,13579.19082768,22863.68896438,28935.51514533
1894,22744.89411200,13579.19082768,22863.68896438,28935.51514533
1895,20976.56782226,13579.19082768,22863.68896438,28935.51514533
1896,20976.56782226,13579.19082768,22863.68896438,28935.51514533
1897,20976.56782226,13579.19082768,22863.68896438,28935.51514533
1898,20976.56782226,13579.19082768,22863.68896438,39429.50522327
1899,20976.56782226,13579.19082768,22863.68896438,38379.40003385
1900,24828.50514486,13579.19082768,22863.68896438,35332.47451446
1901,24828.50514486,13579.19082768,22863.68896438,35332.47451446
1902,23049.47503647,13579.19082768,22863.68896438,35332.47451446
1903,22584.35878932,13579.19082768,22863.68896438,35332.47451446
1904,22584.35878932,13579.19082768,20807.95369684,35332.47451446
1905,22584.35878932,12358.24955558,20807.95369684,35497.14154858
1906,22584.35878932,12358.24955558,20807.95369684,28452.38893083
1907,22584.35878932,12358.24955558,20807.95369684,28452.38893083
1908,22584.35878932,12358.24955558,20807.95369684,28452.38893083
1909,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1910,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1911,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1912,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1913,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1914,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1915,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1916,22584.35878932,12358.24955558,20807.95369684,24077.49966105
1917,23132.73411307,12358.24955558,20807.95369684,24077.49966105
1918,28433.19360262,12358.24955558,20807.95369684,24077.49966105
1919,28433.19360262,12358.24955558,20807.95369684,24077.49966105
1920,28433.19360262,12358.24955558,20807.95369684,24077.49966105
1921,28433.19360262,12358.24955558,20807.95369684,24077.49966105
1922,28433.19360262,12358.24955558,20807.95369684,24077.49966105
1923,28433.19360262,12358.24955558,19500.59531758,24077.49966105
1924,28433.19360262,11581.78391437,19500.59531758,24077.49966105
1925,28433.19360262,11581.78391437,19500.59531758,24077.49966105
1926,28433.19360262,11581.78391437,19500.59531758,21912.62743574
1927,28433.19360262,11581.78391437,19500.59531758,21912.62743574
1928,30654.28972085,11581.78391437,19500.59531758,21912.62743574
1929,30654.28972085,11581.78391437,19500.59531758,21912.62743574
1930,41622.33977968,11581.78391437,21331.39155180,21912.62743574
1931,41622.33977968,12669.12950719,19294.89947808,21912.62743574
1932,41622.33977968,11459.61714323,15812.83159038,21912.62743574
1933,41622.33977968,9391.54910768,15812.83159038,21912.62743574
1934,41622.33977968,9391.54910768,15812.83159038,21912.62743574
1935,41622.33977968,9391.54910768,15812.83159038,21912.62743574
1936,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1937,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1938,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1939,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1940,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1941,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1942,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1943,37141.42137746,9391.54910768,15812.83159038,21912.62743574
1944,43108.36209228,9391.54910768,15812.83159038,21912.62743574
1945,35153.95111996,9391.54910768,17945.52738795,20535.86268957
1946,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1947,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1948,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1949,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1950,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1951,35153.95111996,10658.19873967,17945.52738795,20535.86268957
1952,35153.95111996,10658.19873967,17945.52738795,22463.85409014
1953,36842.93786437,10658.19873967,17945.52738795,20319.24666083
1954,36842.93786437,10658.19873967,17945.52738795,16652.31922333
1955,36842.93786437,12827.09606338,17945.52738795,16652.31922333
1956,36842.93786437,12827.09606338,17945.52738795,16652.31922333
1957,36842.93786437,12827.09606338,17945.52738795,16652.31922333
1958,36842.93786437,12827.09606338,17945.52738795,16652.31922333
1959,36842.93786437,12827.09606338,17945.52738795,16652.31922333
1960,36842.93786437,12827.09606338,17939.84907702,16652.31922333
1961,36842.93786437,12827.09606338,17939.84907702,16652.31922333
1962,36842.93786437,12827.09606338,17939.84907702,16652.31922333
1963,36842.93786437,12827.09606338,17939.84907702,16652.31922333
1964,36842.93786437,12827.09606338,17939.84907702,16652.31922333
1965,36719.82726181,12827.09606338,17939.84907702,16652.31922333
1966,36719.82726181,12827.09606338,17939.84907702,16652.31922333
1967,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1968,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1969,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1970,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1971,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1972,36719.82726181,12827.09606338,17939.84907702,18898.23773732
1973,36719.82726181,12018.98662406,17939.84907702,18898.23773732
1974,36719.82726181,14745.19005218,16347.18012276,18898.23773732
1975,36719.82726181,16436.24531934,20055.12488422,18898.23773732
1976,36719.82726181,16436.24531934,22355.15116052,18898.23773732
1977,36719.82726181,16436.24531934,22355.15116052,18898.23773732
1978,36719.82726181,16436.24531934,22355.15116052,18898.23773732
1979,36719.82726181,14705.27622329,22355.15116052,18898.23773732
1980,36719.82726181,14705.27622329,20000.83756611,18898.23773732
1981,36719.82726181,14705.27622329,20000.83756611,18898.23773732
1982,36719.82726181,14705.27622329,20000.83756611,18892.25797046
1983,36719.82726181,14705.27622329,20000.83756611,18892.25797046
1984,36719.82726181,17405.61322806,20000.83756611,18892.25797046
1985,36719.82726181,17405.61322806,23673.60106855,18892.25797046
1986,36719.82726181,16158.45356996,23673.60106855,18892.25797046
1987,36719.82726181,15832.39151118,21977.32298700,18892.25797046
1988,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1989,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1990,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1991,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1992,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1993,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1994,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1995,36719.82726181,15832.39151118,21533.84173747,18892.25797046
1996,36719.82726181,15832.39151118,21533.84173747,21393.09146611
1997,36719.82726181,15832.39151118,21533.84173747,21393.09146611
1998,32209.25016284,15832.39151118,21533.84173747,21393.09146611
